Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Air Force,"L, 53-66",2/21/2015,COST,V,200,53,1.013,56,22,51,7,16,2,7,3,0,22,14,8,15,1,20,0
Air Force,"W, 75-70",2/25/2015,NEV,H,200,75,1.372,55,23,43,6,12,23,33,7,0,28,18,5,14,3,21,0
Air Force,"L, 60-74",2/28/2015,USU,H,200,60,0.989,62,25,62,4,21,6,14,9,0,29,10,7,7,1,22,0
Air Force,"L, 66-68",3/4/2015,FRES,V,200,66,1.086,58,28,61,5,20,5,10,5,0,29,18,6,7,0,16,0
Air Force,"W, 68-61",3/11/2015,NM,H,200,68,1.286,50,24,50,8,21,12,16,14,0,32,14,5,18,3,22,0
Air Force,"L, 68-80",3/12/2015,BOIS,V,200,68,1.386,52,26,47,4,12,12,17,7,0,26,14,5,16,1,20,0
Akron,"W, 74-57",11/14/2014,UMBC,H,200,74,1.122,66,25,53,12,30,12,21,9,0,31,17,7,5,12,22,0
Akron,"W, 66-46",11/20/2014,USC,N,200,66,0.997,66,24,60,8,27,10,13,12,0,36,14,10,6,12,17,0
Akron,"L, 51-79",11/21/2014,MIA,N,200,51,0.832,60,20,60,7,18,4,7,10,0,23,13,3,4,8,15,0
Akron,"W, 68-63",11/23/2014,SC,N,200,68,0.947,72,21,50,4,20,22,27,6,0,28,6,6,5,15,19,0
Akron,"L, 72-78",11/25/2014,PSU,V,200,72,1.013,71,24,62,8,23,16,17,8,0,29,7,5,6,9,21,0
Akron,"W, 72-66",11/30/2014,BRY,H,200,72,1.076,68,24,52,9,23,15,23,9,0,37,13,4,5,13,13,0
Akron,"W, 81-60",12/2/2014,UAPB,H,200,81,1.101,72,24,56,9,25,24,37,14,0,40,18,8,4,14,14,0
Akron,"W, 73-49",12/4/2014,WIU,H,200,73,1.097,66,24,55,13,33,12,18,6,0,34,20,7,9,9,21,0
Akron,"L, 61-62",12/13/2014,MTSU,H,200,61,0.976,62,19,47,8,21,15,20,5,0,23,12,4,3,11,19,0
Akron,"L, 46-55",12/16/2014,NDSU,V,200,46,0.777,58,17,57,5,19,7,13,15,0,35,6,6,3,11,17,0
Akron,"W, 70-63",12/30/2014,MRSH,H,200,70,0.965,73,23,64,12,32,12,18,17,0,39,12,12,6,17,13,0
Akron,"W, 79-62",1/3/2015,COPP,H,200,79,1.033,76,26,63,11,34,16,22,7,0,30,12,11,3,10,18,0
Akron,"W, 72-52",1/6/2015,WMU,H,200,72,1.177,61,27,56,10,28,8,13,10,0,32,15,5,6,9,20,0
Akron,"L, 67-84",1/9/2015,TOL,V,200,67,0.998,66,23,57,8,27,13,15,7,0,25,10,7,3,10,26,0
Akron,"W, 67-50",1/14/2015,BGSU,H,200,67,1.047,64,24,44,8,25,11,21,6,0,31,13,10,8,16,13,0
Akron,"W, 82-76",1/17/2015,CMU,H,200,82,1.082,76,27,60,14,35,14,29,12,0,35,14,4,6,14,25,0
Akron,"L, 61-64",1/21/2015,NIU,V,200,61,0.922,66,22,60,9,28,8,13,14,0,29,11,13,3,14,17,0
Akron,"W, 71-69",1/24/2015,WMU,V,200,71,0.979,72,24,56,9,21,14,18,5,0,35,9,1,1,13,25,0
Akron,"W, 59-47",1/27/2015,BSU,H,200,59,0.911,62,23,55,7,26,6,10,8,0,33,12,4,3,13,16,0
Akron,"W, 69-68",1/31/2015,BGSU,V,200,69,1.008,70,23,57,9,33,14,22,12,0,37,12,10,3,13,23,0
Akron,"L, 82-83",2/4/2015,OHIO,V,200,82,1.126,70,32,69,18,36,0,6,11,0,29,17,6,4,12,14,0
Akron,"W, 75-72",2/7/2015,BUFF,H,200,75,1.081,70,25,54,10,24,15,26,6,0,26,17,5,4,9,17,0
Akron,"W, 61-52",2/10/2015,KENT,H,200,61,1.006,60,22,55,6,19,11,14,6,0,25,13,8,4,5,15,0
Akron,"L, 75-78",2/14/2015,EMU,V,200,75,0.956,77,25,78,12,32,13,22,26,0,45,13,12,5,16,24,0
Akron,"L, 66-68",2/18/2015,TOL,H,200,66,1.005,67,24,61,8,29,10,12,10,0,32,13,6,4,9,18,0
Akron,"L, 52-57",2/21/2015,MIO,H,225,52,0.725,70,19,59,7,32,7,12,13,0,43,11,8,2,20,15,0
Akron,"L, 62-67",2/24/2015,BUFF,V,201,62,0.958,64,25,58,5,19,7,10,13,0,35,11,4,6,15,24,0
Akron,"W, 70-58",2/27/2015,OHIO,H,200,70,1.085,63,23,54,11,28,13,20,8,0,27,16,6,5,9,17,0
Akron,"L, 63-70",3/3/2015,MIO,V,200,63,0.967,66,23,52,11,27,6,13,11,0,30,9,8,5,18,23,0
Akron,"L, 77-79",3/6/2015,KENT,V,200,77,1.21,62,27,58,14,29,9,14,9,0,29,15,1,2,8,24,0
Akron,"W, 76-52",3/9/2015,NIU,H,200,76,1.167,64,26,51,14,30,10,15,9,0,28,14,5,5,16,14,0
Akron,"W, 58-45",3/11/2015,WMU,N,200,58,0.999,60,17,45,12,29,12,17,5,0,34,10,3,7,10,20,0
Akron,"W, 53-51",3/12/2015,KENT,N,200,53,0.957,56,16,47,5,24,16,24,6,0,28,8,1,5,3,15,0
Akron,"L, 59-68",3/13/2015,BUFF,N,200,59,0.848,70,19,51,7,30,14,18,4,0,34,9,3,1,14,25,0
Alabama,"W, 82-54",11/14/2014,TOW,H,200,82,1.205,66,29,63,7,23,17,19,12,0,32,17,14,9,8,16,0
Alabama,"W, 80-74",11/17/2014,WCAR,H,200,80,1.144,70,23,49,2,17,32,42,14,0,36,9,7,3,15,20,0
Alabama,"W, 81-67",11/20/2014,SOMS,H,200,81,1.209,67,28,49,9,19,16,21,6,0,33,13,5,4,14,24,0
Alabama,"L, 74-84",11/24/2014,ISU,N,200,74,0.935,76,27,70,10,30,10,13,6,0,26,16,7,0,9,20,0
Alabama,"W, 76-71",11/25/2014,ASU,N,200,76,1.105,70,21,50,8,22,26,29,4,0,28,6,5,4,9,22,0
Alabama,"W, 82-71",12/2/2014,USF,H,200,82,1.081,76,27,63,8,25,20,25,15,0,38,18,10,0,16,20,0
Alabama,"L, 84-97",12/6/2014,XU,V,200,84,1.099,74,28,53,10,23,18,24,5,0,21,16,6,1,17,28,0
Alabama,"W, 65-53",12/13/2014,TTU,H,200,65,1.128,59,17,39,6,14,25,35,7,0,28,9,7,2,9,19,0
Alabama,"L, 52-53",12/16/2014,WICH,V,200,52,0.968,55,20,43,5,16,7,12,5,0,25,8,4,4,10,16,0
Alabama,"W, 60-59",12/21/2014,APP,H,200,60,0.958,62,23,56,4,17,10,16,12,0,37,11,7,9,11,15,0
Alabama,"W, 56-50",12/28/2014,UCLA,H,200,56,0.809,71,17,51,4,22,18,30,8,0,36,7,9,5,12,15,0
Alabama,"W, 76-61",1/2/2015,UNF,H,200,76,1.196,65,28,53,7,23,13,18,11,0,35,18,9,2,13,18,0
Alabama,"W, 65-44",1/6/2015,TAMU,H,200,65,1.123,59,21,47,5,23,18,25,9,0,36,10,8,4,8,15,0
Alabama,"W, 56-38",1/10/2015,TENN,V,200,56,0.954,58,20,48,6,22,10,12,7,0,31,15,7,2,12,15,0
Alabama,"L, 66-68",1/13/2015,SC,V,200,66,1.043,64,20,41,6,17,20,30,4,0,22,13,4,4,12,27,0
Alabama,"L, 48-70",1/17/2015,UK,H,200,48,0.837,56,20,45,5,18,3,7,6,0,19,4,4,4,15,19,0
Alabama,"L, 91-93",1/22/2015,ARK,V,225,91,1.119,80,28,57,12,24,23,28,6,0,32,10,6,2,17,29,0
Alabama,"W, 57-55",1/24/2015,AUB,H,200,57,1.025,60,20,45,5,18,12,16,8,0,27,8,4,8,11,19,0
Alabama,"L, 50-52",1/27/2015,FLA,H,200,50,0.852,58,18,46,6,17,8,12,10,0,26,7,9,6,17,10,0
Alabama,"L, 55-70",1/31/2015,UK,V,200,55,1.021,54,17,37,4,16,17,25,8,0,20,4,2,1,13,19,0
Alabama,"W, 62-49",2/4/2015,MIZZ,H,200,62,1.048,62,16,37,6,18,24,34,4,0,30,6,7,3,10,13,0
Alabama,"L, 60-71",2/7/2015,LSU,V,200,60,0.923,66,20,61,8,26,12,19,15,0,36,5,6,2,10,24,0
Alabama,"W, 55-51",2/10/2015,MSST,V,200,55,0.84,64,17,52,5,27,16,22,6,0,30,9,7,3,9,17,0
Alabama,"L, 68-76",2/14/2015,VAND,H,200,68,1.113,62,23,58,11,24,11,17,12,0,36,11,4,3,7,24,0
Alabama,"W, 79-68",2/17/2015,AUB,V,200,79,1.113,72,27,51,9,21,16,21,7,0,37,13,7,4,17,18,0
Alabama,"L, 65-66",2/21/2015,UGA,H,230,65,0.919,71,21,56,7,21,16,31,9,0,39,10,5,3,9,23,0
Alabama,"W, 59-51",2/24/2015,SC,H,200,59,1.101,56,21,42,6,19,11,16,6,0,25,12,4,4,10,13,0
Alabama,"L, 66-73",2/28/2015,VAND,V,200,66,1.069,62,26,58,6,18,8,10,12,0,32,11,7,4,11,21,0
Alabama,"L, 74-82",3/3/2015,MISS,H,200,74,1.147,65,18,44,7,20,31,39,11,0,29,8,5,5,13,22,0
Alabama,"W, 61-60",3/7/2015,TAMU,V,200,61,0.974,62,23,52,6,21,9,16,8,0,27,8,4,5,11,15,0
Alabama,"L, 61-69",3/12/2015,FLA,N,200,61,1.035,58,19,42,4,14,19,23,2,0,21,9,5,2,8,20,0
Alabama,"W, 79-58",3/17/2015,ILL,H,200,79,1.307,64,28,47,8,15,15,22,5,0,32,11,4,5,8,14,0
Alabama,"L, 66-73",3/21/2015,MIA,V,200,66,0.956,68,24,61,6,27,12,19,7,0,30,9,7,1,6,21,0
Alabama A&M,"L, 52-76",11/14/2014,UD,V,200,52,0.831,64,16,49,7,19,13,18,7,0,22,10,3,3,12,22,0
Alabama A&M,"L, 46-66",11/18/2014,GT,V,200,46,0.7,65,17,47,7,26,5,12,7,0,21,8,5,4,20,22,0
Alabama A&M,"L, 61-67",11/25/2014,JXST,H,200,61,0.836,72,21,57,4,18,15,23,14,0,38,16,7,3,19,22,0
Alabama A&M,"L, 51-85",11/29/2014,SEMO,V,200,51,0.685,75,15,48,1,12,20,41,12,0,34,4,4,5,19,29,0
Alabama A&M,"L, 47-64",12/6/2014,BGSU,V,200,47,0.866,54,17,48,7,20,6,9,8,0,24,13,5,1,10,15,0
Alabama A&M,"L, 55-65",12/14/2014,VT,V,200,55,0.908,60,20,54,5,23,10,16,19,0,40,12,7,1,18,21,0
Alabama A&M,"L, 49-83",12/19/2014,MARQ,V,200,49,0.731,66,18,51,4,21,9,17,7,0,22,11,6,1,15,19,0
Alabama A&M,"L, 62-71",12/22/2014,WMU,V,200,62,1.002,62,24,47,10,21,4,6,8,0,24,19,3,0,20,23,0
Alabama A&M,"L, 39-76",12/30/2014,MURR,V,200,39,0.644,59,11,45,4,13,13,18,5,0,24,7,4,2,12,18,0
Alabama A&M,"L, 67-70",1/3/2015,JSU,H,200,67,1.034,64,21,47,6,21,19,29,9,0,22,15,4,3,13,26,0
Alabama A&M,"W, 67-46",1/5/2015,GRAM,H,200,67,1.144,58,24,49,5,17,14,18,8,0,28,17,5,1,9,18,0
Alabama A&M,"W, 86-73",1/10/2015,MVSU,V,200,86,1.393,64,26,49,10,18,24,31,10,0,30,13,5,1,8,14,0
Alabama A&M,"W, 51-48",1/12/2015,UAPB,V,200,51,0.863,58,17,51,9,23,8,15,11,0,29,11,3,1,12,11,0
Alabama A&M,"L, 56-59",1/17/2015,ALST,H,200,56,0.81,68,21,55,8,25,6,13,13,0,38,12,2,2,21,19,0
Alabama A&M,"L, 58-65",1/24/2015,SOU,H,200,58,0.865,67,22,61,7,25,7,17,17,0,37,14,9,6,15,25,0
Alabama A&M,"W, 78-66",1/26/2015,ALC,H,200,78,1.073,74,27,54,6,15,18,31,10,0,41,22,5,3,14,21,0
Alabama A&M,"L, 63-89",1/31/2015,PVAM,V,200,63,0.815,77,23,57,1,16,16,28,14,0,35,9,8,0,21,19,0
Alabama A&M,"L, 65-68",2/2/2015,TXSO,V,225,65,0.976,66,24,68,4,17,13,16,16,0,35,9,9,4,7,18,0
Alabama A&M,"W, 74-68",2/7/2015,MVSU,H,200,74,1.01,76,24,59,9,26,17,28,13,0,40,16,8,2,14,16,0
Alabama A&M,"L, 42-56",2/9/2015,UAPB,H,200,42,0.852,49,12,43,2,20,16,28,11,0,30,8,7,16,4,17,0
Alabama A&M,"W, 80-71",2/14/2015,ALST,V,200,80,1.124,71,26,56,6,19,22,34,10,0,32,13,6,2,9,20,0
Alabama A&M,"L, 63-72",2/21/2015,SOU,V,200,63,0.994,66,21,55,5,21,16,24,11,0,32,8,10,4,8,19,0
Alabama A&M,"W, 73-69",2/23/2015,ALC,V,200,73,1.1,70,24,56,6,19,19,26,10,0,37,10,3,1,8,17,0
Alabama A&M,"L, 72-75",2/28/2015,PVAM,H,200,72,1.019,68,22,62,3,23,25,33,18,0,40,11,4,3,11,25,0
Alabama A&M,"L, 75-77",3/2/2015,TXSO,H,200,75,1.129,66,25,46,7,20,18,22,5,0,25,16,4,3,15,20,0
Alabama A&M,"L, 54-72",3/5/2015,JSU,V,200,54,0.856,62,15,51,9,27,15,17,9,0,22,10,5,1,13,20,0
Alabama A&M,"W, 70-66",3/7/2015,GRAM,V,200,70,1.002,70,24,63,5,12,17,25,16,0,36,16,9,2,11,13,0
Alabama A&M,"L, 60-64",3/12/2015,SOU,N,200,60,0.902,68,22,46,4,17,12,18,5,0,22,13,8,3,17,24,0
Alabama State,"L, 79-97",11/16/2014,ARK,V,200,79,0.932,84,31,70,9,18,8,10,12,0,32,18,7,3,22,27,0
Alabama State,"L, 68-75",11/26/2014,UND,N,200,68,0.925,72,26,64,6,18,10,18,8,0,35,12,5,8,9,21,0
Alabama State,"W, 91-79",11/28/2014,TRGV,N,200,91,1.057,84,35,78,8,17,13,17,15,0,40,20,12,8,15,24,0
Alabama State,"L, 62-93",11/29/2014,UTAH,V,200,62,0.845,73,19,54,7,14,17,24,9,0,33,13,4,6,17,28,0
Alabama State,"W, 80-55",12/6/2014,JXST,H,200,80,1.129,72,31,60,4,9,14,25,11,0,45,14,3,2,10,22,0
Alabama State,"L, 68-78",12/13/2014,WIU,V,200,68,0.859,78,29,68,3,19,7,15,12,0,36,12,4,5,16,16,0
Alabama State,"L, 63-81",12/21/2014,EVAN,V,200,63,0.886,70,23,55,5,11,12,17,9,0,30,13,8,4,17,21,0
Alabama State,"W, 71-50",1/3/2015,GRAM,H,200,71,0.993,71,29,62,4,17,9,20,10,0,37,14,8,6,10,14,0
Alabama State,"W, 72-52",1/5/2015,JSU,H,200,72,1.118,67,24,51,6,15,18,24,9,0,39,12,3,9,11,22,0
Alabama State,"W, 74-71",1/10/2015,UAPB,V,200,74,1.159,64,24,48,8,13,18,25,12,0,33,14,4,3,16,11,0
Alabama State,"W, 88-76",1/12/2015,MVSU,V,200,88,1.114,76,35,68,5,15,13,19,8,0,29,22,8,1,10,22,0
Alabama State,"W, 59-56",1/17/2015,ALAM,V,200,59,0.894,68,24,58,2,11,9,21,14,0,34,9,13,0,12,14,0
Alabama State,"W, 84-60",1/24/2015,ALC,H,200,84,1.093,76,32,70,5,15,15,25,17,0,50,18,4,4,12,20,0
Alabama State,"W, 63-59",1/26/2015,SOU,H,225,63,0.929,69,22,67,2,12,17,27,19,0,44,9,6,4,7,14,0
Alabama State,"L, 65-80",1/31/2015,TXSO,V,200,65,0.962,65,25,58,4,10,11,16,7,0,23,12,4,2,9,14,0
Alabama State,"W, 73-71",2/2/2015,PVAM,V,200,73,1.065,70,26,54,8,22,13,18,12,0,32,14,9,6,18,18,0
Alabama State,"W, 73-55",2/7/2015,UAPB,H,200,73,1.036,66,18,46,7,18,30,41,8,0,25,9,10,1,13,15,0
Alabama State,"W, 65-57",2/9/2015,MVSU,H,200,65,0.946,69,25,56,7,22,8,12,11,0,30,10,8,1,18,15,0
Alabama State,"L, 71-80",2/14/2015,ALAM,H,202,71,1.001,71,24,59,7,19,16,23,11,0,32,13,2,1,12,24,0
Alabama State,"W, 71-67",2/21/2015,ALC,V,200,71,1.127,66,25,50,9,15,12,19,9,0,31,11,4,1,13,15,0
Alabama State,"W, 56-54",2/23/2015,SOU,V,200,56,0.784,69,18,53,4,11,16,24,9,0,35,9,3,5,16,17,0
Alabama State,"L, 49-58",2/28/2015,TXSO,H,200,49,0.771,66,18,52,1,14,12,18,7,0,26,8,6,3,10,13,0
Alabama State,"L, 65-67",3/2/2015,PVAM,H,200,65,0.915,70,24,63,7,19,10,19,15,0,44,13,3,4,14,16,0
Alabama State,"W, 78-46",3/5/2015,GRAM,V,200,78,1.136,66,31,60,7,23,9,14,5,0,32,25,5,6,7,13,0
Alabama State,"W, 62-42",3/7/2015,JSU,V,201,62,0.935,66,23,45,8,18,8,9,7,0,39,11,6,6,24,15,0
Alabama State,"W, 93-81",3/11/2015,MVSU,N,200,93,1.155,82,36,71,7,22,14,20,15,0,44,20,8,5,15,14,0
Alabama State,"L, 66-68",3/13/2015,SOU,N,200,66,0.921,72,19,63,4,18,24,35,21,0,41,7,7,9,13,21,0
Albany,"L, 60-64",11/15/2014,PROV,V,200,60,0.885,68,25,53,7,17,3,8,7,0,33,13,6,1,18,21,0
Albany,"W, 65-48",11/19/2014,NJIT,H,200,65,0.89,72,22,56,5,20,16,19,8,0,40,9,10,4,16,21,0
Albany,"L, 73-76",11/22/2014,QUIN,H,225,73,1.014,72,26,65,8,17,13,21,13,0,37,13,4,1,10,24,0
Albany,"W, 75-71",11/26/2014,COLG,V,200,75,1.253,61,24,50,9,18,18,25,11,0,30,14,3,0,9,12,0
Albany,"L, 59-75",11/29/2014,UNLV,V,200,59,0.836,70,22,59,5,17,10,16,7,0,28,5,3,0,11,15,0
Albany,"L, 57-74",12/3/2014,HC,H,200,57,0.865,66,17,43,6,18,17,23,6,0,23,9,9,0,18,18,0
Albany,"L, 59-69",12/6/2014,SFPA,V,200,59,0.953,60,19,52,3,22,18,23,13,0,32,5,3,2,12,24,0
Albany,"L, 58-61",12/8/2014,BUCK,V,200,58,0.864,66,20,55,6,15,12,15,8,0,26,7,8,3,13,18,0
Albany,"W, 77-68",12/13/2014,SIE,V,200,77,1.218,62,20,37,8,16,29,32,5,0,25,7,3,2,16,18,0
Albany,"W, 64-60",12/20/2014,YALE,V,198,64,1.04,61,22,48,4,13,16,18,7,0,23,10,8,1,12,19,0
Albany,"W, 77-66",12/22/2014,FAIR,H,200,77,1.327,58,28,53,7,17,14,19,9,0,28,15,4,4,5,15,0
Albany,"L, 47-65",12/30/2014,NIAG,V,200,47,0.805,58,20,49,6,22,1,5,6,0,24,8,6,2,13,16,0
Albany,"W, 80-56",1/3/2015,UME,H,200,80,1.255,64,24,46,9,19,23,31,7,0,29,18,6,1,10,17,0
Albany,"W, 64-62",1/6/2015,UNH,V,200,64,1.033,62,20,49,6,13,18,21,7,0,28,7,8,1,10,15,0
Albany,"W, 64-51",1/10/2015,UML,V,200,64,1.034,62,17,38,8,19,22,25,4,0,25,12,6,1,16,20,0
Albany,"W, 73-58",1/14/2015,BING,H,200,73,1.207,60,24,54,8,19,17,20,9,0,29,13,5,1,6,10,0
Albany,"W, 64-47",1/19/2015,SBRK,V,200,64,1.034,62,20,45,5,14,19,23,5,0,32,10,4,3,11,15,0
Albany,"W, 62-53",1/22/2015,HART,V,200,62,1.051,62,21,46,1,11,19,21,8,0,32,9,6,2,11,12,0
Albany,"W, 69-55",1/25/2015,UMBC,H,200,69,1.19,60,23,49,7,22,16,21,10,0,31,12,7,1,9,19,0
Albany,"W, 47-44",1/28/2015,UVM,V,200,47,0.768,61,19,53,3,11,6,11,10,0,39,6,5,1,13,18,0
Albany,"W, 77-59",1/31/2015,UME,V,200,77,1.266,60,31,56,10,20,5,8,5,0,23,23,9,1,6,7,0
Albany,"W, 63-62",2/4/2015,UNH,H,200,63,1.042,61,20,53,6,19,17,22,12,0,29,5,6,2,9,17,0
Albany,"W, 69-59",2/7/2015,UML,H,200,69,1.064,66,21,40,9,18,18,27,5,0,31,15,4,0,17,20,0
Albany,"W, 62-46",2/10/2015,BING,V,200,62,1.076,56,24,52,4,15,10,16,13,0,39,15,2,0,11,19,0
Albany,"W, 65-59",2/13/2015,NJIT,V,200,65,1.049,62,22,48,6,18,15,21,7,0,33,8,4,2,11,14,0
Albany,"L, 56-59",2/17/2015,SBRK,H,200,56,0.946,58,20,58,7,22,9,13,15,0,37,11,3,2,10,11,0
Albany,"W, 70-64",2/20/2015,HART,H,200,70,1.143,59,20,46,5,18,25,30,9,0,28,10,5,0,10,12,0
