Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Abilene Christian,"L, 60-74",1/23/2016,INCW,V,200,60,0.877,68,18,46,9,20,15,22,3,0,19,14,8,1,15,17,0
Abilene Christian,"L, 51-72",1/25/2016,SAMH,V,200,51,0.772,67,17,52,6,23,11,17,3,0,27,13,6,1,9,20,0
Abilene Christian,"W, 80-71",1/30/2016,LAM,H,200,80,1.099,75,28,54,9,22,15,29,5,0,30,18,11,1,10,26,0
Abilene Christian,"W, 79-72",2/2/2016,HBU,H,200,79,1.105,74,28,57,9,20,14,20,6,0,30,15,9,5,11,31,0
Abilene Christian,"L, 60-81",2/6/2016,SELU,V,200,60,0.915,68,22,53,7,16,9,16,11,0,24,14,5,3,16,17,0
Abilene Christian,"W, 71-67",2/8/2016,LAM,V,200,71,1.039,68,22,47,6,17,21,26,8,0,31,15,7,2,17,30,0
Abilene Christian,"L, 71-84",2/15/2016,SAMH,H,200,71,1.06,67,22,49,12,28,15,21,6,0,27,16,3,1,14,19,0
Abilene Christian,"L, 71-73",2/18/2016,HBU,V,200,71,1.059,66,27,55,6,12,11,17,5,0,26,14,5,3,9,27,0
Abilene Christian,"W, 91-80",2/21/2016,SELU,H,200,91,1.316,72,27,50,8,19,29,34,6,0,27,16,8,1,9,21,0
Abilene Christian,"L, 59-65",2/23/2016,TAMC,V,200,59,0.947,63,21,46,9,21,8,9,4,0,26,10,5,1,16,17,0
Abilene Christian,"W, 87-84",2/27/2016,UNO,H,200,87,1.098,80,28,55,10,24,21,30,7,0,31,15,8,2,17,28,0
Abilene Christian,"L, 70-74",3/3/2016,INCW,H,200,70,0.971,72,27,58,8,24,8,15,7,0,37,14,6,4,14,23,0
Abilene Christian,"L, 69-74",3/5/2016,TAMC,H,200,69,0.903,76,25,56,7,20,12,24,8,0,31,15,7,3,17,28,0
Air Force,"L, 75-77",11/13/2015,SIU,V,200,75,1.061,71,22,51,4,20,27,33,8,0,32,10,2,1,12,21,0
Air Force,"W, 80-70",11/16/2015,TTU,H,200,80,1.286,65,29,49,3,12,19,32,5,0,31,19,8,13,3,25,0
Air Force,"W, 65-64",11/19/2015,MVSU,H,200,65,0.899,71,23,60,3,21,16,28,12,0,39,15,5,1,11,15,0
Air Force,"W, 64-52",11/22/2015,RMU,H,200,64,0.899,70,25,66,3,12,11,13,15,0,44,16,12,3,14,8,0
Air Force,"L, 70-81",11/25/2015,COLO,V,200,70,0.965,72,26,62,10,22,8,18,8,0,22,15,8,4,10,21,0
Air Force,"W, 66-64",11/28/2015,NMSU,H,226,66,0.921,72,24,65,8,27,10,12,5,0,28,14,6,1,6,21,0
Air Force,"W, 97-93",12/2/2015,CITA,H,200,97,1.163,84,32,58,4,13,29,45,8,0,43,25,6,1,12,13,0
Air Force,"W, 61-59",12/5/2015,DEN,V,200,61,0.925,66,20,50,4,12,17,23,13,0,36,12,6,0,18,13,0
Air Force,"L, 50-74",12/8/2015,OSU,V,200,50,0.714,72,17,51,4,15,12,17,7,0,33,5,4,0,18,17,0
Air Force,"L, 80-90",12/12/2015,ARMY,H,200,80,0.998,82,29,62,6,10,16,32,10,0,35,11,9,2,13,28,0
Air Force,"W, 67-60",12/19/2015,UCD,V,200,67,0.999,68,24,48,8,19,11,17,4,0,27,14,3,2,15,15,0
Air Force,"W, 64-57",1/2/2016,SJST,H,200,64,0.898,71,17,49,5,19,25,30,7,0,33,12,9,1,15,23,0
Air Force,"L, 52-64",1/6/2016,WYO,V,200,52,0.762,66,20,54,6,18,6,11,2,0,26,8,4,0,11,18,0
Air Force,"L, 63-86",1/9/2016,NEV,H,200,63,0.806,77,19,51,5,20,20,34,6,0,37,12,4,2,17,18,0
Air Force,"L, 60-79",1/12/2016,USU,V,200,60,0.881,70,21,57,8,20,10,17,6,0,31,14,6,1,9,19,0
Air Force,"L, 64-100",1/16/2016,UNLV,V,200,64,0.92,70,24,56,4,13,12,18,4,0,19,16,7,2,9,17,0
Air Force,"L, 79-83",1/20/2016,COST,H,200,79,1.226,66,27,52,9,20,16,22,6,0,34,18,3,2,8,25,0
Air Force,"L, 55-56",1/23/2016,FRES,H,200,55,0.82,68,19,46,7,18,10,17,4,0,31,13,4,2,17,13,0
Air Force,"L, 55-84",1/27/2016,NM,V,200,55,0.803,69,16,58,10,27,13,20,11,0,25,11,10,1,12,25,0
Air Force,"L, 54-75",1/30/2016,SJST,V,200,54,0.824,65,16,56,5,21,17,20,10,0,33,7,4,0,10,17,0
Air Force,"W, 70-62",2/2/2016,WYO,H,200,70,1.143,62,23,44,4,13,20,30,6,0,27,11,8,1,9,21,0
Air Force,"W, 61-53",2/6/2016,BOIS,H,200,61,0.904,68,19,44,7,21,16,22,5,0,38,12,6,3,18,20,0
Air Force,"L, 52-72",2/10/2016,NEV,V,200,52,0.775,64,20,60,3,18,9,15,9,0,24,8,6,3,9,17,0
Air Force,"L, 61-70",2/13/2016,SDSU,V,200,61,1.053,60,26,50,8,17,1,2,4,0,29,11,2,1,11,18,0
Air Force,"W, 79-74",2/16/2016,UNLV,H,200,79,1.043,74,24,57,8,19,23,29,8,0,36,11,4,3,13,19,0
Air Force,"W, 76-72",2/20/2016,NM,H,200,76,1.008,78,27,56,8,24,14,24,6,0,36,18,10,2,14,23,0
Air Force,"L, 63-64",2/24/2016,FRES,V,200,63,0.959,66,22,46,10,20,9,12,2,0,27,11,3,0,16,19,0
Air Force,"L, 65-78",3/1/2016,USU,H,200,65,0.973,66,27,56,7,26,4,8,6,0,24,18,7,2,13,9,0
Air Force,"L, 73-87",3/5/2016,COST,V,200,73,1.028,70,23,53,10,21,17,19,5,0,23,12,4,3,14,26,0
Air Force,"L, 102-108",3/9/2016,UNLV,V,275,102,1.013,100,36,81,8,28,22,33,15,0,39,12,13,3,19,36,0
Akron,"W, 65-53",11/14/2015,CLST,N,200,65,0.984,66,24,53,7,19,10,19,11,0,37,13,5,3,15,18,0
Akron,"W, 88-80",11/18/2015,ARK,V,200,88,1.278,72,29,57,13,28,17,25,11,0,30,16,3,4,11,25,0
Akron,"L, 56-75",11/22/2015,NOVA,V,200,56,0.815,68,21,59,11,33,3,10,10,0,34,12,5,2,15,16,0
Akron,"L, 63-66",11/24/2015,GB,V,200,63,0.783,78,21,60,7,24,14,20,6,0,40,8,4,4,17,27,0
Akron,"W, 82-58",11/27/2015,CHSO,H,200,82,1.203,68,28,68,15,35,11,13,11,0,33,18,7,5,5,12,0
Akron,"W, 77-71",12/2/2015,COPP,H,200,77,1.009,78,26,64,9,28,16,26,12,0,40,16,3,7,12,20,0
Akron,"W, 75-65",12/4/2015,MRSH,V,200,75,0.992,75,27,65,9,26,12,16,14,0,46,16,7,3,17,17,0
Akron,"W, 81-60",12/12/2015,BETH,H,200,81,1.165,72,26,63,15,35,14,20,13,0,39,15,6,8,10,16,0
Akron,"W, 84-70",12/21/2015,UCSB,V,200,84,1.151,74,27,56,15,32,15,21,4,0,24,17,7,4,11,17,0
Akron,"W, 78-64",12/23/2015,IONA,V,200,78,1.142,68,29,63,13,33,7,9,13,0,36,10,5,2,14,15,0
Akron,"W, 78-68",12/30/2015,SCST,H,200,78,1.127,70,22,52,8,23,26,32,9,0,36,15,4,1,11,18,0
Akron,"W, 80-73",1/2/2016,LIP,H,200,80,1.09,75,26,66,13,32,15,24,7,0,35,19,6,4,3,16,0
Akron,"W, 75-71",1/5/2016,BUFF,V,200,75,1.118,67,26,64,12,37,11,17,13,0,37,17,2,2,8,19,0
Akron,"W, 62-53",1/8/2016,WMU,H,200,62,0.958,65,18,53,9,29,17,31,10,0,34,9,6,5,7,20,0
Akron,"L, 81-92",1/12/2016,CMU,V,200,81,1.106,74,32,69,12,30,5,11,10,0,34,14,3,3,9,22,0
Akron,"L, 64-78",1/15/2016,TOL,V,200,64,0.919,68,24,58,7,29,9,14,6,0,27,13,2,4,11,23,0
Akron,"W, 92-88",1/19/2016,EMU,H,200,92,1.259,73,26,55,13,26,27,36,9,0,28,18,4,5,10,21,0
Akron,"W, 75-46",1/23/2016,MIO,H,200,75,1.185,62,26,54,14,26,9,9,3,0,24,17,3,6,8,15,0
Akron,"W, 76-66",1/26/2016,NIU,H,200,76,1.092,72,19,44,12,31,26,35,4,0,25,15,7,6,13,16,0
Akron,"W, 73-64",1/30/2016,BSU,V,200,73,1.121,66,26,50,10,24,11,15,7,0,28,18,10,4,15,14,0
Akron,"W, 80-68",2/2/2016,OHIO,V,200,80,1.081,73,27,64,9,28,17,21,8,0,35,11,9,4,8,17,0
Akron,"W, 92-87",2/5/2016,CMU,H,200,92,1.336,70,30,61,16,32,16,25,12,0,37,21,3,3,8,20,0
Akron,"W, 83-68",2/9/2016,BGSU,V,200,83,1.184,70,28,57,16,32,11,15,7,0,34,16,6,4,13,17,0
Akron,"L, 79-80",2/13/2016,NIU,V,200,79,1.152,72,26,54,15,34,12,16,6,0,33,15,3,4,13,19,0
Akron,"W, 80-70",2/16/2016,BUFF,H,200,80,1.096,72,26,63,13,32,15,21,10,0,25,14,9,7,10,17,0
Akron,"L, 76-85",2/19/2016,KENT,V,200,76,1.052,71,30,67,10,33,6,11,11,0,33,9,5,1,11,23,0
Akron,"L, 64-77",2/23/2016,MIO,V,200,64,0.918,68,24,53,9,21,7,10,4,0,27,7,3,4,16,22,0
Akron,"W, 89-54",2/26/2016,BGSU,H,200,89,1.223,72,31,65,19,41,8,10,7,0,35,21,11,3,10,14,0
Akron,"W, 91-76",3/1/2016,OHIO,H,200,91,1.243,71,32,74,20,43,7,11,14,0,43,18,4,2,8,13,0
Akron,"W, 74-60",3/4/2016,KENT,H,200,74,1.042,70,26,69,7,33,15,19,14,0,40,11,10,2,7,14,0
Akron,"W, 65-63",3/10/2016,EMU,H,200,65,0.964,66,21,62,9,33,14,22,10,0,37,10,4,3,5,18,0
Akron,"W, 80-66",3/11/2016,BGSU,H,200,80,1.185,69,29,53,9,24,13,20,4,0,23,13,3,5,9,16,0
Akron,"L, 61-64",3/12/2016,BUFF,H,200,61,0.885,68,23,59,13,33,2,2,3,0,26,17,7,3,12,10,0
Akron,"L, 63-72",3/15/2016,OSU,V,225,63,0.881,74,23,70,9,42,8,20,16,0,41,10,6,4,8,17,0
Alabama,"W, 77-64",11/13/2015,KENN,H,200,77,1.057,73,29,57,4,17,15,27,9,0,36,13,11,6,12,21,0
Alabama,"L, 48-80",11/17/2015,UD,V,200,48,0.639,74,17,57,5,20,9,17,10,0,29,8,7,3,20,20,0
Alabama,"W, 105-93",11/20/2015,ULL,H,200,105,1.286,81,32,59,15,25,26,35,5,0,30,19,6,8,11,30,0
Alabama,"L, 45-64",11/26/2015,XU,N,200,45,0.645,72,17,55,5,28,6,10,8,0,31,6,5,7,18,20,0
Alabama,"W, 64-60",11/27/2015,WICH,N,200,64,0.99,64,17,42,5,20,25,33,5,0,26,8,2,4,12,19,0
Alabama,"W, 74-73",11/29/2015,ND,N,200,74,1.125,66,31,57,6,17,6,10,8,0,30,11,7,3,12,22,0
Alabama,"W, 58-55",12/4/2015,SOMS,V,200,58,0.899,66,17,40,11,29,13,18,1,0,26,12,5,6,17,9,0
Alabama,"W, 51-50",12/13/2015,CLEM,V,200,51,0.845,59,21,61,7,20,2,5,18,0,39,14,7,5,15,16,0
Alabama,"W, 72-60",12/16/2015,WINT,H,200,72,1.106,66,28,54,5,15,11,17,10,0,39,12,3,2,13,17,0
Alabama,"L, 68-72",12/21/2015,ORE,N,200,68,1.007,67,23,49,9,21,13,20,5,0,26,12,4,4,14,16,0
Alabama,"W, 67-59",12/29/2015,JXST,H,225,67,0.965,72,17,46,5,24,28,43,10,0,37,10,6,7,13,15,0
Alabama,"W, 68-49",1/2/2016,NORF,H,200,68,1.078,62,22,48,11,24,13,17,5,0,32,13,8,3,12,12,0
Alabama,"L, 66-74",1/7/2016,MISS,V,200,66,0.963,70,22,49,9,25,13,18,8,0,28,10,10,7,19,24,0
Alabama,"L, 61-77",1/9/2016,UK,H,200,61,0.956,63,18,52,7,24,18,27,7,0,23,5,3,7,6,24,0
Alabama,"W, 73-50",1/13/2016,SC,H,200,73,1.106,66,24,51,13,28,12,21,10,0,33,16,8,3,15,20,0
Alabama,"L, 63-71",1/16/2016,VAND,V,200,63,0.977,66,25,52,6,19,7,20,9,0,39,7,4,5,12,23,0
Alabama,"L, 77-83",1/19/2016,AUB,V,200,77,1.036,74,25,60,8,30,19,28,9,0,34,9,3,1,10,29,0
Alabama,"L, 70-72",1/23/2016,LSU,H,200,70,1.06,66,24,58,10,25,12,19,12,0,33,11,5,7,11,12,0
Alabama,"W, 63-57",1/26/2016,TENN,H,200,63,0.885,73,24,60,4,21,11,13,11,0,38,8,9,5,16,14,0
Alabama,"L, 64-78",1/30/2016,SC,V,200,64,0.833,74,20,60,6,24,18,25,10,0,37,12,5,7,15,30,0
Alabama,"W, 82-80",2/2/2016,MSST,V,225,82,1.054,78,27,58,11,29,17,27,12,0,36,14,5,5,19,16,0
Alabama,"W, 80-71",2/6/2016,MIZZ,H,200,80,1.2,68,25,53,9,28,21,33,14,0,37,14,4,9,12,18,0
Alabama,"W, 63-62",2/10/2016,TAMU,H,200,63,1.04,62,22,55,8,25,11,16,13,0,32,10,12,3,11,21,0
Alabama,"W, 61-55",2/13/2016,FLA,V,200,61,0.892,68,21,50,5,12,14,24,3,0,29,10,8,5,10,22,0
Alabama,"W, 76-69",2/17/2016,LSU,V,200,76,1.125,68,25,54,11,33,15,18,9,0,38,10,3,4,14,19,0
Alabama,"L, 61-67",2/20/2016,MSST,H,200,61,0.984,63,22,52,6,21,11,21,11,0,35,8,4,5,11,13,0
Alabama,"L, 53-78",2/23/2016,UK,V,200,53,0.847,63,17,48,6,15,13,18,6,0,29,6,0,4,12,23,0
Alabama,"W, 65-57",2/27/2016,AUB,H,200,65,0.932,70,21,54,6,19,17,29,11,0,34,12,7,4,13,23,0
Alabama,"L, 61-62",3/2/2016,ARK,H,200,61,1.018,60,20,45,6,18,15,23,6,0,28,7,4,8,10,14,0
Alabama,"L, 63-70",3/5/2016,UGA,V,200,63,1.007,65,21,53,11,26,10,18,7,0,24,13,7,5,8,23,0
Alabama,"W, 81-73",3/10/2016,MISS,N,200,81,1.169,72,28,53,12,24,13,28,5,0,33,14,6,12,8,18,0
Alabama,"L, 59-85",3/11/2016,UK,N,200,59,0.983,60,19,48,9,26,12,19,10,0,25,4,2,4,13,14,0
Alabama,"L, 54-72",3/15/2016,CREI,V,200,54,0.817,66,17,60,8,31,12,15,12,0,30,9,12,7,11,14,0
Alabama A&M,"W, 68-67",11/13/2015,TUL,V,225,68,0.882,74,25,64,8,29,10,17,9,0,31,10,12,1,14,25,0
Alabama A&M,"W, 74-56",11/19/2015,SEMO,H,200,74,1.007,72,27,58,8,27,12,20,6,0,28,20,6,2,12,19,0
Alabama A&M,"W, 73-69",11/24/2015,JXST,V,200,73,1.05,67,27,61,7,24,12,18,13,0,35,13,3,2,13,18,0
Alabama A&M,"L, 61-63",11/28/2015,MURR,V,200,61,0.907,67,23,56,6,23,9,11,10,0,33,15,10,2,16,20,0
Alabama A&M,"L, 58-75",12/12/2015,SLU,V,200,58,0.783,74,22,59,7,21,7,17,8,0,30,14,11,4,15,21,0
Alabama A&M,"L, 70-79",12/16/2015,WKU,V,200,70,1.075,64,25,68,11,28,9,15,17,0,35,14,5,2,7,26,0
Alabama A&M,"L, 70-91",12/22/2015,EVAN,V,200,70,0.886,76,26,64,4,17,14,19,7,0,20,12,8,1,13,22,0
Alabama A&M,"L, 62-63",12/29/2015,BSU,V,200,62,1.013,60,25,53,8,22,4,13,6,0,28,17,3,1,8,18,0
Alabama A&M,"L, 78-81",1/2/2016,GRAM,V,225,78,1.085,70,29,63,6,21,14,25,10,0,30,13,6,2,7,18,0
Alabama A&M,"L, 66-67",1/4/2016,JSU,V,200,66,0.966,68,22,53,9,19,13,26,8,0,31,10,3,2,11,19,0
Alabama A&M,"W, 85-70",1/9/2016,UAPB,H,200,85,1.114,72,27,60,8,24,23,28,7,0,31,17,2,3,10,20,0
Alabama A&M,"L, 73-79",1/11/2016,MVSU,H,200,73,1.118,64,25,63,7,25,16,28,17,0,36,15,4,5,6,17,0
Alabama A&M,"W, 80-75",1/16/2016,ALST,V,225,80,1.025,78,28,68,8,30,16,19,13,0,37,13,8,1,14,20,0
Alabama A&M,"L, 58-63",1/23/2016,ALC,V,200,58,0.972,65,21,48,9,22,7,14,7,0,32,7,3,1,12,14,0
Alabama A&M,"L, 52-73",1/25/2016,SOU,V,200,52,0.76,69,17,51,4,22,14,24,8,0,33,10,4,1,14,25,0
Alabama A&M,"W, 83-69",1/30/2016,PVAM,H,200,83,1.209,70,25,52,7,19,26,33,13,0,41,15,2,5,14,19,0
Alabama A&M,"L, 68-71",2/1/2016,TXSO,H,201,68,1.048,66,22,57,6,21,18,25,8,0,30,10,4,1,4,23,0
Alabama A&M,"W, 71-66",2/6/2016,UAPB,V,200,71,1.114,63,21,49,4,17,25,31,9,0,28,8,5,1,9,15,0
Alabama A&M,"L, 64-66",2/8/2016,MVSU,V,200,64,0.97,65,23,55,4,23,14,21,10,0,24,7,9,2,11,19,0
Alabama A&M,"L, 68-74",2/13/2016,ALST,H,200,68,1.135,63,25,50,1,14,17,23,10,0,34,12,2,2,9,19,0
Alabama A&M,"L, 58-62",2/20/2016,ALC,H,199,58,0.911,58,21,53,4,21,12,14,5,0,18,13,5,0,9,16,0
Alabama A&M,"W, 78-66",2/22/2016,SOU,H,200,78,1.173,68,28,55,8,19,14,20,5,0,29,16,3,1,7,23,0
Alabama A&M,"L, 54-77",2/27/2016,TXSO,V,200,54,0.804,68,19,50,4,12,12,15,6,0,25,15,5,4,16,17,0
Alabama A&M,"L, 65-85",2/29/2016,PVAM,V,200,65,0.871,75,17,46,3,17,28,35,9,0,27,13,9,1,21,24,0
Alabama A&M,"L, 58-65",3/3/2016,GRAM,H,200,58,0.893,64,21,51,2,17,14,23,9,0,26,13,4,2,12,16,0
Alabama A&M,"W, 54-51",3/5/2016,JSU,H,200,54,0.903,59,16,50,1,12,21,29,11,0,39,8,6,2,7,13,0
Alabama A&M,"W, 61-53",3/8/2016,UAPB,N,200,61,0.921,65,16,49,6,21,23,30,12,0,34,12,9,4,15,16,0
Alabama A&M,"L, 69-77",3/9/2016,TXSO,V,200,69,1.074,62,28,67,5,15,8,11,15,0,30,11,6,5,7,19,0
Alabama State,"W, 85-82",11/14/2015,VT,V,200,85,1.104,75,30,71,9,28,16,21,12,0,32,12,4,4,8,29,0
Alabama State,"L, 70-72",11/16/2015,UAB,V,200,70,0.911,76,25,60,6,24,14,25,7,0,22,14,9,2,12,30,0
Alabama State,"L, 49-70",11/19/2015,MERC,V,200,49,0.787,63,16,52,10,27,7,11,3,0,19,8,5,8,8,17,0
Alabama State,"L, 58-95",11/27/2015,CHAT,N,200,58,0.775,72,23,69,6,19,6,8,14,0,32,11,2,2,16,18,0
Alabama State,"W, 66-64",11/28/2015,CHIS,N,200,66,0.857,76,21,62,9,32,15,21,11,0,30,13,13,3,16,16,0
Alabama State,"L, 56-88",12/1/2015,EVAN,V,200,56,0.765,72,21,64,7,19,7,13,9,0,25,11,6,5,12,20,0
Alabama State,"W, 63-60",12/13/2015,JXST,V,200,63,0.85,72,23,63,6,21,11,17,10,0,33,9,10,1,13,20,0
Alabama State,"L, 74-91",12/16/2015,ELON,V,200,74,0.965,76,32,76,2,15,8,12,12,0,40,10,4,6,7,21,0
Alabama State,"L, 65-68",12/20/2015,CCAR,V,200,65,0.907,70,23,58,8,23,11,14,5,0,32,16,4,3,12,16,0
Alabama State,"L, 84-92",12/22/2015,WINT,V,201,84,1.002,84,34,71,9,25,7,8,8,0,38,12,7,6,17,20,0
Alabama State,"L, 61-68",1/2/2016,JSU,V,200,61,0.827,72,19,59,7,21,16,29,13,0,35,9,5,2,14,23,0
Alabama State,"L, 81-84",1/4/2016,GRAM,V,225,81,1.06,76,27,66,8,22,19,24,10,0,38,14,4,1,9,34,0
Alabama State,"W, 75-74",1/9/2016,MVSU,H,225,75,0.919,82,23,68,4,24,25,37,21,0,56,12,5,7,17,23,0
Alabama State,"L, 55-59",1/11/2016,UAPB,H,200,55,0.852,67,15,45,0,13,25,37,12,0,33,6,10,2,14,12,0
Alabama State,"L, 75-80",1/16/2016,ALAM,H,225,75,0.969,78,27,64,5,18,16,24,13,0,33,11,4,7,15,19,0
Alabama State,"L, 69-73",1/23/2016,SOU,V,200,69,0.901,76,26,63,7,16,10,16,6,0,36,9,6,3,12,25,0
Alabama State,"L, 72-77",1/25/2016,ALC,V,200,72,1.129,67,22,55,4,13,24,29,13,0,30,7,5,1,8,19,0
Alabama State,"L, 72-75",1/30/2016,TXSO,H,200,72,1.003,72,28,72,9,22,7,8,13,0,36,18,6,7,9,19,0
Alabama State,"W, 83-77",2/1/2016,PVAM,H,200,83,1.206,68,28,49,8,14,19,27,8,0,27,16,3,4,15,21,0
Alabama State,"W, 73-62",2/6/2016,MVSU,V,200,73,1.034,70,26,56,10,23,11,16,9,0,31,11,4,2,16,19,0
Alabama State,"L, 70-75",2/8/2016,UAPB,V,225,70,1.012,67,22,54,3,18,23,32,10,0,25,8,8,1,10,25,0
Alabama State,"W, 74-68",2/13/2016,ALAM,V,200,74,1.128,63,28,65,8,19,10,16,11,0,30,8,6,2,4,23,0
Alabama State,"W, 77-68",2/20/2016,SOU,H,200,77,1.028,74,29,65,2,14,17,25,11,0,37,14,3,2,9,22,0
Alabama State,"W, 73-59",2/22/2016,ALC,H,200,73,1.035,71,27,60,6,22,13,18,9,0,36,16,11,2,11,23,0
Alabama State,"W, 73-68",2/27/2016,PVAM,V,200,73,1.034,72,28,61,10,21,7,16,10,0,34,13,3,5,12,19,0
Alabama State,"L, 86-96",2/29/2016,TXSO,V,200,86,1.122,77,32,69,11,22,11,14,10,0,29,11,6,2,11,25,0
Alabama State,"W, 71-54",3/3/2016,JSU,H,200,71,1,72,24,55,9,24,14,19,5,0,39,16,1,6,12,21,0
Alabama State,"W, 59-58",3/5/2016,GRAM,H,200,59,0.94,64,20,57,11,23,8,10,13,0,35,12,7,5,14,17,0
Alabama State,"L, 63-83",3/10/2016,SOU,N,200,63,0.846,74,20,61,7,21,16,20,9,0,31,12,5,3,13,21,0
Albany,"L, 65-78",11/13/2015,UK,V,200,65,0.91,70,25,58,1,14,14,22,11,0,23,4,9,0,14,26,0
Albany,"L, 64-69",11/16/2015,BU,V,200,64,0.904,70,22,59,1,13,19,27,13,0,36,9,7,1,12,17,0
Albany,"W, 88-67",11/19/2015,COLG,H,200,88,1.216,71,29,55,12,19,18,26,8,0,27,18,10,1,13,20,0
Albany,"L, 61-63",11/24/2015,USF,V,200,61,0.964,64,19,52,3,20,20,30,13,0,35,13,3,2,10,19,0
Albany,"W, 74-73",11/27/2015,NJIT,H,200,74,1.084,68,25,47,4,16,20,30,9,0,33,10,5,3,16,16,0
Albany,"W, 88-54",11/29/2015,YALE,H,200,88,1.268,70,31,55,9,20,17,24,4,0,34,23,8,2,7,23,0
Albany,"W, 58-54",12/1/2015,QUIN,V,200,58,0.888,64,18,54,3,11,19,28,14,0,36,9,8,5,12,12,0
Albany,"W, 88-84",12/5/2015,HC,V,225,88,1.218,73,26,55,9,26,27,30,9,0,34,11,2,2,12,20,0
Albany,"W, 75-53",12/9/2015,MAR,V,200,75,1.081,69,28,57,6,13,13,24,14,0,45,18,9,0,15,18,0
Albany,"L, 70-78",12/12/2015,SIE,V,200,70,0.954,70,23,62,7,23,17,24,13,0,30,7,4,1,13,17,0
Albany,"W, 65-58",12/19/2015,SFPA,H,200,65,0.972,66,23,60,2,11,17,25,12,0,34,11,9,0,7,9,0
Albany,"W, 65-56",12/23/2015,NIAG,H,200,65,1.12,60,22,46,6,17,15,19,9,0,31,15,4,3,12,13,0
Albany,"W, 71-66",12/29/2015,SFNY,V,201,71,1.093,64,24,45,6,10,17,21,4,0,28,14,4,0,14,17,0
Albany,"W, 75-70",1/2/2016,CORN,V,200,75,1.045,71,21,51,7,16,26,29,10,0,40,17,2,4,17,18,0
Albany,"W, 73-59",1/6/2016,UMBC,H,200,73,1.142,64,26,51,5,21,16,23,11,0,32,11,6,1,13,13,0
Albany,"W, 69-57",1/9/2016,UVM,V,200,69,1.056,64,24,57,1,11,20,26,12,0,40,7,6,2,8,14,0
Albany,"W, 80-75",1/12/2016,UNH,H,225,80,0.99,81,23,61,11,24,23,27,7,0,32,13,8,3,14,20,0
Albany,"L, 79-81",1/15/2016,UME,V,200,79,1.086,70,26,56,6,16,21,29,12,0,31,13,7,0,15,18,0
Albany,"W, 80-59",1/18/2016,BING,H,200,80,1.261,62,27,46,6,17,20,22,7,0,29,11,7,0,14,16,0
Albany,"L, 63-69",1/22/2016,SBRK,V,200,63,0.933,68,22,55,3,14,16,20,7,0,30,9,7,1,10,20,0
Albany,"W, 75-63",1/27/2016,UML,H,200,75,1.037,72,24,50,5,19,22,28,5,0,26,14,12,2,14,19,0
Albany,"W, 86-60",1/30/2016,HART,V,200,86,1.197,72,28,58,11,26,19,25,10,0,48,14,6,3,12,17,0
Albany,"W, 79-73",2/3/2016,UMBC,V,200,79,1.034,76,26,56,7,19,20,24,8,0,36,16,8,1,17,18,0
Albany,"W, 75-71",2/6/2016,UVM,H,200,75,1.144,68,22,52,6,17,25,37,10,0,36,7,6,1,6,18,0
Albany,"W, 69-56",2/8/2016,BING,V,200,69,1.097,64,22,45,6,16,19,23,5,0,33,12,6,1,12,19,0
