"Team","Res","Date","Opp","Loc","MIN","PTS","O-PPP","Pace","FGM","FGA","3FM","3FA","FTM","FTA","OREB","TmRb","REB","AST","STL","BLK","TO","F","Tm Pts"
"Gonzaga","W, 83-55","2010-12-29","LAF","H","200","83","1.102","76","29","60","6","18","19","28","13","0","48","19","10","7","15","13","0"
"Missouri","W, 83-71","2010-11-24","LAS","V","200","83","1.097","74","32","82","9","27","10","14","18","0","37","17","10","4","5","20","0"
"NJIT","L, 83-92","2011-01-04","LEH","H","200","83","1.093","76","28","58","10","17","17","23","10","0","30","12","6","2","17","30","0"
"Fairleigh Dickinson","W, 83-78","2010-11-29","LONG","V","200","83","1.069","76","29","52","5","8","20","33","9","0","42","15","5","2","19","17","0"
"Detroit","W, 83-71","2011-01-06","LOYO","V","200","83","1.193","70","31","58","9","14","12","18","9","0","37","15","7","6","12","19","0"
"Loyola Maryland","W, 83-67","2011-01-03","MAR","H","200","83","1.271","64","28","57","6","14","21","28","12","0","29","14","7","2","7","21","0"
"Texas State","L, 83-91","2011-03-10","MCN","N","200","83","1.170","72","29","63","10","20","15","23","12","0","34","16","2","3","9","29","0"
"Cleveland State","L, 83-87","2011-02-24","MILW","H","200","83","1.072","74","31","69","4","21","17","24","10","0","26","10","7","0","7","28","0"
"Belmont","W, 83-72","2010-12-30","MIO","H","200","83","1.199","68","28","59","7","26","20","30","14","0","36","11","9","2","10","21","0"
"Kansas","W, 83-56","2011-01-02","MIO","H","200","83","1.233","66","35","61","8","16","5","7","15","0","44","24","9","5","18","17","0"
"Northern Illinois","W, 83-74","2011-01-26","AKR","H","200","83","1.169","73","24","54","6","19","29","40","8","0","43","11","6","1","6","18","0"
"Seton Hall","W, 83-78","2010-11-19","ALA","N","200","83","1.216","70","27","49","10","13","19","30","10","0","24","13","11","7","15","17","0"
"Western Kentucky","W, 83-61","2010-11-15","ALAM","H","200","83","1.068","77","28","55","3","11","24","50","16","0","44","15","10","2","15","21","0"
"Boise State","W, 83-80","2011-03-15","APSU","H","200","83","1.085","74","31","66","7","20","14","20","6","0","20","17","6","1","7","16","0"
"Lafayette","W, 83-60","2011-01-26","ARMY","V","200","83","1.238","68","30","58","10","23","13","19","13","0","34","18","8","3","13","16","0"
"North Texas","W, 83-64","2011-01-22","ARST","H","200","83","1.140","74","27","49","7","12","22","27","4","0","33","11","3","4","15","17","0"
"Stanford","W, 83-75","2011-02-05","ASU","H","200","83","1.236","68","24","46","10","18","25","34","5","0","26","18","4","4","10","15","0"
"Baylor","W, 83-39","2010-12-15","BETH","H","200","83","1.412","60","28","52","5","15","22","29","13","0","41","17","9","6","6","12","0"
"Youngstown State","W, 83-76","2011-02-19","BGSU","H","200","83","1.169","72","30","59","11","27","12","21","4","0","30","24","10","4","6","11","0"
"Temple","W, 83-55","2011-01-12","BONA","H","200","83","1.228","68","30","59","9","21","14","16","8","0","35","18","10","6","9","16","0"
"Duke","W, 83-48","2010-12-08","BRAD","H","200","83","1.262","66","30","60","15","33","8","10","8","0","35","22","3","4","9","13","0"
"Northern Iowa","W, 83-77","2011-01-09","BRAD","H","200","83","1.290","64","25","51","10","29","23","26","4","0","20","16","4","2","5","19","0"
"Sacred Heart","W, 83-77","2011-02-19","BRY","V","200","83","1.329","63","28","51","10","19","17","22","10","0","26","17","5","3","11","19","0"
"College of Charleston","W, 83-67","2010-11-16","CCAR","H","200","83","1.169","72","29","56","12","26","13","19","6","0","31","16","5","5","12","15","0"
"Oregon State","W, 83-70","2010-11-24","CHAR","H","200","83","1.148","72","28","56","7","20","20","28","7","0","33","21","15","1","10","16","0"
"Duquesne","W, 83-67","2011-01-22","CHAR","H","200","83","1.120","75","33","65","6","24","11","17","7","0","24","21","16","4","8","16","0"
"Georgia","W, 83-74","2010-11-16","COLO","H","200","83","1.086","74","25","53","6","15","27","43","15","0","36","14","7","3","18","26","0"
"Washington State","W, 83-57","2010-12-22","MSST","N","200","83","1.159","74","31","62","12","24","9","16","10","0","39","10","11","2","12","18","0"
"Jackson State","W, 83-73","2011-01-29","MVSU","H","200","83","1.065","78","24","56","4","15","31","42","14","0","40","10","5","3","16","26","0"
"Alcorn State","L, 83-91","2011-02-12","MVSU","V","200","83","0.955","88","25","43","4","13","29","44","2","0","33","8","10","3","25","29","0"
"Montana","W, 83-80","2010-12-29","NAU","H","200","83","1.166","70","28","55","7","13","20","32","8","0","28","16","5","3","9","15","0"
"Texas","W, 83-52","2010-11-08","NAVY","H","200","83","1.036","82","30","59","4","17","19","34","10","0","45","16","5","5","15","17","0"
"Maryland-Eastern Shore","W, 83-82","2011-02-07","NCAT","H","200","83","1.056","78","33","70","8","29","9","16","15","0","40","17","9","5","16","20","0"
"North Dakota State","W, 83-63","2011-02-03","ND1","V","200","83","1.265","66","36","64","3","12","8","16","17","0","37","19","8","3","11","21","0"
"Oakland","W, 83-76","2011-01-22","NDSU","V","200","83","1.092","76","32","60","7","16","12","21","7","0","31","12","6","6","13","19","0"
"Chicago State","L, 83-86","2011-01-22","NJIT","H","200","83","1.137","72","29","53","13","25","12","19","4","0","23","21","4","4","15","21","0"
"Arizona","W, 83-57","2010-11-18","NMSU","H","200","83","1.222","68","31","58","5","22","16","23","14","0","40","21","6","3","13","16","0"
"Rutgers","W, 83-59","2010-11-23","NORF","H","200","83","1.184","68","33","66","9","16","8","15","13","0","35","17","7","3","10","23","0"
"Providence","W, 83-68","2011-01-26","NOVA","H","200","83","1.106","76","22","59","8","26","31","38","9","0","39","12","7","3","7","14","0"
"Missouri","W, 83-80","2010-12-02","ORE","V","200","83","1.072","76","29","53","6","16","19","24","6","0","28","19","5","8","19","24","0"
"Seattle","W, 83-80","2010-11-17","ORST","H","200","83","0.963","85","26","59","6","15","25","34","14","0","43","13","13","1","25","21","0"
"Colorado","W, 83-57","2010-12-04","ORST","H","200","83","1.234","68","34","58","8","23","7","9","7","0","29","20","6","4","12","17","0"
"Tulsa","W, 83-68","2010-11-16","ORU","H","200","83","1.208","71","25","48","9","19","24","31","8","0","35","13","2","8","14","21","0"
"Alabama","W, 83-60","2010-12-28","PEPP","H","200","83","1.183","69","34","66","7","19","8","13","15","0","38","22","9","10","13","18","0"
"Portland State","W, 83-81","2010-11-12","PEPP","H","200","83","1.077","76","22","52","8","17","31","38","9","0","28","14","5","3","16","22","0"
"Tennessee","W, 83-76","2010-12-11","PITT","N","200","83","1.149","73","27","48","7","11","22","30","10","0","32","14","5","7","20","32","0"
"Saint Mary`s","W, 83-69","2011-02-26","PORT","H","200","83","1.308","65","21","45","7","16","34","41","10","0","33","14","8","4","9","16","0"
"UNLV","W, 83-49","2011-01-08","TCU","H","200","83","1.173","70","30","59","3","16","20","29","12","0","36","17","13","4","10","16","0"
"Alabama","W, 83-41","2011-01-03","TOL","H","200","83","1.266","66","29","54","10","22","15","18","9","0","31","21","13","4","12","19","0"
"Ball State","W, 83-62","2011-02-15","TOL","H","200","83","1.254","67","26","57","7","22","24","32","22","0","37","20","15","2","16","19","0"
"William & Mary","W, 83-68","2011-01-19","TOW","V","200","83","1.246","66","29","52","14","27","11","16","3","0","23","20","7","3","10","16","0"
"Colorado","W, 83-64","2010-11-30","TRGV","H","200","83","1.254","67","32","59","9","15","10","13","14","0","32","24","13","4","15","14","0"
"South Alabama","W, 83-78","2011-01-27","TROY","V","200","83","1.005","83","24","53","10","24","25","35","9","0","44","13","8","6","22","20","0"
"North Texas","W, 83-69","2011-03-05","TROY","N","200","83","1.163","72","27","58","7","18","22","26","8","0","32","14","3","1","9","16","0"
"Mississippi","W, 83-72","2010-12-22","TXST","N","200","83","1.095","77","27","59","4","15","25","29","14","0","42","11","6","5","17","19","0"
"Texas-Arlington","W, 83-66","2011-01-29","TXST","H","200","83","1.108","74","27","55","13","27","16","23","4","0","29","17","5","1","13","24","0"
"Oklahoma","W, 83-74","2011-01-18","TXT","H","200","83","1.104","77","24","50","6","19","29","34","7","0","30","14","10","7","16","21","0"
"Texas","W, 83-52","2011-01-11","TXT","V","200","83","1.143","72","29","53","3","12","22","35","11","0","39","14","6","3","14","16","0"
"Iowa State","L, 83-92","2011-01-26","TXT","H","200","83","1.052","78","28","69","4","21","23","25","12","0","30","10","7","4","10","18","0"
"Nebraska","W, 83-40","2010-11-15","UAPB","H","200","83","1.224","65","29","46","7","20","18","27","5","0","36","19","2","3","14","20","0"
"New Mexico State","W, 83-49","2010-12-13","UAPB","H","200","83","1.051","78","27","49","5","15","24","40","12","0","43","13","11","8","23","18","0"
"Mississippi Valley State","W, 83-69","2011-01-04","UAPB","V","200","83","1.010","80","26","53","8","15","23","34","7","0","36","19","5","4","20","17","0"
"Hawaii","W, 83-69","2010-11-19","UCA","H","200","83","1.097","76","31","56","10","19","11","14","10","0","34","17","9","5","23","14","0"
"Hawaii","W, 83-69","2011-02-19","UCD","V","200","83","1.268","67","28","46","11","20","16","22","6","0","31","17","4","2","15","17","0"
"Marshall","W, 83-69","2011-03-05","UCF","H","200","83","1.224","66","28","54","5","13","22","27","11","0","36","16","5","2","12","20","0"
"Cleveland State","W, 83-59","2011-01-01","UIC","H","200","83","1.196","70","29","64","8","24","17","24","12","0","32","14","15","3","6","24","0"
"Binghamton","W, 83-75","2011-01-12","UMBC","H","200","83","1.140","74","26","51","13","33","18","27","8","0","30","20","10","4","17","14","0"
"Loyola Maryland","W, 83-72","2010-11-17","UMBC","H","200","83","1.127","76","25","49","4","12","29","35","10","0","38","15","9","2","18","21","0"
"Albany","W, 83-67","2011-02-23","UMBC","H","200","83","1.391","60","30","55","13","25","10","14","12","0","35","17","3","3","10","16","0"
"Washington","L, 83-86","2011-03-20","UNC","N","200","83","1.102","74","33","72","10","19","7","7","13","0","38","17","6","2","13","20","0"
"Virginia Military Institute","W, 83-72","2010-12-31","UNCA","V","200","83","1.103","77","27","62","11","30","18","30","19","0","47","15","6","5","18","22","0"
"Western Carolina","W, 83-73","2011-02-05","UNCG","H","200","83","1.090","77","31","67","11","21","10","13","11","0","36","18","10","4","14","20","0"
"Texas-Arlington","L, 83-87","2010-11-30","UNT","V","200","83","1.081","75","32","79","12","37","7","10","12","0","29","16","8","2","5","25","0"
"Pittsburgh","W, 83-75","2010-11-08","URI","H","200","83","1.061","76","29","64","3","15","22","30","14","0","40","19","8","6","14","18","0"
"Baylor","W, 83-50","2010-12-22","USD","N","200","83","1.201","70","35","64","5","16","8","15","16","0","39","14","11","3","14","13","0"
"Villanova","W, 83-71","2011-01-06","USF","V","200","83","1.300","65","28","48","9","12","18","27","6","0","21","21","11","2","9","22","0"
"Northeastern","W, 83-82","2011-02-19","UNCA","V","201","83","1.159","72","23","43","7","17","30","35","6","0","23","12","7","3","18","24","0"
"Loyola Chicago","W, 83-53","2011-01-01","YSU","V","201","83","1.232","68","28","46","6","14","21","26","3","0","34","17","5","4","12","22","0"
"Arizona","W, 83-60","2010-12-05","OU","H","201","83","1.318","64","29","52","11","16","14","21","9","0","30","20","6","2","10","11","0"
"Troy","L, 83-92","2010-11-26","MSST","V","225","83","0.988","82","30","79","10","32","13","19","17","0","51","13","3","3","13","17","0"
"Indiana","L, 83-84","2011-01-30","MSU","V","225","83","1.100","75","29","59","11","21","14","22","7","0","30","14","4","2","13","22","0"
"Louisville","W, 83-77","2011-03-11","ND","N","225","83","1.109","74","28","73","7","23","20","25","19","0","41","15","5","3","9","21","0"
"Iowa State","W, 83-82","2011-02-26","NEB","H","225","83","1.231","68","27","53","10","21","19","22","5","0","29","18","2","4","9","12","0"
"Florida International","W, 83-76","2011-02-26","TROY","H","225","83","1.019","82","23","57","5","22","32","41","12","0","46","12","7","6","17","16","0"
"Cal State Fullerton","W, 83-77","2011-01-08","UCR","V","225","83","0.989","83","31","65","9","18","12","23","13","0","47","8","7","3","21","25","0"
"Liberty","W, 83-81","2011-01-27","UNCA","H","225","83","1.112","74","31","66","11","25","10","14","10","0","25","16","10","2","12","19","0"
"Texas Tech","L, 83-92","2010-11-16","UNT","V","225","83","0.912","90","32","75","8","18","11","19","10","0","34","19","8","9","17","23","0"
"New Mexico State","L, 83-88","2011-02-03","FRES","V","225","83","1.061","77","28","58","6","19","21","32","15","0","36","16","9","3","20","19","0"
"Wagner","W, 83-78","2011-01-06","RMU","H","225","83","1.117","74","26","58","8","22","23","28","6","0","29","19","2","8","9","22","0"
"South Carolina","W, 83-75","2011-01-08","VAND","H","225","83","1.158","73","33","75","10","27","7","12","18","0","44","12","4","12","9","17","0"
"Long Island","W, 83-79","2011-02-17","WAG","V","225","83","1.086","77","22","53","8","19","31","43","10","0","36","16","8","1","13","15","0"
"Penn","L, 83-89","2011-01-12","LAS","V","225","83","0.998","82","33","68","6","21","11","15","5","0","35","14","4","0","13","24","0"
"Texas Southern","W, 83-78","2011-02-26","ALAM","V","225","83","1.053","79","30","58","10","19","13","27","7","0","32","21","10","1","15","21","0"
"Norfolk State","L, 83-85","2011-01-08","BETH","N","225","83","1.087","74","28","61","7","22","20","26","9","0","27","14","6","6","12","20","0"
"Maryland-Baltimore County","W, 83-79","2011-02-03","BING","H","225","83","1.098","75","32","70","7","16","12","16","9","0","34","10","7","1","7","15","0"
"Florida","W, 83-74","2011-03-24","BYU","N","225","83","1.007","81","31","65","11","34","10","22","8","0","42","23","8","5","15","12","0"
"Colorado State","L, 83-90","2010-12-08","COLO","V","225","83","1.152","72","32","58","5","15","14","19","10","0","31","14","1","3","15","26","0"
"San Francisco","W, 83-81","2010-11-20","COLO","H","225","83","1.080","78","26","59","12","19","19","27","12","0","39","15","2","4","17","23","0"
"Nicholls State","W, 83-81","2011-03-02","NWSU","H","226","83","1.122","75","23","44","4","11","33","40","6","0","23","17","7","0","17","33","0"
"Georgia","L, 83-89","2010-11-25","ND","N","250","83","0.994","83","32","73","9","34","10","20","11","0","34","19","9","4","12","27","0"
"Harvard","W, 83-82","2011-02-05","PENN","V","250","83","1.066","80","28","54","7","19","20","27","6","0","37","20","4","5","17","16","0"
"Georgia Tech","L, 83-86","2011-01-02","CHAR","H","250","83","0.912","90","29","74","13","31","12","19","6","0","31","21","11","9","14","25","0"
"Indiana State","L, 83-93","2011-01-22","WICH","V","275","83","0.898","94","29","74","6","23","19","22","11","0","45","17","7","6","19","30","0"
"Kansas","W, 82-57","2010-12-29","UTA","H","200","82","1.225","65","29","57","8","24","16","23","14","0","37","15","9","4","13","12","0"
"Southeast Missouri State","W, 82-75","2011-01-03","UTM","H","200","82","1.131","72","26","55","5","16","25","41","11","0","35","11","3","5","9","21","0"
"Austin Peay","W, 82-53","2011-02-03","UTM","H","200","82","1.146","72","33","54","5","8","11","18","8","0","32","15","8","7","17","18","0"
"UC Riverside","W, 82-75","2010-12-02","UTSA","H","200","82","1.134","72","25","57","10","21","22","28","13","0","40","16","7","7","15","17","0"
"Texas State","W, 82-80","2011-02-26","UTSA","H","200","82","1.173","69","27","59","9","23","19","23","10","0","32","12","4","3","10","23","0"
"Chicago State","L, 82-93","2011-01-08","UVU","H","200","82","1.002","81","28","64","6","19","20","27","8","0","28","15","5","3","13","35","0"
"West Virginia","W, 82-66","2010-11-27","VMI","H","200","82","1.059","77","31","65","3","13","17","22","11","0","44","21","1","4","13","14","0"
"Longwood","L, 82-114","2010-12-11","VMI","V","200","82","0.961","84","31","71","4","20","16","26","9","0","34","13","5","1","11","19","0"
"South Dakota State","W, 82-61","2011-02-12","WIU","H","200","82","1.209","68","24","55","8","18","26","27","10","0","39","15","3","1","10","20","0"
"Vanderbilt","W, 82-62","2010-12-01","WKU","H","200","82","1.043","79","30","57","11","23","11","14","8","0","32","23","7","4","23","14","0"
"Troy","W, 82-68","2011-01-13","WKU","H","200","82","1.094","76","27","69","10","24","18","23","20","0","45","12","7","3","15","15","0"
"Loyola Chicago","W, 82-64","2010-11-20","WMU","V","200","82","1.218","70","28","53","8","17","18","26","5","0","27","17","5","2","7","13","0"
"Vermont","W, 82-78","2010-12-04","YALE","H","200","82","1.191","69","30","54","4","8","18","27","9","0","34","12","4","7","11","21","0"
"UTEP","W, 82-74","2011-03-02","MRSH","H","200","82","1.264","66","31","52","5","12","15","25","4","0","29","18","3","3","5","20","0"
"East Carolina","W, 82-81","2011-01-22","MRSH","V","200","82","1.185","68","27","49","7","15","21","32","6","0","26","15","5","1","11","23","0"
"Wisconsin","W, 82-56","2011-02-06","MSU","H","200","82","1.455","56","23","39","11","17","25","26","3","0","20","10","2","0","8","16","0"
"Jackson State","W, 82-63","2011-02-26","MVSU","V","200","82","1.139","68","30","60","6","13","16","21","7","0","20","13","9","4","9","18","0"
"Weber State","W, 82-55","2011-02-10","NAU","H","200","82","1.233","66","26","47","12","21","18","20","7","0","38","17","11","1","17","17","0"
"Hampton","W, 82-77","2011-01-17","NCAT","H","200","82","1.141","73","27","60","10","28","18","25","12","0","36","19","8","4","12","23","0"
"High Point","W, 82-74","2011-02-07","NCC","H","200","82","1.156","71","26","53","9","20","21","23","9","0","35","22","5","0","16","19","0"
"Georgetown","W, 82-67","2010-11-21","NCSU","N","200","82","1.177","70","32","71","8","22","10","14","17","0","42","21","3","8","9","16","0"
"Michigan State","W, 82-74","2010-11-22","ND1","V","200","82","1.171","70","30","58","8","14","14","19","9","0","29","13","8","0","12","17","0"
"Fresno State","W, 82-69","2010-12-18","NDSU","H","200","82","1.067","76","28","64","6","16","20","27","10","0","39","15","10","6","10","16","0"
"South Dakota State","W, 82-65","2010-11-30","NEV","H","200","82","1.186","70","26","60","6","18","24","34","14","0","32","13","11","2","7","20","0"
"UNLV","W, 82-70","2010-12-04","NEV","V","200","82","1.150","70","29","54","6","13","18","28","9","0","27","11","7","4","13","24","0"
"Buffalo","W, 82-64","2010-12-08","NIAG","H","200","82","1.125","73","29","60","6","18","18","25","12","0","36","18","11","9","13","15","0"
"Rider","W, 82-65","2011-01-07","NIAG","V","200","82","1.289","62","32","58","9","19","9","16","12","0","37","15","2","6","10","19","0"
"Iona","W, 82-58","2010-12-05","NIAG","H","200","82","1.132","72","32","57","6","20","12","22","9","0","38","21","10","2","14","13","0"
"Western Michigan","W, 82-80","2011-01-22","NIU","H","200","82","1.162","70","30","55","9","18","13","18","6","0","30","12","4","3","13","18","0"
"Utah","W, 82-72","2011-01-19","NM","H","200","82","1.166","72","27","53","10","19","18","26","7","0","35","14","4","5","12","18","0"
"Northern Colorado","W, 82-80","2011-02-19","NMSU","V","200","82","1.210","67","28","58","9","25","17","29","15","0","34","14","5","0","11","25","0"
"North Carolina Central","W, 82-72","2011-02-19","NORF","H","200","82","1.243","68","30","56","8","19","14","21","10","0","30","15","9","2","10","15","0"
"Purdue","W, 82-69","2010-12-31","NU","H","200","82","1.212","68","25","54","9","24","23","33","12","0","35","18","5","3","10","16","0"
"UNC Asheville","L, 82-83","2011-02-19","NU","H","200","82","1.152","72","26","51","9","17","21","32","11","0","27","19","10","2","16","25","0"
"Wright State","W, 82-79","2010-11-23","OAK","H","200","82","1.094","76","25","58","11","23","21","21","8","0","32","13","4","1","15","23","0"
"Tennessee","L, 82-89","2010-12-14","OAK","H","200","82","1.112","73","28","63","4","18","22","31","13","0","33","16","6","2","9","25","0"
"Purdue","W, 82-67","2010-11-21","OAK","H","200","82","1.150","72","33","65","11","25","5","9","11","0","26","22","14","4","13","16","0"
"East Tennessee State","W, 82-73","2011-03-22","OHIO","H","200","82","1.127","74","27","51","7","15","21","29","4","0","30","11","8","4","12","17","0"
"Oregon","W, 82-63","2011-02-19","ORST","H","200","82","1.182","70","25","54","13","26","19","24","7","0","26","19","8","4","11","18","0"
"South Dakota State","L, 82-90","2011-01-08","ORU","H","200","82","1.172","71","29","59","13","29","11","21","8","0","21","14","7","1","9","15","0"
"Kansas","W, 82-70","2011-02-26","OU","V","200","82","1.309","63","25","44","6","14","26","35","11","0","33","14","3","3","13","20","0"
"Cal State Fullerton","W, 82-80","2011-03-03","PAC","V","200","82","1.279","68","30","56","11","16","11","15","9","0","32","22","4","1","10","21","0"
"Pittsburgh","W, 82-58","2010-11-27","PENN","H","200","82","1.366","59","30","57","6","19","16","19","13","0","33","19","6","1","7","15","0"
"Loyola Marymount","W, 82-79","2011-02-16","PEPP","H","200","82","1.245","67","28","52","9","17","17","25","6","0","25","21","6","4","8","18","0"
"San Francisco","W, 82-73","2011-02-17","PORT","V","200","82","1.145","73","25","53","9","25","23","35","7","0","38","13","9","2","9","18","0"
"UC Davis","L, 82-87","2011-03-05","CSF","H","200","82","1.094","74","27","62","12","29","16","23","8","0","30","15","6","1","10","15","0"
"Santa Clara","W, 82-77","2010-11-12","CSUB","H","200","82","1.038","79","25","57","6","22","26","40","13","0","37","15","7","2","16","23","0"
"College of Charleston","W, 82-73","2010-12-02","DAV","H","200","82","1.187","70","31","61","7","21","13","17","8","0","35","14","6","6","8","20","0"
"Connecticut","W, 82-62","2011-01-15","DEP","V","200","82","1.191","70","28","55","5","14","21","25","8","0","36","23","4","9","10","19","0"
"West Virginia","W, 82-71","2011-02-12","DEP","H","200","82","1.245","65","28","53","6","13","20","25","10","0","28","23","3","4","11","15","0"
"Mississippi State","W, 82-76","2010-11-22","DET","H","200","82","1.129","74","31","67","10","27","10","16","15","0","38","14","6","2","13","13","0"
"Valparaiso","W, 82-74","2011-02-10","DET","H","200","82","1.115","74","31","61","8","26","12","18","9","0","31","21","11","3","13","18","0"
"Wichita State","W, 82-63","2011-01-04","DRKE","H","200","82","1.148","70","26","63","10","23","20","24","13","0","42","18","6","2","10","17","0"
"Saint John`s","W, 82-39","2010-11-26","DRKE","N","200","82","1.255","65","30","52","4","12","18","26","11","0","38","18","9","4","12","15","0"
"Weber State","W, 82-81","2010-11-27","DRKE","N","200","82","1.236","65","26","49","10","18","20","26","6","0","21","16","7","2","11","16","0"
"George Washington","W, 82-80","2010-12-22","ECU","H","200","82","1.202","68","30","54","5","13","17","32","12","0","28","11","4","2","11","13","0"
"Gardner-Webb","L, 82-90","2010-12-07","ELON","V","200","82","1.220","68","35","57","7","14","5","11","7","0","24","10","6","2","12","18","0"
"Middle Tennessee","W, 82-70","2010-11-24","EVAN","H","200","82","1.167","71","28","54","3","13","23","30","13","0","39","11","7","3","15","19","0"
"North Carolina A&T","W, 82-72","2011-01-08","FAMU","H","200","82","1.143","73","24","57","8","18","26","31","8","0","31","14","7","3","8","17","0"
"American","W, 82-72","2010-11-20","FAU","V","200","82","1.166","72","28","55","7","17","19","26","8","0","36","11","7","2","11","29","0"
"Florida A&M","L, 82-87","2010-12-22","FIU","V","200","82","0.919","88","25","66","12","29","20","32","14","0","43","14","9","7","22","32","0"
"Long Island","W, 82-70","2010-11-23","FORD","V","200","82","1.117","72","29","58","5","13","19","24","6","0","24","15","12","1","10","12","0"
"Saint Bonaventure","W, 82-63","2011-02-23","FORD","H","200","82","1.314","64","29","49","7","11","17","24","8","0","26","16","8","4","10","18","0"
"New Mexico State","W, 82-64","2011-01-13","HAW","H","200","82","1.155","74","25","51","6","15","26","40","14","0","42","14","7","5","15","20","0"
"La Salle","L, 82-90","2011-03-05","TEMP","V","200","82","1.194","70","31","56","8","16","12","14","7","0","30","22","5","5","13","19","0"
"Temple","W, 82-49","2010-11-14","TOL","H","200","82","1.218","66","36","66","6","19","4","7","8","0","30","26","12","2","6","11","0"
"Northeastern","W, 82-78","2011-02-09","TOW","H","200","82","1.255","64","28","49","7","19","19","26","7","0","23","16","4","1","11","17","0"
"Texas State","W, 82-70","2011-01-04","TRGV","H","200","82","1.037","84","25","54","6","18","26","36","7","0","33","16","7","3","15","28","0"
"North Carolina State","W, 82-69","2010-11-12","TTU","H","200","82","1.086","76","23","56","5","18","31","41","8","0","33","15","7","13","8","19","0"
"Wichita State","W, 82-79","2010-12-21","TULS","H","200","82","1.342","62","23","49","8","24","28","36","13","0","32","13","4","1","8","15","0"
"Oklahoma","W, 82-52","2010-11-18","TXSO","H","200","82","1.195","70","28","48","13","24","13","16","7","0","34","20","6","1","20","19","0"
"Oral Roberts","L, 82-86","2010-11-30","TXT","V","200","82","1.059","78","32","63","6","16","12","22","9","0","30","11","6","2","13","29","0"
"UTEP","W, 82-71","2010-12-18","TXT","H","200","82","1.037","77","28","59","6","15","20","36","7","0","33","12","5","5","10","17","0"
"Colorado State","W, 82-51","2010-11-13","UAPB","H","200","82","1.111","74","27","56","9","24","19","27","9","0","38","12","10","2","14","24","0"
"Creighton","W, 82-64","2011-03-23","UCF","H","200","82","1.205","69","30","52","7","15","15","19","6","0","24","23","10","2","13","16","0"
"San Diego","L, 82-90","2010-12-01","UCI","H","200","82","1.001","84","30","65","8","27","14","23","12","0","33","13","8","4","18","23","0"
"Villanova","W, 82-70","2010-11-24","UCLA","N","200","82","1.121","74","25","62","4","14","28","34","12","0","40","11","10","7","7","22","0"
"Long Beach State","W, 82-76","2011-03-02","UCR","V","200","82","1.152","70","23","53","8","20","28","34","7","0","26","8","2","3","9","18","0"
"UC Davis","W, 82-52","2011-01-27","UCR","H","200","82","1.142","73","26","51","7","19","23","29","6","0","31","19","11","1","13","13","0"
"Duquesne","W, 82-64","2011-01-30","UD","H","200","82","1.104","75","30","59","9","22","13","28","10","0","36","18","10","4","12","13","0"
"Western Kentucky","L, 82-114","2010-12-22","UL","H","200","82","0.997","80","28","63","6","20","20","30","12","0","28","15","9","1","17","19","0"
"New Mexico State","W, 82-76","2010-12-21","ULL","H","200","82","1.142","73","28","57","6","14","20","27","10","0","23","15","9","6","12","23","0"
"Maine","W, 82-67","2011-01-08","UMBC","V","200","82","1.224","66","29","54","9","24","15","21","8","0","35","13","1","4","11","16","0"
"Central Connecticut","W, 82-74","2010-11-20","UMBC","V","200","82","1.148","72","31","61","4","17","16","24","13","0","35","11","4","8","12","17","0"
"North Carolina A&T","L, 82-83","2011-02-07","UMES","V","200","82","1.067","78","29","62","8","25","16","25","10","0","30","14","11","2","13","15","0"
"Fort Wayne","W, 82-57","2011-02-26","UMKC","V","200","82","1.309","62","28","50","12","26","14","14","5","0","25","16","3","1","11","22","0"
"North Carolina A&T","W, 82-70","2010-11-29","UNCG","V","200","82","1.104","75","27","53","7","17","21","30","9","0","33","11","11","3","16","12","0"
"VCU","W, 82-64","2011-01-08","UNCW","V","200","82","1.198","68","27","53","10","22","18","22","9","0","34","13","10","5","14","21","0"
"Texas-Rio Grande Valley","L, 82-91","2011-01-27","UND","V","200","82","1.203","68","24","49","12","19","22","34","7","0","25","13","4","1","10","24","0"
"South Dakota","W, 82-64","2010-01-23","UND","V","200","82","1.140","75","27","50","9","24","19","23","5","0","34","16","5","5","16","20","0"
"Louisiana-Monroe","W, 82-75","2011-02-19","UNT","V","200","82","1.245","68","27","58","8","17","20","25","12","0","27","12","4","2","8","20","0"
"UAB","W, 82-58","2010-11-23","USA","H","200","82","1.203","69","30","67","13","28","9","13","17","0","40","17","3","6","12","16","0"
"North Texas","W, 82-79","2011-02-17","USA","H","200","82","1.158","71","29","57","3","10","21","27","8","0","29","10","7","2","9","18","0"
"Arkansas-Little Rock","W, 82-68","2011-03-05","USA","N","200","82","1.238","68","25","51","7","17","25","30","11","0","34","6","6","2","12","22","0"
"Arizona","W, 82-73","2011-01-29","USC","H","200","82","1.261","66","30","49","10","19","12","19","5","0","31","15","3","1","12","19","0"
"Temple","W, 82-47","2010-12-12","AKR","H","200","82","1.185","68","34","61","5","13","9","13","7","0","40","19","6","6","9","11","0"
"Providence","W, 82-70","2010-12-11","ALA","H","200","82","1.016","78","28","60","5","16","21","31","10","0","32","11","9","3","16","17","0"
"North Carolina State","W, 82-51","2010-12-28","ALAM","H","200","82","1.198","70","29","51","6","9","18","22","7","0","36","18","8","7","14","16","0"
"Alabama State","W, 82-68","2011-02-12","ALAM","H","200","82","1.099","76","28","55","3","10","23","35","16","0","49","15","7","6","19","30","0"
