Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Alabama State,"L, 73-76",1/9/2010,MVSU,H,200,73,1.106,66,20,50,7,22,26,40,10,0,24,13,8,1,7,20,0
Alabama State,"W, 75-73",1/11/2010,UAPB,H,225,75,1.068,73,21,57,10,20,23,32,16,0,43,13,5,12,14,21,0
Alabama State,"W, 83-69",1/16/2010,ALAM,H,200,83,1.191,71,30,54,3,12,20,33,18,0,46,13,3,9,18,17,0
Alabama State,"W, 69-62",1/23/2010,ALC,V,200,69,0.844,80,22,62,5,23,20,29,11,0,42,15,13,8,17,23,0
Alabama State,"W, 77-60",1/25/2010,SOU,V,200,77,1.103,68,24,54,10,21,19,27,10,0,29,17,8,1,13,18,0
Alabama State,"W, 62-61",1/30/2010,TXSO,H,200,62,0.984,62,23,51,5,20,11,19,9,0,28,16,5,1,12,16,0
Alabama State,"L, 55-56",2/1/2010,PVAM,H,200,55,0.837,66,20,52,8,24,7,12,10,0,29,10,4,3,18,15,0
Alabama State,"L, 71-82",2/6/2010,MVSU,V,199,71,0.883,81,27,62,4,17,13,22,10,0,27,7,14,3,18,26,0
Alabama State,"L, 42-47",2/8/2010,UAPB,V,200,42,0.645,64,12,42,6,19,12,17,5,0,19,10,8,2,20,24,0
Alabama State,"W, 80-76",2/13/2010,ALAM,V,200,80,0.985,78,27,59,4,15,22,30,14,0,34,16,9,2,22,24,0
Alabama State,"W, 91-64",2/20/2010,ALC,H,200,91,1.294,69,32,55,10,22,17,26,9,0,37,24,8,5,12,20,0
Alabama State,"W, 73-64",2/22/2010,SOU,H,200,73,0.979,76,22,50,7,12,22,37,8,0,36,14,9,5,15,14,0
Alabama State,"W, 69-61",2/27/2010,TXSO,V,200,69,1.02,68,21,50,5,21,22,33,13,0,30,15,7,5,15,13,0
Alabama State,"W, 52-43",3/1/2010,PVAM,V,200,52,0.8,64,17,54,5,22,13,21,10,0,36,9,9,4,11,17,0
Alabama State,"W, 81-76",3/4/2010,GRAM,H,200,81,1.17,70,27,50,7,16,20,30,12,0,30,24,13,4,17,19,0
Alabama State,"L, 59-60",3/6/2010,JSU,H,200,59,1.056,57,20,49,3,13,16,25,13,0,33,15,2,4,8,22,0
Alabama State,"W, 56-45",3/11/2010,ALAM,N,200,56,0.812,70,19,47,5,14,13,21,15,0,39,12,9,3,27,24,0
Alabama State,"L, 44-46",3/12/2010,UAPB,N,200,44,0.747,60,15,45,1,15,13,25,8,0,27,10,6,7,10,24,0
Albany,"L, 43-75",11/9/2009,SYR,V,200,43,0.514,84,15,55,5,28,8,14,10,0,32,10,12,4,32,27,0
Albany,"L, 65-69",11/13/2009,MORG,H,200,65,0.895,72,24,53,6,15,11,16,8,0,33,13,4,6,20,19,0
Albany,"W, 51-50",11/16/2009,AMER,V,200,51,0.845,60,21,53,5,15,4,7,7,0,31,9,8,4,11,13,0
Albany,"W, 71-55",11/20/2009,ALC,H,200,71,1.014,73,26,56,7,17,12,19,15,0,43,21,9,7,20,17,0
Albany,"L, 54-66",11/21/2009,DET,H,200,54,0.849,64,17,47,8,18,12,16,9,0,30,10,9,1,18,23,0
Albany,"W, 71-66",11/22/2009,RMU,H,200,71,1.104,66,23,44,3,14,22,28,7,0,36,12,2,3,14,15,0
Albany,"L, 72-76",11/28/2009,UCF,V,200,72,1.072,66,28,56,3,12,13,13,7,0,22,10,5,1,12,17,0
Albany,"L, 65-81",11/30/2009,FAU,V,200,65,0.977,68,23,53,5,13,14,20,9,0,33,11,8,1,13,20,0
Albany,"L, 54-83",12/5/2009,SIE,V,200,54,0.717,74,23,64,4,16,4,7,13,0,30,9,4,1,21,21,0
Albany,"W, 78-60",12/8/2009,PENN,V,200,78,1.169,66,33,61,6,13,6,10,10,0,34,17,4,2,11,17,0
Albany,"L, 68-70",12/12/2009,CCSU,V,225,68,0.879,77,24,53,1,11,19,26,8,0,35,11,9,3,20,25,0
Albany,"L, 62-75",12/17/2009,IONA,V,200,62,0.988,64,25,53,8,17,4,10,10,0,27,15,9,0,15,10,0
Albany,"L, 56-68",12/22/2009,LOYO,V,200,56,0.838,65,22,56,5,20,7,8,5,0,20,13,7,1,12,20,0
Albany,"L, 70-87",12/30/2009,UNC,V,200,70,0.862,82,26,64,9,30,9,13,11,0,36,19,8,5,22,22,0
Albany,"W, 89-68",1/3/2010,YALE,H,200,89,1.147,76,32,71,12,25,13,16,18,0,40,17,13,3,17,19,0
Albany,"L, 57-62",1/7/2010,BING,H,200,57,0.889,62,19,55,9,24,10,15,11,0,26,12,8,2,13,22,0
Albany,"L, 54-71",1/10/2010,UVM,H,200,54,0.746,70,17,56,2,13,18,26,12,0,29,8,8,3,16,21,0
Albany,"L, 59-67",1/13/2010,UNH,V,200,59,0.959,62,20,55,6,18,13,18,11,0,32,7,4,2,9,22,0
Albany,"W, 76-69",1/16/2010,UMBC,H,200,76,1.101,68,27,54,8,18,14,19,10,0,33,15,5,2,16,13,0
Albany,"L, 58-79",1/19/2010,BU,V,200,58,0.847,67,19,55,4,20,16,20,14,0,36,10,7,2,18,20,0
Albany,"L, 54-63",1/21/2010,UME,H,200,54,0.913,58,18,45,5,16,13,13,9,0,26,10,5,0,17,22,0
Albany,"L, 61-67",1/24/2010,SBRK,V,200,61,0.951,64,22,56,9,23,8,13,7,0,28,12,6,4,9,17,0
Albany,"L, 62-64",1/27/2010,HART,H,200,62,1,62,20,45,7,19,15,21,10,0,27,12,9,4,17,13,0
Albany,"L, 46-64",1/30/2010,UVM,V,200,46,0.722,66,17,50,4,14,8,12,9,0,29,7,4,2,17,20,0
Albany,"L, 73-78",2/3/2010,BING,V,200,73,1.294,58,23,54,7,19,20,24,16,0,34,8,2,3,7,17,0
Albany,"L, 53-68",2/6/2010,BU,H,200,53,0.767,70,18,53,7,22,10,17,13,0,38,10,1,7,21,14,0
Albany,"L, 53-62",2/9/2010,UNH,H,200,53,0.919,57,13,41,1,13,26,33,12,0,27,6,3,1,13,23,0
Albany,"W, 75-62",2/13/2010,UMBC,V,200,75,1.049,73,27,51,6,17,15,20,8,0,41,15,4,3,19,21,0
Albany,"L, 66-68",2/19/2010,SBRK,H,200,66,1.039,66,24,50,6,17,12,18,10,0,36,14,3,8,15,13,0
Albany,"L, 53-66",2/24/2010,UME,V,200,53,0.788,65,21,57,5,16,6,11,10,0,29,14,2,5,15,15,0
Albany,"L, 79-85",2/28/2010,HART,V,225,79,1.086,72,23,60,12,29,21,29,14,0,40,15,3,5,13,15,0
Albany,"L, 59-68",3/6/2010,SBRK,N,200,59,0.905,64,20,60,9,23,10,13,13,0,39,8,2,2,12,28,0
Alcorn State,"L, 60-100",11/9/2009,OSU,V,200,60,0.795,74,21,61,7,17,11,20,8,0,32,7,4,5,13,16,0
Alcorn State,"L, 68-130",11/13/2009,ARK,V,200,68,0.754,91,19,64,6,22,24,32,13,0,38,5,3,3,24,30,0
Alcorn State,"L, 66-82",11/15/2009,ULM,V,200,66,0.779,84,21,59,3,14,21,31,15,0,34,10,8,4,26,24,0
Alcorn State,"L, 55-71",11/20/2009,ALB,V,200,55,0.722,73,20,57,7,14,8,13,6,0,26,7,8,3,19,19,0
Alcorn State,"L, 76-107",11/21/2009,RMU,N,200,76,0.919,82,24,56,4,11,24,31,10,0,22,12,6,2,22,23,0
Alcorn State,"L, 59-79",11/22/2009,DET,N,200,59,0.755,78,22,57,5,17,10,13,6,0,28,8,7,2,21,19,0
Alcorn State,"L, 67-83",11/25/2009,USA,V,200,67,0.831,78,26,64,5,17,10,14,12,0,34,9,5,2,22,19,0
Alcorn State,"L, 53-68",11/26/2009,UVU,N,200,53,0.802,66,19,55,4,11,11,15,5,0,25,6,7,3,9,18,0
Alcorn State,"L, 52-87",11/30/2009,WICH,V,200,52,0.675,76,20,53,2,9,10,19,13,0,36,12,5,3,28,20,0
Alcorn State,"L, 31-98",12/2/2009,KU,V,200,31,0.373,84,12,52,1,9,6,15,6,0,29,9,11,5,30,21,0
Alcorn State,"L, 41-101",12/19/2009,UTEP,V,200,41,0.516,80,16,54,0,6,9,20,11,0,30,4,8,1,27,19,0
Alcorn State,"L, 72-97",12/21/2009,NMSU,V,200,72,0.898,79,29,71,9,19,5,13,14,0,35,10,3,4,17,23,0
Alcorn State,"L, 64-68",12/30/2009,CMU,H,200,64,0.85,76,21,51,5,17,17,30,8,0,28,4,10,3,18,26,0
Alcorn State,"L, 56-89",1/4/2010,TXSO,V,200,56,0.608,92,17,55,3,14,19,36,9,0,35,7,7,4,29,25,0
Alcorn State,"L, 60-82",1/6/2010,PVAM,V,200,60,0.78,75,20,52,5,20,15,23,10,0,34,9,4,4,24,24,0
Alcorn State,"L, 74-82",1/11/2010,GRAM,H,225,74,0.957,74,28,64,7,16,11,26,22,0,36,12,11,2,23,24,0
Alcorn State,"L, 70-80",1/16/2010,MVSU,V,199,70,0.83,84,23,57,5,23,19,28,9,0,31,14,8,2,23,21,0
Alcorn State,"L, 59-93",1/18/2010,UAPB,V,200,59,0.782,76,20,48,2,8,17,24,7,0,26,13,7,1,23,20,0
Alcorn State,"L, 62-69",1/23/2010,ALST,H,200,62,0.788,80,19,51,4,10,20,31,8,0,37,8,7,4,21,23,0
Alcorn State,"L, 70-84",1/25/2010,ALAM,H,200,70,0.815,88,25,64,7,18,13,25,16,0,43,17,9,5,26,20,0
Alcorn State,"L, 51-63",1/27/2010,JSU,H,200,51,0.74,68,15,49,4,19,17,25,8,0,27,5,5,4,16,15,0
Alcorn State,"L, 75-84",1/30/2010,SOU,V,200,75,0.943,81,29,63,7,14,10,20,9,0,29,9,8,4,16,25,0
Alcorn State,"L, 64-85",2/6/2010,JSU,V,200,64,0.852,76,20,57,4,17,20,34,10,0,30,7,8,4,12,22,0
Alcorn State,"L, 58-73",2/8/2010,GRAM,V,200,58,0.759,74,22,54,2,6,12,24,10,0,27,9,10,5,21,15,0
Alcorn State,"W, 55-54",2/13/2010,MVSU,H,200,55,0.765,74,21,51,2,11,11,23,10,0,36,6,11,1,20,19,0
Alcorn State,"L, 45-59",2/15/2010,UAPB,H,200,45,0.771,66,12,44,3,8,18,24,6,0,24,7,5,4,9,28,0
Alcorn State,"L, 64-91",2/20/2010,ALST,V,200,64,0.943,69,20,47,7,14,17,25,6,0,18,10,5,0,15,22,0
Alcorn State,"L, 60-72",2/22/2010,ALAM,V,200,60,0.856,70,22,50,3,10,13,17,5,0,25,9,6,7,17,21,0
Alcorn State,"L, 57-60",2/27/2010,SOU,H,200,57,0.767,70,21,61,2,12,13,26,16,0,44,4,6,2,17,28,0
