Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Abilene Christian,"W, 67-55",3/2/2019,UCA,V,200,67,1.009,66,27,60,10,24,3,3,4,0,32,18,8,0,9,13,0
Abilene Christian,"W, 72-58",3/5/2019,SFA,H,200,72,1.109,65,24,55,8,26,16,23,9,0,36,18,5,5,8,14,0
Abilene Christian,"W, 81-52",3/9/2019,INCW,H,200,81,1.283,63,29,59,12,26,11,15,10,0,33,19,9,1,7,11,0
Abilene Christian,"W, 69-66",3/15/2019,SELU,H,200,69,1.01,68,20,51,7,20,22,28,9,0,31,11,9,3,13,22,0
Abilene Christian,"W, 77-60",3/16/2019,UNO,H,200,77,1.106,72,32,57,4,12,9,14,6,0,29,15,13,2,12,13,0
Abilene Christian,"L, 44-79",3/21/2019,UK,V,200,44,0.69,64,17,53,5,23,5,10,3,0,17,9,9,3,9,16,0
Air Force,"W, 90-65",11/6/2018,ND1,H,200,90,1.241,73,35,61,9,16,11,18,11,0,41,22,5,1,14,17,0
Air Force,"L, 57-67",11/9/2018,TXST,V,200,57,0.889,64,19,46,8,26,11,15,5,4,35,14,2,2,16,21,0
Air Force,"L, 72-77",11/16/2018,UMBC,V,250,72,0.818,86,26,63,5,26,15,21,5,5,41,10,5,2,20,23,0
Air Force,"W, 65-62",11/18/2018,SDAK,V,200,65,0.942,68,24,40,4,11,13,21,3,4,35,8,4,5,22,21,0
Air Force,"L, 62-69",11/19/2018,HPU,V,200,62,0.975,63,22,55,6,24,12,16,11,4,33,12,2,2,12,20,0
Air Force,"L, 56-93",11/24/2018,COLO,H,200,56,0.754,75,20,54,1,13,15,28,5,3,25,3,6,1,12,17,0
Air Force,"W, 88-69",11/28/2018,MOST,H,200,88,1.329,67,31,53,17,28,9,11,6,1,28,23,5,0,14,19,0
Air Force,"L, 69-82",12/1/2018,PAC,V,200,69,1.128,64,26,49,7,23,10,13,4,0,24,13,3,0,10,15,0
Air Force,"L, 61-66",12/8/2018,ARMY,H,200,61,0.831,73,21,48,8,20,11,24,5,4,43,14,4,4,19,18,0
Air Force,"L, 50-71",12/22/2018,MICH,V,202,50,0.761,64,21,45,2,11,6,12,3,3,27,8,4,1,18,15,0
Air Force,"W, 72-60",12/28/2018,UCR,H,200,72,1.142,64,25,45,8,16,14,19,6,3,33,10,5,2,15,14,0
Air Force,"L, 58-65",1/2/2019,NM,H,200,58,0.798,72,24,63,2,15,8,12,10,6,38,17,10,2,14,17,0
Air Force,"L, 62-79",1/5/2019,USU,V,200,62,0.943,66,22,56,10,28,8,10,4,3,19,14,5,2,9,16,0
Air Force,"L, 64-87",1/9/2019,COST,V,198,64,0.973,66,27,52,4,14,6,8,6,3,26,7,4,0,16,11,0
Air Force,"W, 62-48",1/12/2019,SDSU,H,199,62,1.004,62,23,59,9,28,7,10,11,2,39,12,8,2,9,17,0
Air Force,"W, 106-88",1/16/2019,UNLV,H,200,106,1.462,72,40,67,9,20,17,20,10,1,35,20,2,2,6,21,0
Air Force,"L, 52-67",1/19/2019,NEV,V,200,52,0.71,73,19,51,6,22,8,9,3,3,31,11,5,0,21,24,0
Air Force,"W, 74-60",1/22/2019,BOIS,H,200,74,1.122,66,26,48,5,16,17,21,8,0,39,14,1,4,16,18,0
Air Force,"W, 73-71",1/26/2019,SJST,V,250,73,0.852,87,29,85,11,47,4,14,13,2,51,18,7,1,7,21,0
Air Force,"L, 51-66",1/30/2019,SDSU,V,200,51,0.78,66,21,56,4,17,5,5,3,1,27,15,9,2,10,13,0
Air Force,"L, 53-85",2/2/2019,COST,H,200,53,0.828,65,16,49,8,29,13,19,5,0,22,9,4,0,11,18,0
Air Force,"W, 81-76",2/6/2019,WYO,H,200,81,1.174,72,32,60,4,14,13,21,6,2,33,15,10,1,5,11,0
Air Force,"L, 72-77",2/12/2019,UNLV,V,201,72,1.086,66,30,59,8,18,4,7,11,3,33,15,5,0,15,12,0
Air Force,"L, 62-76",2/16/2019,USU,H,200,62,0.898,68,21,50,7,18,13,19,4,3,28,6,2,2,14,18,0
Air Force,"W, 64-61",2/20/2019,FRES,V,200,64,0.876,74,23,56,10,31,8,19,4,0,37,10,7,4,12,16,0
Air Force,"W, 82-68",2/23/2019,SJST,H,200,82,1.135,72,31,78,11,33,9,11,16,0,41,23,5,2,5,18,0
Air Force,"W, 80-72",3/2/2019,WYO,V,200,80,1.249,66,29,62,9,18,13,17,11,0,38,13,3,0,5,17,0
Air Force,"L, 52-80",3/9/2019,BOIS,V,200,52,0.822,62,18,49,6,22,10,11,2,0,20,8,3,1,11,10,0
Air Force,"W, 87-56",3/13/2019,SJST,H,200,87,1.218,70,30,62,11,30,16,24,9,0,40,25,6,1,7,19,0
Air Force,"L, 50-76",3/14/2019,FRES,V,200,50,0.739,66,18,49,6,27,8,12,4,0,30,12,3,4,17,14,0
Akron,"W, 70-50",11/6/2018,ND1,H,200,70,0.998,70,24,60,11,31,11,15,8,0,42,12,6,5,11,15,0
Akron,"W, 98-69",11/10/2018,YSU,H,200,98,1.355,70,36,64,7,22,19,26,9,4,37,12,5,1,5,18,0
Akron,"W, 87-46",11/16/2018,CHIS,H,200,87,1.099,78,28,53,11,29,20,34,4,7,36,13,10,7,14,24,0
Akron,"L, 69-72",11/19/2018,CLEM,V,200,69,0.944,71,23,53,11,29,12,15,2,6,28,11,6,1,15,24,0
Akron,"L, 68-73",11/20/2018,ILST,V,200,68,0.926,70,21,65,7,41,19,24,7,6,37,9,6,1,4,18,0
Akron,"W, 61-49",11/21/2018,BONA,V,200,61,1.017,60,18,49,10,23,15,21,9,4,34,13,2,3,10,12,0
Akron,"W, 86-54",11/28/2018,ALST,H,200,86,1.208,69,34,60,12,32,6,13,11,6,42,20,6,4,16,17,0
Akron,"W, 71-59",12/1/2018,DET,H,200,71,0.994,70,24,56,8,24,15,22,8,5,45,18,2,5,13,16,0
Akron,"L, 65-68",12/5/2018,PFW,V,200,65,0.871,74,21,64,12,37,11,16,8,0,31,8,5,1,11,18,0
Akron,"L, 74-75",12/15/2018,MRSH,H,200,74,1.047,70,26,56,11,28,11,12,6,5,29,11,3,1,15,14,0
Akron,"W, 82-60",12/18/2018,TSU,H,200,82,1.088,74,26,54,13,29,17,26,7,2,35,16,6,1,16,18,0
Akron,"L, 62-68",12/22/2018,NEV,V,200,62,0.942,66,23,64,10,28,6,8,15,3,38,13,6,2,13,23,0
Akron,"W, 82-55",12/30/2018,ND1,H,200,82,1.223,67,31,63,11,30,9,19,12,0,38,17,5,4,7,13,0
Akron,"W, 56-48",1/5/2019,WMU,H,202,56,0.824,70,17,61,6,31,16,23,15,3,46,9,8,6,11,14,0
Akron,"L, 86-88",1/8/2019,CMU,V,226,84,1.103,76,32,74,10,35,10,13,11,3,39,12,4,2,7,17,0
Akron,"L, 56-73",1/12/2019,NIU,V,201,56,0.881,63,17,50,7,31,15,18,4,3,26,11,4,0,9,16,0
Akron,"W, 51-49",1/15/2019,EMU,H,200,51,0.854,58,19,45,6,20,7,12,5,6,25,16,10,1,14,14,0
Akron,"L, 61-68",1/19/2019,MIO,V,200,61,0.927,65,24,61,6,26,7,8,7,2,31,5,6,2,8,16,0
Akron,"W, 70-67",1/22/2019,CMU,H,200,70,0.91,72,24,65,5,27,17,23,12,0,43,12,5,5,13,17,0
Akron,"W, 67-65",1/26/2019,NIU,H,200,67,0.963,70,20,56,14,35,13,16,7,3,33,14,7,2,13,19,0
Akron,"W, 65-53",2/2/2019,OHIO,V,200,65,1.012,64,25,60,7,24,8,11,14,2,41,11,6,5,13,21,0
Akron,"L, 52-63",2/5/2019,TOL,V,200,52,0.726,70,18,64,3,21,13,16,8,4,42,3,2,1,8,17,0
Akron,"W, 72-53",2/8/2019,KENT,H,200,72,1.034,68,26,54,10,24,10,16,4,4,33,12,8,2,12,11,0
Akron,"L, 70-76",2/12/2019,BUFF,H,200,70,0.942,74,29,65,8,27,4,7,8,3,29,13,9,3,14,20,0
Akron,"L, 56-57",2/16/2019,BSU,V,200,56,0.755,74,19,63,4,25,14,15,7,3,37,8,7,6,11,16,0
Akron,"L, 69-73",2/19/2019,BGSU,V,200,69,0.911,76,26,70,10,32,7,10,9,0,39,13,4,3,10,17,0
Akron,"W, 70-58",2/23/2019,MIO,H,200,70,1.021,69,24,51,11,25,11,18,4,0,33,16,9,4,13,19,0
Akron,"L, 64-77",2/26/2019,BUFF,V,199,64,0.899,70,23,58,8,25,10,13,8,0,33,14,3,4,15,18,0
Akron,"L, 49-73",3/2/2019,OHIO,H,200,49,0.71,68,17,58,4,22,11,19,12,0,32,8,5,1,14,9,0
Akron,"W, 91-67",3/5/2019,BGSU,H,200,91,1.234,78,37,64,14,31,3,10,6,0,41,18,6,9,11,18,0
Akron,"L, 65-68",3/8/2019,KENT,V,200,65,1.02,65,23,57,9,30,10,10,8,0,28,11,4,0,10,17,0
Akron,"W, 80-51",3/11/2019,MIO,H,200,80,1.182,71,27,51,17,32,9,12,2,0,32,16,9,7,13,23,0
Akron,"L, 46-82",3/14/2019,BUFF,V,200,46,0.617,75,14,59,4,23,14,18,5,0,32,4,1,3,12,20,0
Alabama,"W, 82-62",11/6/2018,SOU,H,200,82,1.134,74,27,55,9,24,19,28,16,3,45,17,3,6,20,24,0
Alabama,"W, 81-73",11/11/2018,APP,H,200,81,1.103,74,25,65,5,16,26,43,21,1,45,7,9,4,9,23,0
Alabama,"L, 52-68",11/15/2018,NU,V,200,52,0.879,60,19,51,3,19,11,15,7,3,27,10,3,2,8,16,0
Alabama,"W, 79-61",11/16/2018,BSU,H,200,79,1.036,73,33,65,7,19,6,9,7,5,35,22,4,5,14,22,0
Alabama,"W, 90-86",11/18/2018,WICH,V,200,90,1.292,70,25,49,9,19,31,33,6,3,32,14,1,1,11,19,0
Alabama,"W, 78-72",11/26/2018,MURR,H,200,78,0.96,78,25,56,5,18,23,30,10,6,40,12,7,10,21,16,0
Alabama,"L, 64-70",11/29/2018,UCF,V,200,64,0.906,70,25,66,5,24,9,14,16,7,46,14,3,5,14,24,0
Alabama,"L, 80-83",12/4/2018,GSU,H,200,80,1.1,76,26,56,10,28,18,31,8,1,41,10,5,8,10,18,0
Alabama,"W, 76-73",12/9/2018,ARIZ,H,200,76,1.023,74,26,56,8,19,16,28,10,0,39,11,5,4,15,14,0
Alabama,"W, 84-75",12/18/2018,LIB,H,200,84,1.127,74,26,50,7,17,25,39,5,4,32,11,8,6,11,17,0
Alabama,"W, 73-64",12/21/2018,PSU,H,200,73,1.043,70,28,53,4,10,13,21,5,6,38,11,4,7,12,11,0
Alabama,"W, 79-69",12/30/2018,SFA,V,200,79,1.105,74,27,61,11,31,14,20,14,3,47,15,3,4,15,13,0
Alabama,"W, 77-75",1/5/2019,UK,H,200,77,1.012,77,27,59,10,23,13,17,7,1,40,14,2,4,16,16,0
Alabama,"L, 79-88",1/8/2019,LSU,V,200,79,1.035,75,25,62,7,24,22,26,13,3,36,14,6,2,15,20,0
Alabama,"L, 80-81",1/12/2019,TAMU,H,200,80,1.115,72,26,62,10,27,18,29,11,4,45,13,1,7,7,25,0
Alabama,"W, 70-60",1/16/2019,MIZZ,V,200,70,1.059,65,26,55,6,18,12,15,6,4,37,9,2,3,10,15,0
Alabama,"L, 68-71",1/19/2019,TENN,V,200,68,0.95,72,25,59,10,26,8,18,9,5,41,13,3,4,13,20,0
Alabama,"W, 74-53",1/22/2019,MISS,H,200,74,1.097,66,25,65,7,22,17,22,17,6,44,8,9,9,9,16,0
Alabama,"L, 68-73",1/26/2019,BAY,V,200,68,1.074,64,29,57,5,17,5,7,9,2,31,17,3,7,12,15,0
Alabama,"W, 83-79",1/29/2019,MSST,H,200,83,1.063,78,30,61,1,15,22,36,11,2,39,11,7,9,11,19,0
Alabama,"L, 63-84",2/2/2019,AUB,V,200,63,0.906,70,21,47,8,19,13,18,7,0,26,12,4,3,21,16,0
Alabama,"W, 89-74",2/6/2019,UGA,H,200,89,1.196,76,33,58,7,18,16,24,7,1,37,13,6,3,12,14,0
Alabama,"W, 77-67",2/9/2019,VAND,V,200,77,1.027,73,24,59,12,24,17,21,6,9,42,11,4,5,12,19,0
Alabama,"L, 62-81",2/12/2019,MSST,V,200,62,0.93,66,22,51,7,24,11,12,8,1,26,14,3,5,18,16,0
Alabama,"L, 53-71",2/16/2019,FLA,H,200,53,0.892,60,19,43,5,19,10,22,4,3,23,6,4,4,10,12,0
Alabama,"L, 56-65",2/19/2019,TAMU,V,200,56,0.832,68,23,57,6,23,4,7,6,0,28,15,4,3,13,13,0
Alabama,"W, 68-61",2/23/2019,VAND,H,200,68,1.03,69,24,57,9,24,11,19,9,0,36,14,10,4,9,15,0
Alabama,"W, 68-62",2/26/2019,SC,V,200,68,0.952,72,24,56,6,17,14,22,8,0,38,13,3,3,13,18,0
Alabama,"L, 69-74",3/2/2019,LSU,H,200,69,0.897,75,24,64,8,26,13,23,11,0,39,11,1,3,13,20,0
Alabama,"L, 60-66",3/5/2019,AUB,H,200,60,0.875,68,22,49,5,19,11,16,7,0,32,10,7,5,19,16,0
Alabama,"L, 70-82",3/9/2019,ARK,V,200,70,0.979,70,25,57,10,24,10,20,10,0,31,9,4,3,15,14,0
Alabama,"W, 62-57",3/14/2019,MISS,H,200,62,0.879,70,24,59,5,17,9,18,13,0,43,12,7,3,16,9,0
Alabama,"L, 55-73",3/15/2019,UK,V,200,55,0.821,67,17,56,6,18,15,19,9,0,30,8,7,3,11,15,0
Alabama,"L, 79-80",3/20/2019,NORF,H,225,79,1.012,78,29,69,11,30,10,17,15,0,42,17,5,6,16,12,0
Alabama A&M,"L, 63-80",11/6/2018,USF,V,200,63,0.879,72,22,52,9,25,10,14,8,4,26,18,11,0,21,24,0
Alabama A&M,"L, 54-101",11/10/2018,HOU,V,201,54,0.773,70,22,54,7,21,3,6,2,6,20,11,5,1,15,14,0
Alabama A&M,"L, 59-73",11/12/2018,RICE,V,200,59,0.841,68,23,64,5,25,8,13,10,3,30,10,9,2,10,16,0
Alabama A&M,"L, 60-91",11/17/2018,BYU,V,200,60,0.825,73,23,66,7,17,7,12,8,3,37,14,2,2,9,21,0
Alabama A&M,"L, 66-70",11/23/2018,NWSU,V,225,66,0.879,76,26,58,4,16,10,15,12,6,47,18,5,4,22,20,0
Alabama A&M,"L, 46-77",11/25/2018,FORD,V,200,46,0.702,66,14,53,2,16,16,20,8,6,28,9,4,1,11,9,0
Alabama A&M,"L, 57-67",11/29/2018,UAB,H,201,57,0.807,68,21,57,7,21,8,16,7,5,29,14,8,3,13,12,0
Alabama A&M,"L, 61-73",12/1/2018,APSU,H,200,61,0.783,75,22,49,3,13,14,25,8,4,31,9,7,0,25,31,0
Alabama A&M,"L, 59-77",12/9/2018,SAMF,H,200,59,0.765,76,23,64,3,18,10,17,9,9,33,12,10,0,14,21,0
Alabama A&M,"L, 67-79",12/19/2018,USA,V,200,67,0.904,73,24,53,10,18,9,17,5,6,28,13,7,1,18,17,0
Alabama A&M,"L, 57-80",12/21/2018,LAS,V,200,57,0.75,76,21,66,5,22,10,19,14,4,35,9,15,2,15,16,0
Alabama A&M,"W, 67-59",12/22/2018,TUL,H,200,67,0.954,70,27,63,8,25,5,11,10,6,43,13,10,2,12,15,0
Alabama A&M,"L, 63-71",12/30/2018,HAW,V,200,63,0.871,70,24,58,10,26,5,7,2,0,24,11,12,2,13,18,0
Alabama A&M,"L, 64-100",12/31/2018,PEPP,V,199,64,0.874,73,24,54,11,23,5,11,10,3,29,19,8,1,24,19,0
Alabama A&M,"L, 51-54",1/5/2019,JSU,H,225,51,0.765,64,21,69,2,13,7,14,15,0,34,5,13,1,6,18,0
Alabama A&M,"W, 65-60",1/7/2019,GRAM,H,225,65,0.863,74,21,48,6,16,17,28,4,4,41,14,5,2,18,24,0
Alabama A&M,"L, 63-72",1/12/2019,MVSU,V,200,63,0.917,67,24,64,6,19,9,12,15,5,40,3,3,1,14,15,0
Alabama A&M,"L, 49-50",1/14/2019,UAPB,V,200,49,0.776,63,20,51,0,9,9,15,8,5,39,12,7,3,13,18,0
Alabama A&M,"L, 54-72",1/19/2019,ALST,H,200,54,0.803,67,22,50,6,17,4,9,7,2,27,8,7,0,20,16,0
Alabama A&M,"W, 68-62",1/26/2019,SOU,H,200,68,0.906,74,25,51,5,14,13,17,7,6,33,13,9,2,23,19,0
Alabama A&M,"W, 71-62",1/28/2019,ALC,H,200,71,1,70,27,61,5,22,12,19,8,5,37,19,8,0,9,14,0
Alabama A&M,"L, 65-81",2/2/2019,PVAM,V,200,65,1.088,62,24,52,10,22,7,10,12,1,28,16,5,0,15,20,0
Alabama A&M,"L, 74-84",2/4/2019,TXSO,V,199,74,1.025,73,29,57,5,13,11,13,5,2,27,10,8,3,14,24,0
Alabama A&M,"W, 78-63",2/9/2019,MVSU,H,200,78,1.053,73,28,58,10,19,12,17,4,2,32,11,4,1,12,19,0
Alabama A&M,"L, 60-69",2/11/2019,UAPB,H,201,60,0.938,64,21,47,6,15,12,21,6,2,27,8,7,0,13,24,0
Alabama A&M,"L, 62-68",2/16/2019,ALST,V,200,62,0.935,66,25,58,7,18,5,9,7,0,32,12,6,4,11,20,0
Alabama A&M,"L, 49-59",2/23/2019,SOU,V,200,49,0.792,60,19,49,7,20,4,6,7,0,24,8,3,4,17,11,0
Alabama A&M,"L, 55-61",2/25/2019,ALC,V,200,55,0.9,60,21,50,2,13,11,15,7,0,25,9,11,3,11,18,0
Alabama A&M,"L, 65-72",3/2/2019,PVAM,H,200,65,0.94,68,26,53,3,13,10,15,9,0,28,14,5,2,18,22,0
Alabama A&M,"L, 61-66",3/4/2019,TXSO,H,200,61,0.755,81,26,60,3,14,6,10,9,0,40,15,9,2,25,20,0
Alabama A&M,"L, 47-66",3/7/2019,JSU,V,199,47,0.828,56,18,51,4,16,7,10,7,0,22,16,5,0,8,16,0
Alabama A&M,"L, 58-66",3/9/2019,GRAM,V,200,58,0.889,63,23,67,4,17,8,9,14,0,33,11,6,0,8,16,0
Alabama State,"L, 53-79",11/6/2018,ISU,V,200,53,0.719,73,20,55,9,26,4,10,6,4,32,11,4,3,20,17,0
Alabama State,"L, 61-78",11/8/2018,SDST,V,200,61,0.952,64,22,53,9,22,8,17,6,3,26,5,5,5,9,22,0
Alabama State,"W, 97-63",11/11/2018,ND1,H,200,97,1.121,87,31,65,6,15,29,39,14,0,38,12,15,10,17,15,0
Alabama State,"W, 86-44",11/14/2018,ND1,H,200,86,1.1,78,30,64,5,21,21,34,15,0,49,15,10,5,13,19,0
Alabama State,"L, 78-105",11/21/2018,IOWA,V,198,78,0.99,79,33,73,10,29,2,8,16,3,40,19,3,1,18,19,0
Alabama State,"L, 54-86",11/28/2018,AKR,V,200,54,0.804,69,18,55,7,23,11,15,10,8,28,11,4,0,15,15,0
Alabama State,"L, 57-67",12/12/2018,BOIS,V,200,57,0.873,64,22,59,9,25,4,9,10,1,32,10,5,2,12,19,0
Alabama State,"L, 48-86",12/15/2018,USU,V,200,48,0.609,79,12,58,4,19,20,25,7,3,32,5,8,3,16,24,0
Alabama State,"L, 57-78",12/18/2018,SAMH,V,200,57,0.796,73,21,51,6,19,9,16,8,2,33,8,3,6,21,16,0
Alabama State,"L, 55-73",12/21/2018,LIB,H,200,55,0.821,64,18,45,9,19,10,21,5,4,23,10,7,0,17,20,0
Alabama State,"L, 69-70",12/22/2018,CAMP,V,200,69,1.128,61,26,48,9,25,8,13,9,1,34,8,2,2,16,11,0
Alabama State,"W, 74-53",1/5/2019,GRAM,H,200,74,1.019,74,27,63,11,25,9,16,13,2,49,13,4,5,15,18,0
Alabama State,"W, 59-57",1/7/2019,JSU,H,200,59,0.885,68,16,39,6,20,21,33,3,1,30,10,9,3,15,18,0
Alabama State,"L, 71-82",1/12/2019,UAPB,V,200,71,1.01,70,23,52,8,17,17,28,7,2,26,10,6,3,12,25,0
Alabama State,"W, 81-79",1/14/2019,MVSU,V,225,81,0.977,80,27,74,9,26,18,25,14,11,48,8,5,4,11,23,0
Alabama State,"W, 72-54",1/19/2019,ALAM,V,200,72,1.073,67,29,60,4,21,10,15,13,3,38,11,12,5,13,12,0
Alabama State,"W, 74-59",1/26/2019,ALC,H,200,74,1.063,70,28,57,7,22,11,16,8,5,35,12,11,4,13,17,0
Alabama State,"W, 69-65",1/28/2019,SOU,H,200,69,0.896,76,21,46,4,12,23,40,9,0,34,7,6,5,21,20,0
Alabama State,"L, 59-83",2/2/2019,TXSO,V,200,59,0.84,70,24,68,7,24,4,11,14,3,31,15,8,2,11,15,0
Alabama State,"L, 67-69",2/4/2019,PVAM,V,200,67,0.952,69,22,61,4,23,19,26,19,0,38,7,2,2,16,20,0
Alabama State,"L, 69-75",2/9/2019,UAPB,H,200,69,0.982,70,22,57,4,18,21,30,16,4,40,7,8,2,15,20,0
Alabama State,"W, 82-59",2/11/2019,MVSU,H,200,82,1.116,73,28,65,9,26,17,20,10,5,42,9,9,10,9,16,0
Alabama State,"W, 68-62",2/16/2019,ALAM,H,200,68,1.04,66,20,51,11,20,17,24,8,0,32,13,9,4,11,11,0
Alabama State,"L, 69-74",2/23/2019,ALC,V,225,69,0.953,73,21,61,9,30,18,24,10,0,32,13,5,0,10,19,0
Alabama State,"W, 60-57",2/25/2019,SOU,V,200,60,0.902,65,20,48,4,18,16,20,8,0,26,7,7,1,17,17,0
Alabama State,"L, 68-78",3/2/2019,TXSO,H,200,68,0.906,76,24,63,9,27,11,17,9,0,22,11,7,3,13,18,0
Alabama State,"L, 69-96",3/4/2019,PVAM,H,200,69,0.937,72,19,49,7,25,24,33,8,0,26,10,2,4,17,26,0
Alabama State,"L, 66-93",3/7/2019,GRAM,V,200,63,0.875,70,21,57,3,23,18,21,7,0,20,6,6,1,12,11,0
Alabama State,"L, 70-82",3/9/2019,JSU,V,200,70,0.97,72,22,55,4,14,22,32,6,0,26,9,7,3,8,22,0
Alabama State,"W, 58-49",3/12/2019,JSU,V,200,58,0.936,62,20,48,6,15,12,21,11,0,35,8,6,3,15,17,0
Alabama State,"L, 66-80",3/15/2019,TXSO,V,200,66,0.859,76,24,63,6,24,12,25,13,0,34,13,8,1,15,22,0
Albany,"L, 68-72",11/9/2018,IONA,V,200,68,0.899,75,21,58,11,24,15,16,12,2,39,10,0,0,22,20,0
Albany,"L, 61-71",11/14/2018,BU,H,200,61,0.932,64,20,59,5,20,16,22,12,0,31,14,7,3,8,13,0
Albany,"W, 75-66",11/17/2018,CANI,V,200,75,1.073,71,25,47,8,18,17,25,6,4,37,17,5,1,17,19,0
Albany,"W, 79-62",11/19/2018,ND1,H,200,79,1.045,76,30,63,7,22,12,16,12,0,40,14,8,2,17,13,0
Albany,"L, 65-69",11/20/2018,HC,H,225,65,0.92,70,23,63,10,28,9,14,14,4,45,16,5,1,15,22,0
Albany,"L, 70-79",11/23/2018,MILW,V,200,70,1.028,66,23,59,10,30,14,17,7,5,28,12,7,2,8,9,0
Albany,"L, 77-80",11/29/2018,LIU,H,200,77,0.919,82,25,56,6,22,21,27,11,3,42,10,6,5,26,24,0
Albany,"L, 77-91",11/30/2018,DART,H,200,77,1.086,71,26,61,6,22,19,23,12,3,30,11,8,0,11,16,0
Albany,"W, 82-63",12/8/2018,MON,H,201,82,1.219,68,21,46,14,29,26,30,7,4,27,15,7,4,14,19,0
Albany,"L, 63-71",12/11/2018,YALE,V,200,63,0.873,71,23,60,8,26,9,13,5,2,32,15,6,1,11,19,0
Albany,"L, 52-61",12/15/2018,DART,H,200,52,0.804,66,18,60,8,24,8,14,6,5,32,7,4,2,4,16,0
