Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Akron,"L, 75-99",2/6/2018,OHIO,V,200,75,0.943,81,27,65,6,26,15,20,10,2,34,5,6,2,15,20,0
Akron,"W, 69-63",2/10/2018,CMU,H,200,69,1.06,66,25,57,8,24,11,15,9,2,37,14,3,4,10,16,0
Akron,"L, 77-90",2/13/2018,BSU,H,200,77,1.075,75,27,65,11,29,12,16,9,4,25,13,5,2,8,24,0
Akron,"L, 68-78",2/17/2018,KENT,V,200,68,0.966,70,21,53,9,21,17,24,8,4,30,12,6,5,14,23,0
Akron,"W, 81-79",2/20/2018,BGSU,V,200,81,1.153,72,25,48,7,17,24,30,3,2,26,12,7,4,11,20,0
Akron,"L, 62-64",2/24/2018,MIO,H,225,62,0.86,74,21,57,6,28,14,17,11,3,42,8,6,5,18,22,0
Akron,"L, 68-80",2/27/2018,BUFF,V,200,68,0.935,72,26,59,10,26,6,12,8,5,30,15,9,2,16,21,0
Akron,"W, 67-65",3/2/2018,KENT,H,200,67,1.011,67,21,49,7,25,18,28,7,2,32,13,2,0,11,21,0
Akron,"W, 79-78",3/5/2018,WMU,V,200,79,1.097,71,28,52,12,33,11,19,5,2,29,17,7,1,16,15,0
Alabama,"W, 82-70",11/10/2017,MEM,H,200,82,1.104,76,26,57,11,27,19,28,12,4,40,16,8,7,16,30,0
Alabama,"W, 86-64",11/14/2017,LIP,H,200,86,1.072,80,34,57,6,18,12,32,5,0,40,17,9,10,13,17,0
Alabama,"W, 104-67",11/17/2017,ALAM,H,200,104,1.403,72,40,63,16,27,8,15,11,3,47,25,3,6,15,20,0
Alabama,"W, 77-76",11/21/2017,UTA,H,200,77,1.064,72,27,53,8,25,15,24,6,2,28,12,9,4,14,13,0
Alabama,"W, 71-59",11/24/2017,BYU,V,200,71,1.116,67,27,55,5,13,12,16,8,3,34,12,6,6,9,19,0
Alabama,"L, 84-89",11/25/2017,MINN,V,177,84,1.102,76,27,58,7,18,23,32,10,5,36,9,4,6,13,19,0
Alabama,"W, 77-74",11/29/2017,LTU,H,200,77,0.98,82,24,54,2,9,27,37,11,1,43,10,8,6,18,21,0
Alabama,"L, 62-65",12/3/2017,UCF,H,200,62,0.887,69,22,51,3,13,15,23,7,2,28,14,8,8,15,16,0
Alabama,"W, 68-64",12/6/2017,URI,H,200,68,0.866,80,21,47,2,11,24,39,11,5,50,10,4,5,24,16,0
Alabama,"L, 82-88",12/9/2017,ARIZ,V,200,82,1.061,75,24,62,10,24,24,28,6,4,30,15,5,2,8,27,0
Alabama,"W, 80-79",12/19/2017,MERC,H,200,80,1.097,72,28,62,6,28,18,23,13,2,36,12,6,8,13,21,0
Alabama,"L, 50-66",12/22/2017,TEX,H,200,50,0.743,67,21,61,3,15,5,9,9,3,37,9,8,3,11,14,0
Alabama,"W, 79-57",12/30/2017,TAMU,H,199,79,1.106,72,26,57,7,23,20,24,9,2,43,14,7,9,12,20,0
Alabama,"L, 75-76",1/2/2018,VAND,V,200,75,1.096,70,26,52,4,11,19,22,4,3,31,13,10,8,10,17,0
Alabama,"L, 46-65",1/6/2018,UGA,V,200,46,0.655,68,17,57,4,23,8,11,4,4,31,7,8,6,12,18,0
Alabama,"W, 76-62",1/9/2018,SC,H,200,76,1.158,68,30,51,7,17,9,14,8,1,35,18,8,7,16,19,0
Alabama,"W, 74-66",1/13/2018,LSU,V,200,74,1.006,72,25,57,6,22,18,18,10,3,40,8,8,4,18,20,0
Alabama,"W, 76-71",1/17/2018,AUB,H,200,76,0.989,76,25,51,10,23,16,25,5,5,37,12,8,8,19,25,0
Alabama,"W, 68-62",1/20/2018,MSST,H,200,68,1.001,69,25,60,5,16,13,23,14,3,40,16,7,6,11,17,0
Alabama,"L, 66-78",1/23/2018,MISS,V,200,66,1.005,66,25,62,6,21,10,14,14,3,36,17,6,2,11,21,0
Alabama,"W, 80-73",1/27/2018,OU,H,200,80,1.075,74,30,54,8,19,12,22,7,2,37,15,8,12,17,11,0
Alabama,"L, 60-69",1/31/2018,MIZZ,H,200,60,0.893,67,17,48,5,20,21,32,6,2,27,6,7,3,10,19,0
Alabama,"W, 68-50",2/3/2018,FLA,V,200,68,1.004,67,29,52,4,13,6,12,9,6,43,12,6,4,19,12,0
Alabama,"L, 63-67",2/6/2018,MSST,V,200,63,0.966,66,18,49,3,22,24,30,9,0,29,4,4,5,11,23,0
Alabama,"W, 78-50",2/10/2018,TENN,H,200,78,1.155,68,32,56,5,14,9,18,8,3,40,15,8,7,11,16,0
Alabama,"W, 80-65",2/13/2018,LSU,H,200,80,1.144,70,27,49,10,21,16,23,4,0,32,17,4,4,14,16,0
Alabama,"L, 71-81",2/17/2018,UK,V,200,71,1.029,70,26,55,6,24,13,21,9,2,27,11,3,3,13,22,0
Alabama,"L, 71-90",2/21/2018,AUB,V,200,71,0.967,75,24,52,9,26,14,22,6,0,35,14,4,5,17,21,0
Alabama,"L, 73-76",2/24/2018,ARK,H,200,73,1.061,70,22,49,11,27,18,27,8,2,28,14,9,9,15,15,0
Alabama,"L, 52-73",2/27/2018,FLA,H,200,52,0.771,66,18,60,3,15,13,22,17,3,46,9,4,1,14,19,0
Alabama,"L, 66-68",3/3/2018,TAMU,V,200,66,0.947,71,21,56,5,24,19,31,14,4,40,13,5,6,13,22,0
Alabama,"W, 81-63",3/9/2018,AUB,V,200,81,1.106,72,26,52,8,22,21,30,8,1,44,13,3,0,15,20,0
Alabama,"L, 63-86",3/10/2018,UK,V,200,63,0.998,64,22,58,8,24,11,15,12,2,31,6,4,3,10,22,0
Alabama,"W, 86-83",3/15/2018,VT,V,200,86,1.25,68,30,50,8,18,18,27,9,1,26,19,3,3,15,18,0
Alabama,"L, 58-81",3/17/2018,NOVA,V,200,58,0.88,66,20,48,4,16,14,23,8,2,33,13,7,3,15,13,0
Alabama A&M,"L, 53-61",11/11/2017,OHIO,V,200,53,0.664,81,21,62,4,19,7,8,8,4,46,5,4,1,22,17,0
Alabama A&M,"L, 68-87",11/13/2017,SAMF,V,200,68,0.856,78,21,51,7,15,19,24,8,2,34,11,7,2,25,21,0
Alabama A&M,"L, 67-104",11/17/2017,ALA,V,200,67,0.952,72,25,58,8,15,9,24,6,4,23,10,7,0,7,11,0
Alabama A&M,"L, 57-100",11/21/2017,MINN,V,200,57,0.788,74,23,61,7,16,4,5,9,4,30,14,2,0,18,18,0
Alabama A&M,"L, 74-96",11/24/2017,NIAG,V,200,74,0.963,75,25,61,6,16,18,27,8,2,30,12,4,0,11,24,0
Alabama A&M,"L, 72-82",11/25/2017,WCAR,V,200,72,1.082,68,25,48,8,19,14,18,8,1,29,11,5,1,18,12,0
Alabama A&M,"L, 53-63",11/29/2017,GSU,H,200,53,0.741,71,18,54,7,21,10,20,8,6,39,10,4,1,16,13,0
Alabama A&M,"L, 47-67",12/2/2017,APSU,V,201,47,0.658,72,14,39,3,12,16,24,5,3,32,9,1,0,26,20,0
Alabama A&M,"L, 59-83",12/11/2017,DEP,V,200,59,0.871,68,21,59,8,20,9,12,11,4,34,11,2,2,14,12,0
Alabama A&M,"L, 54-69",12/13/2017,SOMS,H,201,54,0.922,58,18,52,6,24,12,18,12,3,35,12,2,1,10,14,0
Alabama A&M,"L, 58-90",12/16/2017,UAB,V,200,58,0.832,70,22,53,8,29,6,10,3,5,21,13,7,0,15,14,0
Alabama A&M,"L, 47-97",12/21/2017,MICH,V,200,47,0.652,74,17,49,4,17,9,15,7,0,28,8,4,1,23,18,0
Alabama A&M,"L, 49-89",12/23/2017,GU,V,200,49,0.739,67,20,59,5,21,4,7,11,7,30,12,0,0,15,16,0
Alabama A&M,"L, 56-59",1/3/2018,JSU,V,200,56,0.893,60,21,52,4,15,10,12,3,9,33,13,3,1,8,12,0
Alabama A&M,"L, 62-69",1/6/2018,UAPB,H,200,62,0.867,67,21,48,7,21,13,20,5,0,25,13,6,1,19,22,0
Alabama A&M,"W, 65-55",1/8/2018,MVSU,H,202,65,1.129,61,21,46,7,22,16,18,11,2,40,13,4,1,14,14,0
Alabama A&M,"L, 67-70",1/13/2018,ALST,V,201,67,0.967,65,21,58,6,22,19,28,11,8,44,6,4,3,9,20,0
Alabama A&M,"L, 52-68",1/20/2018,ALC,V,200,52,0.773,68,21,54,7,26,3,9,5,3,28,20,5,1,14,18,0
Alabama A&M,"L, 61-62",1/22/2018,SOU,V,200,61,0.923,64,23,55,6,17,9,17,11,1,32,9,5,0,14,19,0
Alabama A&M,"L, 56-58",1/27/2018,TXSO,H,200,56,0.784,70,21,53,5,15,9,22,11,3,42,6,5,5,19,25,0
Alabama A&M,"L, 67-88",1/29/2018,PVAM,H,200,67,0.915,73,19,54,6,22,23,32,14,4,37,11,1,5,18,17,0
Alabama A&M,"L, 62-80",2/3/2018,UAPB,V,200,62,0.899,68,21,56,4,22,16,21,10,6,31,8,3,1,13,10,0
Alabama A&M,"L, 67-77",2/5/2018,MVSU,V,200,67,0.953,68,27,68,6,29,7,9,15,6,48,12,1,1,13,18,0
Alabama A&M,"L, 50-69",2/10/2018,ALST,H,200,50,0.733,68,23,60,1,16,3,13,18,1,40,8,2,1,20,18,0
Alabama A&M,"L, 60-80",2/17/2018,ALC,H,166,45,0.775,62,14,47,5,23,12,17,4,8,25,9,4,1,7,12,0
Alabama A&M,"L, 50-60",2/19/2018,SOU,H,200,50,0.773,64,18,59,6,22,8,12,7,6,34,8,6,1,7,14,0
Alabama A&M,"L, 71-106",2/24/2018,TXSO,V,200,71,1.062,66,29,58,8,18,5,6,6,4,24,16,4,2,12,12,0
Alabama A&M,"L, 58-71",2/26/2018,PVAM,V,200,58,0.8,70,22,55,4,15,10,20,11,5,38,8,4,1,19,14,0
Alabama A&M,"L, 74-84",3/1/2018,GRAM,H,225,74,0.959,78,29,63,7,23,9,13,5,6,36,14,5,7,13,17,0
Alabama A&M,"W, 66-59",3/3/2018,JSU,H,200,66,1.001,68,23,45,5,12,15,23,7,4,36,14,7,2,17,12,0
Alabama State,"L, 68-96",11/10/2017,MSST,V,200,68,0.856,82,25,67,7,26,11,22,13,2,41,8,6,1,15,26,0
Alabama State,"L, 58-92",11/12/2017,IOWA,V,200,58,0.814,72,24,64,4,14,6,11,14,1,38,10,5,6,16,22,0
Alabama State,"L, 63-94",11/14/2017,SDST,V,200,63,0.905,71,21,60,11,25,10,14,6,0,24,10,8,3,9,19,0
Alabama State,"L, 56-114",11/17/2017,ORE,V,200,56,0.716,79,20,58,7,19,9,13,3,3,20,10,5,3,17,20,0
Alabama State,"L, 50-67",11/20/2017,CHAT,V,200,50,0.782,63,15,45,4,12,16,21,5,3,22,3,10,1,14,22,0
Alabama State,"L, 97-101",11/21/2017,SAV,H,200,97,1.134,88,35,72,15,33,12,18,14,5,47,20,3,4,19,24,0
Alabama State,"L, 51-83",11/27/2017,CINC,V,200,51,0.785,65,22,57,5,12,2,2,12,1,34,8,1,3,19,20,0
Alabama State,"L, 69-77",11/30/2017,JXST,V,200,69,0.939,72,22,62,5,17,20,22,11,5,33,8,10,3,12,17,0
Alabama State,"L, 45-64",12/12/2017,TSU,H,200,45,0.673,67,10,47,7,21,18,27,9,5,36,8,4,3,16,26,0
Alabama State,"L, 80-88",12/16/2017,WINT,H,201,80,1.04,77,29,60,9,23,13,23,6,4,29,13,6,5,12,21,0
Alabama State,"L, 62-74",12/21/2017,LTU,V,199,62,0.862,70,27,60,6,20,2,2,7,7,32,15,3,3,18,16,0
Alabama State,"L, 70-87",12/22/2017,LIB,H,200,70,1.005,70,19,54,6,26,26,33,6,2,27,15,6,0,6,21,0
Alabama State,"L, 73-82",1/1/2018,JSU,V,200,73,1.002,72,26,55,3,15,18,25,8,4,36,10,2,2,14,20,0
Alabama State,"W, 74-66",1/3/2018,GRAM,V,200,74,0.946,78,23,67,7,28,21,30,17,6,46,9,7,5,14,26,0
Alabama State,"W, 63-46",1/6/2018,MVSU,H,199,63,0.902,73,21,52,5,28,16,25,8,7,57,7,3,9,14,16,0
Alabama State,"L, 68-94",1/8/2018,UAPB,H,200,68,0.885,77,25,67,6,23,12,25,21,4,42,6,10,3,19,16,0
Alabama State,"W, 70-67",1/13/2018,ALAM,H,202,70,1.142,65,22,55,11,23,15,28,13,11,49,10,4,4,6,19,0
Alabama State,"L, 61-63",1/20/2018,SOU,V,200,61,0.902,68,20,58,8,26,13,16,13,3,44,3,5,5,15,21,0
Alabama State,"L, 64-81",1/22/2018,ALC,V,200,64,0.896,72,19,51,10,28,16,22,9,3,25,9,4,3,19,19,0
Alabama State,"L, 80-86",1/27/2018,PVAM,H,202,80,1.143,69,29,58,5,14,17,21,8,5,29,8,8,2,10,28,0
Alabama State,"L, 82-97",1/29/2018,TXSO,H,200,82,1.065,76,32,71,6,19,12,19,12,6,35,12,7,5,9,30,0
Alabama State,"W, 89-85",2/3/2018,MVSU,V,225,89,1.152,78,32,64,11,26,14,30,13,4,38,13,3,6,12,20,0
Alabama State,"W, 65-59",2/5/2018,UAPB,V,200,65,0.986,66,23,54,3,17,16,23,14,8,48,8,5,5,15,19,0
Alabama State,"W, 69-50",2/10/2018,ALAM,V,200,69,1.018,68,24,48,4,11,17,29,8,5,29,7,11,6,14,18,0
Alabama State,"L, 67-71",2/17/2018,SOU,H,200,67,0.986,68,22,52,5,14,18,23,6,3,34,10,4,7,11,26,0
Alabama State,"W, 82-62",2/19/2018,ALC,H,200,82,1.093,76,34,59,3,14,11,19,7,3,34,11,9,4,14,17,0
Alabama State,"L, 74-80",2/24/2018,PVAM,V,200,74,0.963,77,27,62,5,21,15,25,10,8,47,13,4,3,13,20,0
Alabama State,"L, 77-95",2/26/2018,TXSO,V,200,77,1.098,72,30,72,8,19,9,15,17,2,38,16,4,5,8,21,0
Alabama State,"W, 62-60",3/1/2018,JSU,H,200,62,0.863,74,20,47,6,16,16,25,5,6,41,10,3,10,18,11,0
Alabama State,"L, 64-66",3/3/2018,GRAM,H,201,64,0.864,71,23,64,8,23,10,17,9,10,41,7,6,6,11,18,0
Alabama State,"L, 76-90",3/6/2018,TXSO,V,200,76,0.922,81,30,74,9,25,7,22,14,3,35,16,3,5,12,28,0
Albany,"W, 69-67",11/10/2017,IONA,H,200,69,1.078,66,24,62,4,15,17,19,18,3,47,6,1,0,11,16,0
Albany,"W, 88-74",11/13/2017,BU,V,200,88,1.226,71,32,56,3,5,21,29,9,5,38,11,2,1,11,15,0
Albany,"W, 80-72",11/17/2017,YALE,H,201,80,1.096,74,32,59,3,14,13,19,9,5,40,16,4,3,14,15,0
Albany,"W, 91-73",11/22/2017,DART,V,200,91,1.307,68,34,64,8,17,15,16,14,1,28,13,8,0,12,13,0
Albany,"L, 73-81",11/27/2017,MON,V,200,73,0.969,74,26,54,3,11,18,28,7,7,41,5,2,3,15,23,0
Albany,"W, 75-69",11/29/2017,COLG,H,200,75,1.088,68,25,59,6,18,19,23,11,7,39,14,7,1,10,15,0
Albany,"W, 86-82",12/2/2017,COLU,H,200,86,1.182,76,28,62,6,13,24,29,12,2,37,13,11,1,9,15,0
Albany,"W, 84-68",12/6/2017,BRY,H,200,84,1.164,72,33,61,9,17,9,13,9,7,40,21,2,2,14,14,0
Albany,"W, 74-69",12/9/2017,SIE,V,200,74,1.044,70,26,55,5,15,17,25,8,4,30,11,8,1,12,15,0
Albany,"L, 58-67",12/12/2017,MEM,V,200,58,0.827,68,21,61,4,17,12,15,12,3,38,8,4,2,14,18,0
Albany,"W, 68-65",12/16/2017,CANI,H,200,68,0.993,68,26,53,2,10,14,20,6,4,33,11,2,3,12,11,0
Albany,"L, 68-70",12/20/2017,UL,V,200,68,0.976,68,27,74,6,20,8,12,19,2,52,9,2,2,9,19,0
Albany,"W, 78-68",12/28/2017,KENT,H,200,78,1.215,66,23,46,7,18,25,32,8,5,32,20,4,4,11,18,0
Albany,"L, 64-72",1/3/2018,HART,H,200,64,0.975,66,23,54,8,19,10,14,7,6,28,14,7,3,12,16,0
Albany,"L, 61-64",1/6/2018,UNH,V,200,61,0.941,64,20,49,4,14,17,27,7,3,34,10,4,2,10,16,0
Albany,"W, 78-65",1/10/2018,SBRK,H,200,78,1.18,65,29,55,6,9,14,17,7,4,37,20,2,8,10,11,0
Albany,"W, 84-66",1/13/2018,UME,V,200,84,1.107,74,21,58,7,17,35,44,11,6,43,13,3,6,8,23,0
Albany,"L, 66-79",1/15/2018,BING,V,200,66,0.962,68,24,59,5,16,13,16,9,2,33,9,4,2,11,22,0
Albany,"W, 70-62",1/18/2018,UML,H,200,70,1.008,70,24,52,3,12,19,22,7,3,32,15,10,5,14,14,0
Albany,"W, 83-39",1/21/2018,UMBC,H,200,83,1.243,68,33,57,9,17,8,10,6,4,40,20,8,2,11,14,0
Albany,"L, 50-61",1/24/2018,UVM,V,200,50,0.824,60,20,51,1,11,9,12,7,4,30,3,2,6,11,17,0
Albany,"W, 57-50",1/27/2018,SBRK,V,200,57,0.851,68,18,50,4,13,17,21,8,5,41,7,5,3,15,17,0
Albany,"W, 83-74",2/3/2018,UNH,H,200,83,1.245,66,25,48,8,17,25,33,5,1,29,13,1,2,8,17,0
Albany,"L, 67-72",2/8/2018,UVM,H,200,67,1.077,63,27,60,5,14,8,11,9,4,33,19,4,3,6,19,0
Albany,"W, 69-63",2/11/2018,HART,V,200,69,1.075,64,21,48,6,16,21,32,9,3,36,9,4,3,10,17,0
