Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Alabama State,"L, 72-74",1/26/2013,PVAM,V,200,72,0.968,76,26,64,7,28,13,26,10,0,31,12,7,4,8,18,0
Alabama State,"L, 65-97",1/28/2013,TXSO,V,200,65,0.901,69,24,68,4,20,13,15,12,0,30,12,5,2,9,15,0
Alabama State,"L, 77-81",2/2/2013,UAPB,H,200,77,1.072,70,26,57,6,18,19,27,13,0,36,17,5,7,15,19,0
Alabama State,"W, 73-65",2/4/2013,MVSU,H,200,73,1.134,66,27,57,3,10,16,24,16,0,38,11,8,7,12,18,0
Alabama State,"W, 69-62",2/9/2013,ALAM,H,200,69,1.092,66,26,46,2,9,15,32,12,0,36,13,6,1,14,20,0
Alabama State,"L, 49-58",2/16/2013,SOU,V,200,49,0.718,66,21,67,4,22,3,9,16,0,38,8,6,2,13,20,0
Alabama State,"W, 66-58",2/18/2013,ALC,V,198,66,1.214,61,22,44,6,11,16,26,10,0,34,7,3,2,8,22,0
Alabama State,"L, 56-65",2/23/2013,PVAM,H,201,56,0.839,66,21,55,9,23,5,10,15,0,36,11,2,3,22,14,0
Alabama State,"L, 50-70",2/25/2013,TXSO,H,200,50,0.748,67,21,62,5,12,3,6,9,0,34,10,2,5,11,13,0
Alabama State,"L, 65-70",2/28/2013,JSU,V,225,65,0.941,68,26,56,6,20,7,17,9,0,33,4,2,3,14,23,0
Alabama State,"W, 74-62",3/2/2013,GRAM,V,200,74,1.075,68,26,57,5,13,17,27,10,0,31,10,5,2,9,17,0
Alabama State,"L, 59-66",3/14/2013,JSU,N,200,59,0.901,64,23,56,2,15,11,20,12,0,31,9,7,4,12,18,0
Albany,"W, 69-66",11/9/2012,DUQ,H,200,69,1.09,64,28,61,7,19,6,7,13,0,32,13,6,2,12,22,0
Albany,"L, 60-82",11/11/2012,OSU,V,200,60,0.92,65,16,45,6,22,22,30,9,0,29,6,4,0,15,18,0
Albany,"W, 63-62",11/13/2012,WASH,V,200,63,0.946,66,23,51,7,19,10,16,5,0,20,14,6,5,13,19,0
Albany,"W, 62-59",11/17/2012,UMKC,N,200,62,0.995,63,17,42,5,10,23,28,8,0,28,7,5,3,15,21,0
Albany,"L, 64-67",11/18/2012,LMD,N,200,64,1,63,23,45,5,12,13,21,6,0,23,9,2,1,15,20,0
Albany,"W, 83-55",11/20/2012,SCST,V,200,83,1.273,66,31,58,15,29,6,11,10,0,33,24,5,0,12,18,0
Albany,"W, 66-63",11/26/2012,WAG,H,200,66,0.986,65,23,44,4,15,16,23,2,0,21,13,6,3,14,15,0
Albany,"W, 69-56",12/1/2012,SIE,V,200,69,1.039,68,21,53,6,20,21,24,9,0,30,11,9,3,11,12,0
Albany,"W, 77-73",12/5/2012,SFNY,H,200,77,1.17,67,23,43,11,17,20,27,7,0,34,15,4,0,17,16,0
Albany,"W, 67-61",12/8/2012,COLG,V,200,67,1.039,64,22,54,8,22,15,20,6,0,32,7,4,4,7,16,0
Albany,"W, 70-61",12/12/2012,SCST,H,200,70,1.112,64,21,53,10,25,18,23,11,0,31,11,6,0,10,13,0
Albany,"L, 57-59",12/21/2012,QUIN,H,200,57,0.865,66,18,45,5,13,16,23,6,0,24,6,6,3,16,16,0
Albany,"W, 71-61",12/28/2012,NAVY,V,200,71,1.158,60,21,42,10,24,19,28,8,0,30,14,6,1,14,21,0
Albany,"W, 57-50",12/31/2012,BRWN,H,200,57,0.853,66,17,52,3,15,20,27,10,0,31,9,5,2,12,14,0
Albany,"W, 65-48",1/2/2013,UMBC,H,200,65,1.002,66,20,44,5,16,20,25,7,0,33,12,7,2,16,13,0
Albany,"L, 45-70",1/5/2013,UVM,V,199,45,0.769,60,15,42,4,15,11,18,8,0,27,10,2,1,16,15,0
Albany,"W, 71-59",1/7/2013,BING,V,200,71,0.985,70,28,59,1,12,14,17,5,0,34,15,6,1,10,18,0
Albany,"W, 76-63",1/12/2013,UME,H,200,76,1.038,73,23,53,7,16,23,30,6,0,30,11,8,4,12,11,0
Albany,"W, 68-62",1/16/2013,UNH,V,200,68,1.034,64,22,51,3,11,21,29,11,0,34,8,6,0,12,13,0
Albany,"W, 56-46",1/19/2013,HART,V,200,56,0.806,67,19,55,4,16,14,20,8,0,36,5,5,2,13,11,0
Albany,"L, 80-85",1/23/2013,BU,H,225,80,1.039,74,28,60,8,17,16,21,10,0,34,16,3,5,17,16,0
Albany,"L, 43-50",1/26/2013,UVM,H,200,43,0.745,56,16,54,3,18,8,12,9,0,23,10,3,2,7,17,0
Albany,"L, 49-65",1/29/2013,SBRK,H,200,49,0.865,58,17,48,4,13,11,14,6,0,24,8,5,3,8,12,0
Albany,"W, 79-46",2/2/2013,BING,H,201,79,1.321,62,31,56,11,23,6,8,9,0,28,23,7,0,9,11,0
Albany,"W, 79-56",2/6/2013,UMBC,V,200,79,1.097,70,30,55,7,22,12,19,10,0,35,19,7,5,18,16,0
Albany,"L, 52-66",2/9/2013,UME,V,200,52,0.735,70,20,57,4,14,8,10,9,0,36,8,6,1,18,18,0
Albany,"W, 75-49",2/16/2013,HART,H,200,75,1.118,68,26,47,10,16,13,17,6,0,32,13,12,2,18,13,0
Albany,"L, 69-79",2/20/2013,BU,V,200,69,1.064,64,22,50,3,15,22,27,8,0,28,7,1,1,10,18,0
Albany,"W, 58-50",2/23/2013,FAIR,V,200,58,0.917,62,18,42,1,6,21,30,9,0,29,7,11,0,16,14,0
Albany,"W, 56-49",2/28/2013,UNH,H,200,56,0.956,59,19,46,5,12,13,18,10,0,34,6,2,3,14,17,0
Albany,"L, 70-75",3/3/2013,SBRK,V,200,70,1.028,68,26,46,7,17,11,15,3,0,23,16,4,2,18,23,0
Albany,"W, 50-49",3/9/2013,UME,H,200,50,0.805,60,17,50,3,9,13,17,10,0,27,6,3,0,14,9,0
Albany,"W, 61-59",3/10/2013,SBRK,N,199,61,1.023,60,21,52,8,18,11,16,11,0,34,10,3,4,11,22,0
Albany,"W, 53-49",3/16/2013,UVM,N,200,53,0.997,56,20,41,4,12,9,13,2,0,20,11,10,4,8,17,0
Albany,"L, 61-73",3/22/2013,DUKE,N,200,61,0.959,63,19,52,9,15,14,16,9,0,23,14,7,2,13,19,0
Alcorn State,"L, 54-91",11/13/2012,MIZZ,V,200,54,0.735,75,19,62,4,12,12,20,13,0,33,7,5,4,15,29,0
Alcorn State,"L, 51-69",11/15/2012,STAN,V,200,51,0.721,72,21,51,2,6,7,12,5,0,28,9,5,6,19,21,0
Alcorn State,"L, 48-50",11/21/2012,FGCU,V,200,48,0.737,66,18,48,3,17,9,15,8,0,34,6,3,5,18,20,0
Alcorn State,"W, 69-65",11/22/2012,SAMF,N,230,69,1.038,67,24,56,7,19,14,20,7,0,30,12,9,2,8,15,0
Alcorn State,"L, 42-60",11/27/2012,MSST,V,200,42,0.599,67,15,53,4,17,8,17,7,0,18,4,7,5,16,21,0
Alcorn State,"L, 52-56",12/1/2012,JXST,H,200,52,0.849,64,21,55,4,15,6,11,12,0,32,3,4,7,13,13,0
Alcorn State,"L, 59-97",12/15/2012,ARK,V,200,59,0.761,78,22,53,3,10,12,18,8,0,26,10,8,5,24,19,0
Alcorn State,"L, 46-63",12/17/2012,TEMP,V,200,46,0.734,64,17,50,4,15,8,12,10,0,32,11,4,5,17,20,0
Alcorn State,"L, 58-74",12/19/2012,DET,H,201,58,0.891,62,23,52,2,12,10,15,6,0,20,12,1,1,12,7,0
Alcorn State,"L, 58-70",12/21/2012,SCL,V,200,58,0.76,73,17,56,4,13,20,28,13,0,40,11,8,6,20,22,0
Alcorn State,"L, 52-67",12/22/2012,SMU,N,200,52,0.765,68,16,49,7,30,13,21,7,0,22,7,12,3,16,17,0
Alcorn State,"L, 74-87",12/27/2012,CANI,V,200,74,1.041,71,26,57,8,24,14,17,6,0,23,21,9,4,12,23,0
Alcorn State,"L, 36-57",12/29/2012,SYR,V,200,36,0.608,62,14,32,3,17,5,11,3,0,22,10,7,6,25,24,0
Alcorn State,"W, 68-54",1/2/2013,PVAM,H,200,68,0.983,67,20,47,7,17,21,34,5,0,25,8,10,2,11,21,0
Alcorn State,"L, 48-57",1/4/2013,TXSO,H,201,48,0.711,65,17,60,4,20,10,18,8,0,31,6,2,2,7,20,0
