Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Air Force,"W, 94-86",12/5/2013,SDAK,H,200,94,1.372,70,26,48,11,23,31,39,5,0,26,20,4,2,7,21,0
Air Force,"W, 62-52",12/14/2013,UCR,H,200,62,0.971,62,18,62,6,27,20,25,14,0,45,12,12,15,4,19,0
Air Force,"L, 74-80",12/21/2013,UCD,V,200,74,1.06,68,29,62,9,23,7,8,11,0,31,23,3,3,15,15,0
Air Force,"W, 73-72",1/1/2014,USU,H,200,73,1.116,65,24,47,6,16,19,24,7,0,28,14,4,3,14,14,0
Air Force,"W, 75-68",1/4/2014,UNLV,V,200,75,1.136,66,27,52,8,18,13,19,5,0,27,14,4,1,10,17,0
Air Force,"L, 65-71",1/8/2014,FRES,V,200,65,1.009,65,21,49,6,16,17,22,8,0,32,9,6,1,13,22,0
Air Force,"L, 72-79",1/12/2014,SDSU,H,200,72,1.041,68,28,54,7,20,9,13,5,0,26,10,4,3,14,20,0
Air Force,"W, 77-62",1/15/2014,SJST,H,200,77,1.48,54,25,44,12,26,15,19,6,0,34,19,7,21,5,16,0
Air Force,"L, 68-74",1/18/2014,COST,V,200,68,0.991,68,24,55,9,28,11,14,4,0,29,16,2,4,11,23,0
Air Force,"L, 59-66",1/22/2014,WYO,H,200,59,0.971,60,21,47,9,23,8,10,7,0,24,17,2,1,16,19,0
Air Force,"L, 58-69",1/29/2014,BOIS,V,200,58,0.968,59,21,43,3,6,13,23,4,0,20,11,4,3,10,18,0
Air Force,"L, 56-69",2/1/2014,NEV,V,225,56,0.862,66,18,63,6,35,14,21,10,0,37,13,7,11,2,18,0
Air Force,"L, 51-68",2/5/2014,FRES,H,200,51,0.782,66,18,47,9,25,6,11,7,0,30,15,7,3,20,16,0
Air Force,"L, 56-68",2/8/2014,COST,H,200,56,0.988,51,21,50,6,23,8,12,6,0,17,15,8,9,7,28,0
Air Force,"W, 51-48",2/12/2014,SJST,V,200,51,0.788,64,19,58,7,22,6,10,11,0,29,13,8,6,13,12,0
Air Force,"L, 56-64",2/15/2014,SDSU,V,200,56,0.946,58,21,56,5,20,9,11,9,0,30,13,4,3,7,26,0
Air Force,"L, 56-75",2/22/2014,NEV,H,200,56,0.887,62,22,60,5,25,7,15,12,0,27,14,5,3,8,14,0
Air Force,"W, 55-53",2/25/2014,WYO,V,200,55,1.08,54,17,45,5,22,16,23,6,0,33,6,5,15,1,18,0
Air Force,"L, 67-93",3/1/2014,UNLV,H,200,67,0.937,70,23,64,9,29,12,20,10,0,23,14,7,2,8,20,0
Air Force,"L, 52-80",3/5/2014,NM,V,200,52,0.892,63,19,55,7,27,7,9,3,0,24,10,7,16,2,14,0
Air Force,"W, 64-61",3/8/2014,BOIS,H,225,64,0.971,64,22,52,5,20,15,23,9,0,36,12,4,2,12,21,0
Air Force,"L, 59-61",3/12/2014,FRES,V,200,59,1.066,57,20,45,4,15,15,26,5,0,33,13,2,11,3,23,0
Akron,"W, 72-63",11/8/2013,CCAR,H,200,72,0.907,78,25,59,7,22,15,26,9,0,33,10,13,5,17,18,0
Akron,"L, 63-85",11/12/2013,SMC,V,200,63,0.854,71,21,57,2,15,19,29,16,0,34,8,8,0,19,24,0
Akron,"L, 73-80",11/16/2013,MTSU,V,200,73,1.006,73,27,57,7,23,12,18,10,0,26,8,11,3,17,22,0
Akron,"W, 73-61",12/7/2013,CLST,V,200,73,1.021,70,25,52,11,22,12,20,5,0,29,16,6,5,15,18,0
Akron,"W, 84-56",12/14/2013,BETH,H,200,84,1.329,64,27,46,10,21,20,32,9,0,29,17,7,8,11,19,0
Akron,"W, 74-64",12/16/2013,ORU,H,200,74,1.039,74,25,57,6,16,18,32,13,0,34,12,6,4,12,23,0
Akron,"W, 79-60",12/18/2013,DET,H,200,79,1.228,64,26,54,11,21,16,26,14,0,42,14,4,7,12,14,0
Akron,"W, 83-71",12/22/2013,ORST,N,200,83,1.19,70,26,58,10,26,21,29,9,0,30,13,3,6,7,25,0
Akron,"L, 60-83",12/23/2013,ISU,N,200,60,0.911,64,24,64,11,35,1,6,12,0,27,9,5,1,11,14,0
Akron,"L, 59-69",12/25/2013,SC,N,200,59,0.867,69,22,58,5,17,10,19,15,0,32,10,5,8,16,19,0
Akron,"L, 45-78",12/28/2013,SC,V,200,45,0.704,64,13,40,4,16,15,23,8,0,25,6,4,3,21,23,0
Akron,"W, 77-66",12/31/2013,COPP,H,200,77,1.12,70,23,51,11,29,20,29,7,0,35,18,7,4,11,14,0
Akron,"W, 59-58",1/2/2014,MRSH,H,200,59,0.863,70,21,59,3,13,14,26,17,0,39,9,11,2,14,14,0
Akron,"W, 72-68",1/8/2014,BSU,V,200,72,0.981,72,26,65,3,23,17,24,11,0,31,10,6,4,8,29,0
Akron,"W, 83-80",1/12/2014,OHIO,V,250,83,1.067,79,28,63,9,15,18,29,16,0,41,10,5,4,17,23,0
Akron,"W, 59-52",1/15/2014,MIO,H,200,59,0.935,63,21,48,6,24,11,17,9,0,34,13,8,5,16,10,0
Akron,"L, 61-75",1/18/2014,TOL,H,200,61,0.941,68,20,48,5,19,16,27,9,0,26,11,9,4,13,19,0
Akron,"W, 78-68",1/22/2014,EMU,V,200,78,1.156,70,27,58,10,19,14,22,14,0,37,19,7,14,13,16,0
Akron,"W, 82-74",1/25/2014,CMU,V,200,82,1.088,76,29,56,12,27,12,26,10,0,32,10,9,3,17,18,0
Akron,"W, 73-46",1/29/2014,BSU,H,200,73,1.147,66,25,52,10,24,13,14,6,0,32,16,8,5,11,13,0
Akron,"L, 57-60",2/1/2014,KENT,V,200,57,0.911,64,20,45,5,16,12,16,8,0,32,10,3,2,18,14,0
Akron,"W, 52-48",2/5/2014,EMU,H,199,52,0.832,60,17,53,3,23,15,20,11,0,31,11,7,3,11,12,0
Akron,"W, 65-63",2/9/2014,BGSU,V,200,65,1.013,65,26,55,5,17,8,13,12,0,30,10,9,4,15,19,0
Akron,"L, 54-57",2/12/2014,WMU,V,200,54,0.823,65,18,54,6,22,12,16,11,0,32,7,8,3,15,19,0
Akron,"W, 62-54",2/15/2014,NIU,H,200,62,0.948,64,21,46,4,18,16,24,9,0,34,12,5,4,17,19,0
Akron,"L, 90-96",2/19/2014,BUFF,V,200,90,1.341,68,35,67,10,23,10,15,11,0,23,9,4,2,4,17,0
Akron,"L, 50-66",2/22/2014,OHIO,H,200,50,0.835,61,15,56,5,21,15,25,17,0,36,4,3,2,9,11,0
Akron,"L, 61-65",2/26/2014,MIO,V,200,61,0.917,68,21,56,7,20,12,18,9,0,37,14,3,7,11,18,0
Akron,"W, 57-47",3/1/2014,BGSU,H,200,57,0.88,65,23,58,7,15,4,10,8,0,31,15,10,1,10,14,0
Akron,"W, 83-71",3/4/2014,BUFF,H,200,83,1.164,74,29,56,8,21,17,28,9,0,33,7,8,3,11,20,0
Akron,"W, 58-54",3/7/2014,KENT,H,200,58,0.945,63,20,48,6,14,12,24,6,0,30,10,4,6,8,14,0
Akron,"W, 83-77",3/13/2014,OHIO,N,200,83,1.314,64,28,46,7,12,20,34,8,0,26,9,7,4,9,15,0
Akron,"L, 60-64",3/14/2014,WMU,N,225,60,0.974,62,23,57,8,24,6,16,16,0,38,11,5,3,13,21,0
Akron,"L, 91-97",3/19/2014,IPFW,V,200,91,1.317,68,36,56,5,17,14,17,5,0,20,19,7,3,10,18,0
Alabama,"L, 73-82",11/8/2013,OU,N,200,73,1.027,69,29,61,3,15,12,17,12,0,33,4,6,2,14,22,0
Alabama,"W, 76-64",11/14/2013,TXT,H,200,76,1.186,64,28,51,6,14,14,17,11,0,30,9,8,5,16,9,0
Alabama,"W, 75-58",11/19/2013,GSU,N,200,75,1.105,68,25,52,6,19,19,25,9,0,37,10,10,6,13,18,0
Alabama,"L, 64-74",11/27/2013,DUKE,N,200,64,0.854,78,23,57,2,12,16,23,9,0,31,12,9,6,16,27,0
Alabama,"L, 83-85",11/29/2013,DREX,N,275,83,1.03,80,27,64,4,15,25,37,18,0,41,15,9,5,17,27,0
Alabama,"W, 76-48",12/4/2013,UNF,H,200,76,1.12,69,26,58,9,19,15,25,13,0,43,18,10,7,11,18,0
Alabama,"L, 64-66",12/7/2013,USF,V,200,64,1.006,64,23,59,4,14,14,16,10,0,28,9,7,7,7,20,0
Alabama,"W, 59-45",12/14/2013,CHSO,H,200,59,0.997,58,15,43,6,20,23,32,8,0,30,8,10,6,9,15,0
Alabama,"L, 67-72",12/17/2013,WICH,H,200,67,1.046,64,23,53,7,20,14,19,6,0,22,12,2,5,8,19,0
Alabama,"L, 74-77",12/21/2013,XU,H,200,74,1.17,66,23,47,8,19,20,30,6,0,30,12,4,6,8,23,0
Alabama,"L, 67-75",12/28/2013,UCLA,V,200,67,0.917,72,23,52,9,22,12,17,3,0,25,7,10,3,16,20,0
Alabama,"W, 64-56",1/4/2014,RMU,H,200,64,1.033,63,24,44,5,14,11,21,7,0,28,11,12,3,15,12,0
Alabama,"W, 68-63",1/7/2014,VAND,H,200,68,1.114,62,25,52,6,16,12,19,8,0,23,13,8,2,8,16,0
Alabama,"L, 58-66",1/11/2014,UGA,V,199,58,0.841,70,19,52,4,19,16,23,4,0,25,7,9,4,10,29,0
Alabama,"W, 80-61",1/15/2014,MSST,H,200,80,1.166,69,30,57,10,25,10,16,7,0,29,17,7,6,11,18,0
Alabama,"L, 47-68",1/18/2014,MIZZ,V,200,47,0.741,62,14,48,5,20,14,22,10,0,30,9,2,5,15,24,0
Alabama,"L, 62-68",1/23/2014,FLA,H,200,62,0.993,62,22,57,2,12,16,22,12,0,33,10,6,4,7,17,0
Alabama,"W, 82-80",1/25/2014,LSU,H,200,82,1.133,73,27,52,8,16,20,26,6,0,27,18,7,4,14,18,0
Alabama,"L, 55-74",1/30/2014,AUB,V,200,55,0.815,68,19,53,3,16,14,20,8,0,28,5,5,4,13,23,0
Alabama,"L, 59-76",2/1/2014,TENN,H,200,59,0.992,58,20,51,3,15,16,22,9,0,25,9,1,4,7,21,0
Alabama,"L, 58-65",2/5/2014,ARK,V,200,58,0.835,70,21,59,4,17,12,20,11,0,35,10,4,2,12,21,0
Alabama,"L, 69-78",2/8/2014,FLA,V,200,69,1.123,63,22,40,6,11,19,22,3,0,19,13,8,4,14,18,0
Alabama,"W, 67-64",2/11/2014,MISS,H,200,67,0.98,70,24,58,3,17,16,24,13,0,37,10,8,6,12,13,0
Alabama,"L, 66-67",2/15/2014,SC,V,200,66,1.052,62,18,43,7,15,23,31,5,0,20,11,7,5,10,20,0
Alabama,"L, 48-63",2/20/2014,TAMU,V,200,48,0.792,62,17,46,7,21,7,16,6,0,28,9,3,7,13,13,0
Alabama,"W, 80-73",2/22/2014,MIZZ,H,200,80,1.216,68,27,47,10,21,16,29,3,0,21,16,7,3,8,21,0
Alabama,"L, 67-79",2/26/2014,MISS,V,200,67,0.967,70,20,48,6,23,21,28,6,0,21,12,7,1,14,24,0
Alabama,"W, 73-57",3/1/2014,AUB,H,200,73,1.107,68,24,49,10,18,15,23,7,0,35,13,6,6,13,20,0
Alabama,"L, 48-55",3/4/2014,UK,V,200,48,0.824,58,19,50,3,13,7,11,4,0,23,7,2,1,7,19,0
Alabama,"W, 83-58",3/8/2014,ARK,H,200,83,1.242,68,29,53,6,16,19,27,11,0,40,10,8,1,12,18,0
Alabama,"L, 56-68",3/13/2014,LSU,N,200,56,0.898,60,18,50,6,21,14,26,8,0,25,8,8,1,8,11,0
Alabama A&M,"L, 52-88",11/9/2013,NM,V,200,52,0.794,67,15,56,8,32,14,20,8,0,23,7,4,2,8,28,0
Alabama A&M,"L, 69-73",11/17/2013,WMU,V,200,69,1.028,68,24,59,12,29,9,15,6,0,29,15,4,4,7,27,0
Alabama A&M,"L, 68-82",11/19/2013,EKU,V,200,68,0.898,74,21,51,9,18,17,31,5,0,29,16,5,3,15,32,0
Alabama A&M,"L, 69-76",11/25/2013,JXST,H,200,69,1.014,68,26,53,3,9,14,19,4,0,22,20,3,5,10,23,0
Alabama A&M,"W, 66-65",12/3/2013,TSU,V,200,66,0.983,66,25,57,8,18,8,13,5,0,26,9,6,4,9,19,0
Alabama A&M,"L, 47-72",12/14/2013,OHIO,V,200,47,0.647,72,15,54,6,19,11,16,8,0,28,10,9,1,19,18,0
Alabama A&M,"L, 47-68",12/21/2013,MOST,V,200,47,0.671,69,15,56,6,26,11,17,5,0,31,11,7,6,11,26,0
Alabama A&M,"L, 57-69",12/29/2013,UAB,V,200,57,0.835,70,23,64,4,19,7,11,13,0,34,9,8,8,12,23,0
Alabama A&M,"W, 68-61",1/4/2014,JSU,V,200,68,0.923,73,18,46,8,23,24,33,4,0,21,7,9,3,16,26,0
Alabama A&M,"W, 70-58",1/6/2014,GRAM,V,200,70,1.068,65,24,58,10,22,12,18,13,0,32,18,6,5,12,14,0
Alabama A&M,"L, 64-72",1/11/2014,UAPB,H,200,64,0.944,70,19,42,7,19,19,29,6,0,26,12,7,4,18,22,0
Alabama A&M,"W, 68-59",1/13/2014,MVSU,H,199,68,1.035,66,25,55,3,11,15,31,11,0,40,15,5,9,7,14,0
Alabama A&M,"L, 58-67",1/18/2014,ALST,V,230,58,0.852,71,20,47,6,17,12,17,7,0,30,13,4,1,20,21,0
Alabama A&M,"L, 52-66",1/25/2014,SOU,V,200,52,0.773,66,16,47,2,17,18,28,5,0,23,4,2,3,12,26,0
Alabama A&M,"L, 64-70",1/27/2014,ALC,V,225,64,0.879,68,21,64,2,20,20,29,15,0,33,9,4,1,10,16,0
Alabama A&M,"W, 63-62",2/1/2014,TXSO,H,200,63,1.093,60,24,47,9,17,6,14,6,0,29,19,3,3,10,23,0
Alabama A&M,"W, 67-55",2/3/2014,PVAM,H,200,67,1.011,66,22,48,3,13,20,30,6,0,29,18,7,4,10,19,0
Alabama A&M,"L, 61-64",2/8/2014,UAPB,V,200,61,0.93,68,21,52,7,18,12,16,7,0,30,13,11,1,13,20,0
Alabama A&M,"W, 91-82",2/10/2014,MVSU,V,201,91,1.08,82,27,49,5,16,32,49,9,0,43,10,5,1,21,38,0
Alabama A&M,"W, 68-65",2/15/2014,ALST,H,225,68,0.945,72,24,56,4,16,16,23,6,0,35,11,3,5,11,23,0
Alabama A&M,"L, 62-70",2/22/2014,SOU,H,200,62,0.831,72,23,52,7,15,9,14,5,0,22,12,5,3,21,22,0
Alabama A&M,"L, 56-64",2/24/2014,ALC,H,200,56,0.815,66,21,57,6,25,8,12,4,0,21,13,4,1,10,19,0
Alabama A&M,"W, 72-65",3/1/2014,PVAM,V,200,72,1.046,72,21,46,11,21,19,27,9,0,34,12,8,7,19,22,0
Alabama A&M,"L, 58-79",3/3/2014,TXSO,V,200,58,0.857,68,21,55,6,22,10,12,3,0,26,11,6,6,10,21,0
Alabama A&M,"W, 72-59",3/6/2014,JSU,H,196,72,1.129,66,22,50,5,19,23,29,8,0,34,16,11,8,8,21,0
Alabama A&M,"W, 80-63",3/8/2014,GRAM,H,200,80,1.201,68,31,60,9,18,9,16,12,0,38,22,5,3,11,20,0
Alabama A&M,"W, 69-50",3/13/2014,UAPB,N,200,69,1.003,69,23,53,4,15,19,27,15,0,42,14,10,5,18,11,0
Alabama A&M,"L, 49-55",3/14/2014,PVAM,N,200,49,0.785,63,16,53,1,15,16,22,13,0,33,5,8,8,12,21,0
Alabama State,"L, 63-80",11/8/2013,ILL,V,200,63,0.898,72,23,66,9,21,8,13,9,0,27,8,8,3,7,20,0
Alabama State,"L, 59-85",11/10/2013,BRAD,V,200,59,0.82,70,23,60,3,24,10,21,10,0,25,10,11,1,12,19,0
Alabama State,"W, 84-73",11/16/2013,JXST,V,200,84,1.208,70,24,48,4,16,32,39,9,0,29,11,4,2,12,26,0
Alabama State,"W, 79-75",11/18/2013,CHIS,H,201,79,1.209,67,26,56,6,21,21,26,14,0,30,11,4,0,11,23,0
Alabama State,"L, 69-85",12/7/2013,TROY,V,200,69,0.965,73,26,62,3,18,14,20,12,0,27,10,3,3,12,19,0
Alabama State,"W, 59-52",12/16/2013,WIU,H,200,59,0.932,64,19,48,4,18,17,28,9,0,29,13,5,8,11,9,0
Alabama State,"L, 66-84",12/21/2013,TUL,V,200,66,0.986,66,22,53,7,25,15,23,7,0,20,14,7,5,10,20,0
Alabama State,"L, 54-67",12/22/2013,MILW,N,200,54,0.792,67,20,57,5,17,9,13,7,0,27,13,5,4,12,19,0
Alabama State,"W, 68-51",1/4/2014,GRAM,V,200,68,1.12,62,25,61,9,29,9,12,16,0,38,15,6,1,10,17,0
Alabama State,"L, 68-70",1/6/2014,JSU,V,200,68,1.027,66,19,47,6,16,24,32,10,0,27,8,3,3,14,19,0
Alabama State,"W, 93-62",1/11/2014,MVSU,H,200,93,1.118,86,31,63,7,18,24,32,10,0,46,17,9,8,15,21,0
Alabama State,"W, 77-64",1/13/2014,UAPB,H,200,77,1.08,70,24,51,9,22,20,28,6,0,25,18,7,6,13,21,0
Alabama State,"W, 67-58",1/18/2014,ALAM,H,230,67,0.901,71,23,61,3,13,18,24,13,0,32,7,9,0,15,13,0
Alabama State,"W, 58-54",1/25/2014,ALC,V,201,58,0.896,64,23,68,4,21,8,10,14,0,35,10,1,2,6,8,0
Alabama State,"L, 55-68",1/27/2014,SOU,V,200,55,0.851,64,20,65,3,21,12,16,19,0,29,6,8,3,11,15,0
Alabama State,"W, 76-63",2/1/2014,PVAM,H,200,76,0.972,77,25,57,7,20,19,32,9,0,38,18,9,4,15,16,0
Alabama State,"W, 79-73",2/3/2014,TXSO,H,225,79,0.965,82,30,68,4,19,15,25,12,0,40,12,3,6,14,20,0
Alabama State,"W, 75-70",2/8/2014,MVSU,V,200,75,1.006,74,28,66,5,14,14,18,11,0,31,11,8,2,11,15,0
Alabama State,"L, 71-76",2/10/2014,UAPB,V,200,71,1.053,68,22,49,7,16,20,24,8,0,33,14,6,5,15,18,0
Alabama State,"L, 65-68",2/15/2014,ALAM,V,225,65,0.889,72,22,56,3,15,18,34,11,0,36,8,6,5,12,20,0
Alabama State,"W, 92-86",2/22/2014,ALC,H,200,92,1.264,74,31,58,8,18,22,29,10,0,27,15,11,4,11,23,0
Alabama State,"L, 64-87",2/24/2014,SOU,H,200,64,0.868,72,21,58,4,18,18,31,13,0,31,10,6,2,14,17,0
Alabama State,"L, 66-86",3/1/2014,TXSO,V,200,66,0.892,72,26,68,4,20,10,19,8,0,23,14,6,3,5,18,0
Alabama State,"W, 90-87",3/3/2014,PVAM,V,225,90,1.128,81,30,59,8,23,22,29,10,0,31,17,8,4,17,27,0
Alabama State,"W, 68-66",3/6/2014,GRAM,H,200,68,0.981,71,25,58,7,25,11,26,16,0,38,16,10,6,15,23,0
Alabama State,"W, 67-63",3/8/2014,JSU,H,200,67,0.977,68,22,61,8,22,15,18,7,0,29,12,8,4,6,12,0
Alabama State,"W, 64-51",3/13/2014,ALC,N,200,64,1,65,24,52,1,9,15,19,11,0,36,11,7,1,14,16,0
Alabama State,"L, 61-73",3/14/2014,TXSO,N,200,61,0.855,70,22,54,1,8,16,26,7,0,27,9,9,4,12,22,0
Alabama State,"L, 49-71",3/18/2014,SAMH,V,200,49,0.705,68,15,58,5,23,14,20,10,0,32,13,9,2,12,17,0
Albany,"W, 74-62",11/8/2013,SIE,V,200,74,1.056,70,21,52,4,10,28,36,13,0,35,8,11,4,14,22,0
Albany,"W, 71-65",11/12/2013,NJIT,H,200,71,1.136,62,24,54,8,21,15,20,8,0,26,16,6,3,7,15,0
Albany,"L, 69-79",11/16/2013,QUIN,V,200,69,1.034,66,29,55,0,4,11,12,4,0,24,14,3,2,10,18,0
Albany,"L, 59-70",11/20/2013,DUQ,V,200,59,0.907,66,22,51,4,14,11,19,11,0,32,12,5,4,16,18,0
Albany,"L, 64-77",11/23/2013,BUCK,H,200,64,1.06,62,21,48,4,14,18,24,9,0,29,7,3,3,10,12,0
Albany,"W, 70-59",11/26/2013,RID,V,200,70,1.07,66,21,39,7,15,21,22,4,0,30,12,4,1,20,19,0
Albany,"W, 66-55",12/1/2013,NJIT,V,200,66,1.021,66,18,49,4,10,26,35,9,0,37,9,5,9,8,16,0
Albany,"L, 57-62",12/4/2013,HC,V,200,57,0.888,64,22,49,3,9,10,11,5,0,28,12,5,5,15,18,0
Albany,"W, 74-68",12/10/2013,BRWN,V,200,74,0.989,74,19,48,1,6,35,46,7,0,36,10,8,2,12,25,0
Albany,"L, 60-69",12/14/2013,COLG,H,200,60,0.972,62,26,60,2,10,6,12,10,0,33,12,3,2,6,12,0
Albany,"W, 70-62",12/20/2013,YALE,H,200,70,1.112,66,25,51,4,11,16,21,9,0,33,12,5,3,11,23,0
Albany,"L, 63-71",12/23/2013,DRKE,V,200,63,0.974,65,24,51,4,15,11,12,4,0,26,11,3,4,12,17,0
Albany,"L, 46-58",12/31/2013,PITT,V,200,46,0.745,62,16,51,5,15,9,10,4,0,22,10,5,1,10,13,0
Albany,"W, 81-56",1/4/2014,HART,H,200,81,1.526,54,25,43,16,23,15,17,10,0,35,18,2,2,12,13,0
Albany,"W, 73-72",1/8/2014,UMBC,H,250,73,0.976,76,22,51,6,19,23,27,9,0,33,8,10,8,20,16,0
Albany,"L, 38-68",1/11/2014,UVM,V,200,38,0.606,64,14,47,2,7,8,12,8,0,24,5,6,5,18,16,0
Albany,"L, 66-70",1/15/2014,UML,V,225,66,0.932,70,23,57,3,18,17,27,14,0,40,12,5,1,15,20,0
Albany,"W, 85-78",1/18/2014,UME,V,200,85,1.13,74,28,53,4,11,25,32,4,0,17,14,9,4,11,17,0
Albany,"W, 66-60",1/20/2014,BING,H,200,66,1.068,62,22,46,7,16,15,27,16,0,34,12,7,1,19,23,0
Albany,"L, 56-60",1/23/2014,UNH,V,200,56,0.787,70,22,64,3,12,9,15,8,0,38,5,5,1,8,25,0
Albany,"W, 77-67",1/29/2014,SBRK,H,200,77,1.146,68,23,45,5,11,26,32,7,0,25,11,6,4,14,14,0
Albany,"L, 45-55",2/1/2014,UVM,H,200,45,0.718,60,18,55,2,15,7,12,7,0,25,13,2,1,9,18,0
Albany,"W, 73-56",2/5/2014,UML,H,200,73,1.157,63,27,53,8,17,11,17,10,0,36,17,6,3,12,16,0
Albany,"L, 54-67",2/8/2014,HART,V,201,54,0.895,59,16,47,2,12,20,26,10,0,31,5,3,2,11,19,0
Albany,"L, 69-71",2/12/2014,UMBC,V,200,69,1.004,69,23,45,3,12,20,31,8,0,29,11,3,4,17,19,0
Albany,"W, 74-63",2/15/2014,UME,H,201,74,1.055,70,27,60,9,14,11,13,10,0,33,15,4,2,14,16,0
Albany,"W, 57-48",2/19/2014,BING,V,200,57,0.911,65,21,51,5,16,10,18,11,0,36,13,12,4,14,12,0
Albany,"W, 66-48",2/27/2014,UNH,H,200,66,1.067,60,21,48,3,11,21,25,9,0,23,7,6,3,11,14,0
Albany,"L, 68-73",3/2/2014,SBRK,V,200,68,1.105,62,23,54,8,16,14,18,11,0,31,12,4,2,10,19,0
Albany,"W, 86-56",3/8/2014,UMBC,N,200,86,1.352,64,32,57,11,20,11,16,10,0,34,17,8,2,9,15,0
Albany,"W, 67-58",3/9/2014,UVM,N,200,67,1.004,66,20,49,5,16,22,31,10,0,38,5,4,4,13,17,0
Albany,"W, 69-60",3/15/2014,SBRK,V,200,69,1.061,66,23,52,5,11,18,19,5,0,30,9,9,2,9,14,0
Albany,"W, 71-64",3/18/2014,MSM,N,200,71,1.109,64,27,47,2,9,15,19,6,0,42,12,3,1,14,13,0
Albany,"L, 55-67",3/20/2014,FLA,N,200,55,0.907,62,20,51,4,13,11,14,6,0,27,10,4,2,9,15,0
Alcorn State,"L, 61-107",11/8/2013,CREI,V,200,61,0.771,78,21,58,9,26,10,15,4,0,25,9,1,3,18,29,0
