"Team","Res","Date","Opp","Loc","MIN","PTS","O-PPP","Pace","FGM","FGA","3FM","3FA","FTM","FTA","OREB","TmRb","REB","AST","STL","BLK","TO","F","Tm Pts"
"Wofford","W, 87-64","2022-01-12","SAMF","H","195","87","1.410","64","33","53","11","23","10","12","1","0","22","12","6","1","4","13","0"
"Southeast Missouri State","W, 87-58","2022-01-22","EIU","V","195","87","1.268","71","31","63","15","35","10","16","13","0","41","27","8","4","11","22","0"
"Marist","L, 87-94","2022-01-28","QUIN","V","195","87","1.174","73","29","63","17","34","12","15","11","0","34","15","5","1","15","14","0"
"Belmont","W, 87-58","2022-01-29","UTM","H","195","87","1.175","75","30","60","14","30","13","19","8","0","38","22","15","7","13","15","0"
"Houston Christian","L, 87-97","2022-02-03","NWSU","H","195","87","1.149","74","29","53","6","13","23","31","7","0","23","15","12","3","15","17","0"
"Colgate","W, 87-60","2022-02-07","HC","H","195","87","1.229","72","34","59","13","23","6","8","6","0","37","24","4","0","14","16","0"
"Bowling Green","W, 87-65","2022-02-05","NIU","H","195","87","1.199","74","30","67","11","25","16","18","13","0","41","20","7","3","10","13","0"
"Austin Peay","W, 87-81","2021-11-20","UD","V","195","87","1.182","76","25","52","10","21","27","37","8","0","27","19","2","1","12","19","0"
"George Mason","W, 87-66","2021-11-12","PENN","H","195","87","1.160","75","31","55","12","26","13","19","3","0","33","13","9","7","14","14","0"
"Middle Tennessee","L, 87-93","2021-12-04","MURR","V","195","87","1.051","80","33","70","13","35","8","10","9","0","30","17","6","10","17","26","0"
"Monmouth","W, 87-75","2021-11-20","STJS","V","195","87","1.192","73","30","62","8","15","19","21","10","0","43","7","4","3","11","16","0"
"Santa Clara","W, 87-57","2021-11-19","POLY","H","196","87","1.194","71","29","62","7","24","22","25","13","0","35","15","8","1","12","18","0"
"Weber State","W, 87-70","2021-11-27","UTCH","V","196","87","1.173","76","34","60","9","20","10","13","4","0","29","13","9","4","12","11","0"
"Massachusetts","W, 87-77","2021-12-04","HARV","H","196","87","1.216","72","28","54","15","29","16","18","8","0","36","20","3","3","17","13","0"
"Illinois","W, 87-83","2021-12-06","IOWA","V","196","87","1.238","72","26","59","11","25","24","28","16","0","47","16","4","0","14","19","0"
"Maryland-Baltimore County","W, 87-77","2021-11-27","PITT","V","196","87","1.264","70","25","52","14","31","23","27","3","0","25","20","6","0","7","18","0"
"Stony Brook","W, 87-67","2021-12-14","CCSU","H","196","87","1.220","74","34","62","14","27","5","7","9","0","32","17","8","3","15","13","0"
"Oral Roberts","L, 87-92","2022-02-26","SDAK","H","196","87","1.109","77","32","66","11","35","12","22","10","0","34","15","4","1","12","15","0"
"Texas A&M","W, 87-71","2022-03-02","ALA","V","196","87","1.174","74","33","58","7","16","14","15","6","0","29","13","10","3","15","15","0"
"UAB","W, 87-74","2022-03-05","LTU","H","196","87","1.241","72","32","57","10","21","13","15","6","0","31","19","7","8","12","17","0"
"South Dakota State","W, 87-79","2022-03-05","NEBO","H","196","87","1.305","68","27","57","8","17","25","33","13","0","31","13","7","2","7","15","0"
"Virginia Tech","W, 87-80","2022-03-10","ND","V","196","87","1.254","68","31","54","7","19","18","24","2","0","20","11","8","3","6","18","0"
"Arizona","W, 87-70","2022-03-18","WRIG","H","196","87","1.149","78","33","60","11","20","10","12","9","0","42","21","4","9","19","17","0"
"La Salle","L, 87-89","2022-02-02","GWU","V","196","87","1.207","71","31","70","12","30","13","17","19","0","43","18","5","1","13","17","0"
"Stony Brook","W, 87-85","2022-02-09","UML","H","196","87","1.236","70","29","57","11","22","18","24","7","0","25","10","4","4","9","22","0"
"Murray State","W, 87-76","2021-12-18","CHAT","H","196","87","1.137","74","31","64","11","29","14","18","8","0","30","14","6","3","12","13","0"
"Oakland","W, 87-72","2022-01-01","YSU","H","196","87","1.296","69","31","58","13","28","12","15","8","0","34","24","8","5","10","16","0"
"Northwestern","L, 87-95","2022-01-09","OSU","V","196","87","1.174","74","32","68","10","24","13","17","14","0","28","19","7","3","12","19","0"
"Rice","W, 87-77","2022-01-15","MRSH","V","196","87","1.217","73","30","56","12","20","15","20","6","0","30","15","4","0","12","7","0"
"Long Beach State","W, 87-69","2022-01-20","USCD","V","196","87","1.215","74","34","62","7","15","12","16","7","0","31","15","10","5","9","20","0"
"Chicago State","L, 87-101","2022-01-27","UVU","H","196","87","1.268","68","33","61","9","20","12","16","6","0","12","11","5","1","6","20","0"
"Alabama","W, 87-78","2022-01-29","BAY","H","196","87","1.273","69","29","49","7","21","22","26","7","0","26","16","10","3","14","19","0"
"Davidson","W, 87-84","2022-01-14","RICH","V","197","87","1.287","69","30","56","13","27","14","16","11","0","38","18","3","1","15","12","0"
"Creighton","W, 87-64","2022-01-19","STJN","H","197","87","1.143","76","31","62","14","27","11","15","11","0","46","19","4","2","18","13","0"
"Colorado","W, 87-76","2021-11-13","NM","H","197","87","1.106","78","28","57","7","17","24","33","12","0","41","14","7","4","18","21","0"
"Texas-Rio Grande Valley","L, 87-89","2021-11-20","NAU","H","197","87","1.094","79","35","64","5","17","12","20","5","0","32","15","3","2","11","21","0"
"Furman","W, 87-77","2021-11-27","SCU","V","197","87","1.284","68","33","60","13","28","8","10","9","0","29","18","7","4","12","9","0"
"Wake Forest","W, 87-75","2021-11-12","WCAR","H","197","87","1.111","78","31","60","6","18","19","28","9","0","33","9","12","2","14","19","0"
"Washington","W, 87-76","2021-11-23","SDST","V","197","87","1.172","74","35","60","10","22","7","11","6","0","29","13","7","3","15","14","0"
"Bradley","W, 87-61","2021-12-21","SAMH","V","197","87","1.178","72","28","51","11","27","20","25","3","0","27","14","6","2","14","18","0"
"Syracuse","L, 87-88","2022-01-05","MIA","V","197","87","1.137","76","29","59","17","32","12","18","10","0","32","21","5","8","19","19","0"
"Xavier","W, 87-72","2022-01-07","BUTL","V","197","87","1.385","63","27","49","10","22","23","27","4","0","27","13","3","4","5","12","0"
"Memphis","W, 87-80","2022-01-09","CINC","H","197","87","1.242","71","31","65","9","20","16","19","14","0","37","16","5","5","10","15","0"
"Hofstra","W, 87-80","2022-01-09","JMU","V","197","87","1.206","72","32","68","10","28","13","15","13","0","33","19","7","3","10","14","0"
"East Tennessee State","W, 87-69","2022-01-10","WCAR","H","197","87","1.206","74","34","59","8","21","11","15","8","0","39","22","8","2","14","16","0"
"Western Kentucky","W, 87-77","2022-02-14","SOMS","V","198","87","1.300","68","27","54","13","25","20","23","6","0","27","17","8","7","8","11","0"
"Stony Brook","W, 87-68","2022-03-01","NJIT","H","198","87","1.316","66","34","66","8","21","11","15","12","0","39","16","3","1","5","14","0"
"Western Carolina","W, 87-84","2022-02-02","ETSU","H","198","87","1.288","69","28","64","16","45","15","18","11","0","36","15","1","2","6","14","0"
"Wright State","L, 87-90","2022-01-15","YSU","V","199","87","1.228","72","29","68","9","22","20","27","18","0","41","19","3","2","8","17","0"
"Norfolk State","W, 87-69","2022-01-29","SCST","V","200","87","1.305","66","33","63","14","28","7","14","13","0","33","14","5","1","10","16","0"
"Northern Colorado","W, 87-84","2022-03-21","UNCA","V","200","87","1.230","72","34","62","14","31","5","10","8","0","35","16","0","5","12","14","0"
"Bowling Green","W, 87-83","2022-01-08","MIO","H","217","87","1.062","82","31","72","7","19","18","23","10","0","44","14","8","6","9","17","0"
"South Alabama","L, 87-89","2021-12-30","UTA","V","219","87","1.131","76","31","67","7","21","18","23","12","0","27","16","8","5","11","20","0"
"Connecticut","L, 87-90","2022-01-08","SETON","V","219","87","1.165","75","31","66","14","23","11","12","15","0","36","18","6","7","18","19","0"
"Ohio State","W, 87-79","2022-01-02","NEB","V","220","87","1.198","74","30","63","16","34","11","14","13","0","41","17","4","5","16","19","0"
"New Mexico","L, 87-90","2022-01-08","USU","H","220","87","1.060","82","29","65","17","34","12","17","7","0","29","19","4","3","16","19","0"
"Drexel","L, 87-90","2021-11-22","TUL","H","220","87","1.082","79","31","65","5","21","20","24","8","0","32","9","1","2","12","22","0"
"Harvard","L, 87-90","2021-11-13","IONA","V","220","87","0.992","89","28","53","5","17","26","33","4","0","31","12","13","4","23","30","0"
"Bethune-Cookman","W, 87-84","2022-02-26","SOU","V","220","87","1.096","76","29","59","10","22","19","26","6","0","20","14","11","0","14","21","0"
"Northern Kentucky","W, 87-78","2022-02-04","OAK","H","221","87","1.245","72","30","67","8","25","19","25","16","0","39","22","14","2","7","13","0"
"George Mason","W, 87-84","2022-02-09","RICH","H","221","87","1.174","76","30","71","14","34","13","15","11","0","37","16","6","4","7","18","0"
"San Francisco","L, 87-92","2022-03-17","MURR","V","222","87","1.109","80","32","68","9","35","14","22","8","0","32","10","7","6","8","24","0"
"Northwestern","L, 87-94","2022-01-12","UMD","H","244","87","1.067","84","33","84","7","28","14","18","19","0","47","18","2","3","8","31","0"
"Minnesota","W, 87-80","2021-11-14","PRIN","V","247","87","0.980","89","34","63","4","10","15","29","2","0","43","6","10","5","14","16","0"
"Utah State","W, 87-79","2021-11-18","PENN","H","247","87","1.061","81","31","67","8","19","17","19","8","0","37","16","5","1","14","12","0"
"Rutgers","L, 87-89","2022-03-16","ND","H","248","87","1.178","76","36","71","11","27","4","6","13","0","41","22","1","6","13","15","0"
"Arizona State","W, 87-84","2022-02-05","UCLA","H","270","87","1.019","86","29","72","11","32","18","26","9","0","40","18","5","4","10","22","0"
"Portland","W, 86-76","2022-02-12","LMU","H","186","86","1.333","68","28","46","14","20","16","20","2","0","28","22","5","5","11","20","0"
"Towson","W, 86-50","2022-02-12","ELON","H","192","86","1.314","65","32","55","8","17","14","22","8","0","33","16","11","5","8","19","0"
"Ohio","W, 86-63","2022-01-18","MIO","V","192","86","1.239","68","29","57","13","33","15","24","10","0","35","20","12","1","11","20","0"
"Arkansas","W, 86-69","2021-11-13","GWB","H","192","86","1.176","72","32","68","13","27","9","15","11","0","37","23","6","5","9","17","0"
"Utah","W, 86-55","2021-11-15","BETH","H","192","86","1.257","68","27","56","11","28","21","24","12","0","43","19","5","7","13","14","0"
"Mississippi State","W, 86-49","2021-11-13","MONT","H","192","86","1.281","68","32","61","13","23","9","15","9","0","45","18","8","4","8","13","0"
"UAB","W, 86-41","2021-11-21","ALAM","H","193","86","1.089","78","29","60","13","26","15","21","8","0","42","20","12","2","17","12","0"
"UC Santa Barbara","W, 86-58","2021-11-24","UAPB","H","193","86","1.228","70","33","58","7","15","13","19","10","0","39","23","7","1","13","18","0"
"Auburn","W, 86-64","2021-12-04","YALE","H","193","86","1.159","77","33","75","12","34","8","13","14","0","46","17","8","14","7","18","0"
"Illinois","W, 86-51","2021-12-03","RUTG","H","193","86","1.242","70","32","66","12","33","10","11","12","0","45","19","8","6","10","10","0"
"Iowa","W, 86-69","2021-11-16","NCC","H","193","86","1.187","72","23","61","5","23","35","41","16","0","40","15","5","4","8","14","0"
"SMU","W, 86-62","2021-11-09","MCN","H","193","86","1.025","84","31","66","8","20","16","25","9","0","44","13","14","8","15","13","0"
"Vanderbilt","W, 86-51","2022-03-09","UGA","H","193","86","1.224","70","32","68","16","41","6","9","10","0","38","16","4","6","8","22","0"
"Florida Atlantic","W, 86-59","2022-03-09","SOMS","H","193","86","1.288","68","34","58","11","25","7","10","7","0","36","22","9","4","11","17","0"
"Illinois State","W, 86-66","2022-02-26","INST","H","193","86","1.142","74","34","63","9","22","9","9","4","0","30","15","8","6","12","21","0"
"Duke","W, 86-56","2022-03-01","PITT","V","193","86","1.361","62","32","54","11","22","11","13","3","0","25","14","5","4","6","12","0"
"Tennessee","W, 86-44","2021-11-30","PRES","H","193","86","1.359","64","33","59","14","27","6","9","8","0","25","26","13","6","8","7","0"
"Louisville","W, 86-60","2021-12-14","SELU","H","193","86","1.163","74","30","58","7","20","19","23","9","0","39","12","8","1","14","21","0"
"McNeese State","L, 86-91","2022-02-10","SELU","V","193","86","1.099","75","35","69","8","26","8","11","10","0","31","13","4","1","14","20","0"
"Saint Mary`s","W, 86-57","2022-02-10","USD","H","193","86","1.288","67","33","63","10","23","10","10","9","0","35","17","9","4","8","20","0"
"Toledo","W, 86-67","2022-02-01","EMU","V","194","86","1.131","76","35","66","4","15","12","19","12","0","44","14","6","1","13","13","0"
"Tulane","W, 86-66","2022-02-05","ECU","H","194","86","1.290","68","30","61","14","31","12","14","5","0","31","22","6","9","4","14","0"
"Colorado","W, 86-63","2022-02-05","ORST","H","194","86","1.369","65","32","56","14","25","8","8","8","0","36","19","5","3","11","15","0"
"Idaho State","W, 86-63","2022-02-05","MONT","H","194","86","1.356","65","30","48","7","14","19","24","10","0","35","18","3","6","14","21","0"
"Vermont","W, 86-59","2022-02-19","UMBC","H","194","86","1.278","66","33","61","12","31","8","9","7","0","35","24","5","3","9","12","0"
"Buffalo","W, 86-84","2022-02-22","MIO","V","194","86","1.114","76","35","74","8","20","8","11","14","0","42","19","8","6","12","16","0"
"Iowa","W, 86-60","2022-02-22","MSU","H","194","86","1.154","74","28","65","12","28","18","20","8","0","40","15","6","4","8","12","0"
"Bryant","W, 86-69","2022-02-24","SFNY","V","194","86","1.035","83","30","60","12","28","14","17","3","0","33","14","9","1","18","15","0"
"Ohio State","W, 86-83","2022-02-24","ILL","V","194","86","1.159","74","27","52","6","12","26","32","4","0","27","7","3","5","11","18","0"
"Western Kentucky","W, 86-72","2022-03-02","MRSH","V","194","86","1.142","75","38","66","7","17","3","7","7","0","31","10","11","6","13","9","0"
"Marshall","L, 86-88","2021-12-01","AKR","V","194","86","1.130","75","33","62","11","23","9","17","4","0","27","14","4","1","10","25","0"
"Alabama","W, 86-59","2021-11-19","OAK","H","194","86","1.155","74","29","67","10","36","18","22","15","0","45","15","4","10","12","15","0"
"Kentucky","W, 86-61","2021-11-22","ALB","H","194","86","1.125","76","32","59","5","15","17","22","10","0","42","13","3","8","17","15","0"
"Baylor","W, 86-48","2021-11-20","STAN","H","194","86","1.227","67","33","60","10","26","10","17","7","0","24","20","16","3","9","16","0"
"College of Charleston","W, 86-77","2021-11-12","LIP","H","194","86","0.995","84","29","79","10","32","18","24","14","0","45","18","9","5","10","21","0"
"Saint Louis","W, 86-44","2021-11-12","EIU","H","194","86","1.222","70","32","65","3","15","19","24","15","0","46","15","8","2","9","17","0"
"Miami (Fla.)","W, 86-59","2021-11-21","FAMU","H","194","86","1.178","71","31","62","10","27","14","21","10","0","41","17","6","6","11","16","0"
"Houston","W, 86-66","2022-03-12","TUL","H","194","86","1.290","67","32","65","11","29","11","14","15","0","40","24","6","2","10","14","0"
"UAB","W, 86-73","2021-11-25","NM","V","194","86","1.145","77","32","65","9","25","13","15","16","0","40","14","15","6","19","23","0"
"Army","W, 86-79","2021-11-13","HART","H","194","86","1.156","74","30","63","12","32","14","24","8","0","33","20","9","3","8","23","0"
"College of Charleston","W, 86-72","2021-12-07","TUL","V","194","86","1.101","77","32","62","10","27","12","15","9","0","38","21","7","7","18","20","0"
"Stony Brook","W, 86-78","2021-12-11","BRY","H","194","86","1.211","72","31","64","9","30","15","19","11","0","32","18","11","1","9","15","0"
"Virginia Tech","W, 86-49","2021-12-17","BONA","H","194","86","1.305","68","28","51","13","28","17","23","9","0","31","14","8","5","13","13","0"
"North Carolina Central","W, 86-53","2021-12-18","DEST","V","194","86","1.155","74","30","62","13","27","13","22","13","0","42","25","10","3","15","27","0"
"Cincinnati","W, 86-75","2021-12-21","TTU","H","194","86","1.127","77","35","75","9","30","7","9","12","0","37","19","8","2","9","13","0"
"Sam Houston","W, 86-78","2022-01-03","TRGV","H","194","86","1.103","77","30","66","14","37","12","21","15","0","48","20","1","2","17","22","0"
"Texas A&M","W, 86-81","2022-01-08","ARK","H","194","86","1.113","78","31","55","8","19","16","30","5","0","31","16","10","9","13","28","0"
"Youngstown State","W, 86-72","2022-01-29","MILW","H","194","86","1.360","65","24","52","13","24","25","30","10","0","33","13","3","4","7","19","0"
"Auburn","W, 86-68","2022-01-29","OU","H","194","86","1.172","73","29","63","6","23","22","26","12","0","39","12","9","6","10","19","0"
"Vermont","W, 86-69","2022-01-15","UMBC","V","195","86","1.235","72","32","60","13","28","9","14","5","0","35","19","7","1","8","18","0"
"Southern Utah","W, 86-76","2022-01-17","POST","H","195","86","1.284","67","32","52","7","17","15","21","5","0","29","14","4","2","10","18","0"
"Eastern Kentucky","W, 86-72","2022-01-18","LIP","H","195","86","1.242","70","31","69","16","37","8","11","10","0","33","26","10","8","5","18","0"
"Florida State","W, 86-73","2022-01-20","UNF","H","195","86","1.172","72","33","59","3","11","17","26","11","0","34","20","10","3","13","16","0"
"Fort Wayne","W, 86-62","2022-01-21","RMU","H","195","86","1.239","70","35","55","15","24","1","3","4","0","22","22","12","4","17","16","0"
"Michigan State","W, 86-74","2022-01-21","WISC","V","195","86","1.223","70","29","55","6","12","22","28","11","0","39","14","4","4","13","19","0"
"Florida International","W, 86-83","2022-01-22","WKU","H","195","86","1.208","71","30","62","16","35","10","13","12","0","34","19","7","1","15","17","0"
"Colorado State","W, 86-55","2021-12-01","UALR","H","195","86","1.216","70","33","59","8","23","12","12","3","0","31","24","13","5","9","15","0"
"Wright State","W, 86-73","2021-12-02","PFW","V","195","86","1.269","68","36","52","5","12","9","10","3","0","30","15","5","6","14","12","0"
"Kentucky","W, 86-52","2021-11-26","UNF","H","195","86","1.033","80","37","78","6","25","6","9","14","0","45","23","13","4","15","7","0"
"Providence","W, 86-82","2022-02-01","STJN","V","195","86","1.152","78","25","55","9","21","27","33","9","0","28","13","9","4","13","13","0"
"Colgate","W, 86-68","2022-02-05","AMER","V","195","86","1.372","62","34","52","8","17","10","12","5","0","30","13","5","1","10","14","0"
"Louisiana Tech","W, 86-82","2022-02-05","FIU","V","195","86","1.188","72","28","59","12","26","18","24","7","0","28","20","7","0","9","10","0"
"Sacred Heart","L, 86-99","2022-02-10","BRY","H","195","86","1.082","80","30","63","11","27","15","20","10","0","28","20","4","4","17","24","0"
"Lehigh","W, 86-77","2022-02-14","BUCK","H","195","86","1.237","69","29","62","14","24","14","18","9","0","38","19","5","1","8","19","0"
"Gonzaga","W, 86-66","2022-02-16","PEPP","V","195","86","1.130","76","34","66","4","18","14","15","11","0","42","19","7","5","14","16","0"
"Connecticut","W, 86-77","2022-02-27","GU","V","195","86","1.283","68","30","53","11","20","15","19","11","0","32","18","2","5","16","25","0"
"North Dakota State","L, 86-90","2021-12-30","SDST","H","195","86","1.331","66","32","57","13","29","9","16","7","0","21","10","2","0","7","21","0"
"Oakland","W, 86-65","2022-01-09","MILW","H","195","86","1.204","70","29","60","9","29","19","24","8","0","28","24","12","3","8","18","0"
"Drake","W, 86-75","2022-01-12","ILST","H","195","86","1.290","66","33","59","9","22","11","14","5","0","23","18","7","3","6","17","0"
"Omaha","L, 86-95","2022-01-13","SDST","H","195","86","1.182","72","33","63","12","22","8","10","4","0","26","14","2","1","9","14","0"
"Nicholls State","W, 86-75","2022-03-02","TAMC","V","195","86","1.151","74","33","61","10","27","10","12","6","0","26","17","10","3","14","15","0"
"Oregon","W, 86-63","2021-11-12","SMU","H","195","86","1.178","72","33","64","9","20","11","21","11","0","36","10","6","2","10","18","0"
"Texas A&M","W, 86-65","2021-11-14","TAMC","H","195","86","1.315","66","28","58","11","29","19","24","14","0","34","21","6","4","10","14","0"
"Winthrop","L, 86-92","2021-11-22","WSU","V","195","86","1.108","77","30","65","16","30","10","14","6","0","25","13","3","3","12","29","0"
"Massachusetts","L, 86-89","2021-11-21","BSU","H","195","86","1.102","76","31","70","13","33","11","19","11","0","30","12","7","3","10","24","0"
"Georgia Southern","W, 86-66","2021-11-20","HAMP","H","195","86","1.266","69","32","58","8","16","14","23","9","0","33","14","9","0","8","14","0"
"Drexel","W, 86-65","2021-12-02","FDU","H","195","86","1.155","74","33","67","6","20","14","22","14","0","42","19","6","3","11","14","0"
"Arkansas","W, 86-66","2021-12-07","CHAR","H","195","86","1.139","72","34","64","3","13","15","20","11","0","36","14","9","3","13","13","0"
"Xavier","W, 86-63","2021-12-15","MORE","H","195","86","1.154","74","29","59","11","24","17","18","8","0","34","25","6","7","15","6","0"
"UC Santa Barbara","W, 86-74","2021-12-03","PEPP","H","196","86","1.218","72","26","49","7","17","27","35","10","0","36","15","6","2","15","17","0"
"Saint Thomas (Minn.)","W, 86-73","2021-11-21","SIUE","V","196","86","1.211","67","28","56","14","34","16","19","4","0","21","17","4","2","10","15","0"
"Maryland","W, 86-80","2021-11-25","RICH","H","196","86","1.119","78","28","57","10","23","20","25","6","0","36","17","8","5","14","13","0"
"UNC Greensboro","W, 86-66","2022-02-10","CITA","H","196","86","1.225","70","35","65","7","20","9","11","9","0","34","14","7","2","9","16","0"
"Missouri-Kansas City","L, 86-91","2022-02-12","ORU","V","196","86","1.177","75","32","62","13","23","9","17","6","0","28","15","4","3","9","28","0"
"UNC Wilmington","W, 86-78","2022-01-17","COFC","V","196","86","1.117","76","33","68","7","17","13","21","10","0","29","11","9","2","9","19","0"
"Stephen F. Austin","W, 86-78","2022-01-17","LAM","H","196","86","1.161","72","24","51","9","23","29","36","7","0","25","15","11","3","13","19","0"
"Jacksonville State","W, 86-81","2022-01-18","UCA","V","196","86","1.137","76","31","59","12","25","12","14","10","0","34","18","4","6","20","8","0"
"Alabama","W, 86-76","2022-01-22","MIZZ","H","196","86","1.215","68","28","64","9","27","21","29","18","0","36","14","7","5","11","13","0"
"Stony Brook","W, 86-75","2022-01-22","ALB","V","196","86","1.265","72","29","52","10","21","18","21","4","0","25","12","4","5","10","14","0"
"Toledo","W, 86-75","2022-01-25","BUFF","H","196","86","1.144","76","29","57","3","12","25","32","6","0","35","18","8","6","9","18","0"
"Texas A&M-Corpus Christi","W, 86-71","2022-01-27","SELU","V","196","86","1.072","79","27","64","7","18","25","30","14","0","36","13","14","2","16","24","0"
"New Mexico","W, 86-70","2022-01-28","SJST","H","196","86","1.253","70","32","59","10","22","12","14","7","0","35","21","4","3","10","12","0"
"Portland","W, 86-74","2021-11-18","UAPB","H","196","86","1.148","76","31","55","6","18","18","23","7","0","34","19","5","3","16","22","0"
"Charlotte","W, 86-79","2021-12-04","GWU","H","196","86","1.178","74","30","59","7","20","19","21","12","0","37","18","6","4","16","11","0"
"Gonzaga","W, 86-74","2021-11-13","TEX","H","196","86","1.302","66","32","59","7","19","15","17","7","0","26","17","5","3","6","13","0"
"New Mexico","W, 86-61","2021-11-15","GRAM","H","196","86","1.048","82","31","68","10","28","14","17","6","0","33","14","11","9","12","16","0"
"Oregon","W, 86-72","2022-03-09","ORST","H","196","86","1.169","74","35","63","7","20","9","18","7","0","33","19","8","6","9","19","0"
"Northern Colorado","W, 86-79","2022-03-11","POST","H","196","86","1.047","83","26","48","8","20","26","34","3","0","35","6","3","2","21","25","0"
"Saint John`s","W, 86-73","2022-02-16","XU","V","196","86","1.136","74","34","63","8","20","10","12","7","0","31","24","12","7","14","18","0"
"Coppin State","W, 86-82","2022-02-21","HOW","V","196","86","1.164","76","26","52","15","28","19","25","6","0","38","15","4","1","16","19","0"
"Charleston Southern","L, 86-92","2022-02-26","WINT","V","196","86","1.207","72","32","61","15","26","7","11","8","0","30","15","4","1","13","22","0"
"Boise State","W, 86-76","2022-02-26","UNLV","V","196","86","1.346","66","31","58","11","24","13","25","13","0","35","14","4","0","7","19","0"
"South Dakota State","W, 86-75","2022-02-26","UMKC","V","196","86","1.180","73","29","54","9","20","19","25","7","0","26","8","6","2","14","16","0"
"East Tennessee State","W, 86-84","2021-12-22","UGA","V","196","86","1.202","72","34","64","13","25","5","18","9","0","29","13","7","0","8","20","0"
"North Dakota State","W, 86-76","2021-12-22","UND","H","196","86","1.247","68","32","63","8","19","14","21","10","0","35","11","3","2","6","15","0"
"Alabama","L, 86-92","2022-01-08","MIZZ","V","196","86","1.218","72","33","67","9","24","11","16","10","0","28","15","6","6","6","18","0"
"Stephen F. Austin","W, 86-75","2022-01-11","TRGV","H","196","86","1.085","76","29","63","7","24","21","30","8","0","32","14","8","5","10","25","0"
"Southern Utah","W, 86-74","2022-01-22","IDST","H","197","86","1.181","72","30","58","6","18","20","27","8","0","35","13","5","1","10","15","0"
"Charlotte","L, 86-98","2021-11-22","TOL","V","197","86","1.236","69","32","62","12","27","10","16","7","0","24","17","3","5","7","21","0"
"Kentucky","W, 86-76","2022-02-08","SC","V","197","86","1.117","78","34","60","6","15","12","19","8","0","40","25","5","4","16","18","0"
"Western Illinois","L, 86-87","2022-01-08","ORU","H","198","86","1.113","78","26","64","9","26","25","30","11","0","41","14","4","1","10","17","0"
"Loyola Marymount","W, 86-66","2022-03-03","PAC","H","198","86","1.209","70","31","60","13","24","11","15","3","0","25","15","8","2","7","19","0"
"Ohio","L, 86-91","2022-03-21","ACU","V","200","86","1.132","76","26","53","7","23","27","40","10","0","33","10","5","2","14","23","0"
"Cleveland State","W, 86-80","2022-01-09","YSU","V","218","86","1.072","78","31","71","5","22","19","32","20","0","44","17","6","4","14","21","0"
"Utah Valley","W, 86-74","2021-11-15","PEPP","V","219","86","1.089","76","32","63","9","15","13","21","8","0","31","14","7","0","14","12","0"
"Iona","W, 86-85","2022-01-18","MON","V","219","86","1.088","80","31","66","11","29","13","17","10","0","42","23","2","5","15","21","0"
"Florida A&M","W, 86-83","2022-02-19","ALST","H","219","86","1.050","80","31","53","6","16","18","25","3","0","28","21","6","4","20","26","0"
"Winthrop","W, 86-80","2022-01-13","UNCA","H","220","86","1.082","81","35","66","4","17","12","20","10","0","38","14","10","6","14","15","0"
"Saint Louis","W, 86-82","2021-11-30","BOIS","V","220","86","1.129","76","25","54","6","13","30","34","5","0","33","10","4","2","11","25","0"
"Sacred Heart","W, 86-81","2021-11-09","LAS","V","220","86","1.029","84","32","70","11","31","11","16","10","0","46","18","3","1","16","19","0"
"Baylor","L, 86-93","2022-03-19","UNC","H","220","86","0.957","88","28","81","9","37","21","27","15","0","36","11","10","5","11","27","0"
"Montana State","L, 86-88","2022-02-17","EWU","V","221","86","1.117","78","30","66","10","27","16","19","9","0","30","16","7","2","11","21","0"
"UCLA","W, 86-77","2021-11-12","NOVA","H","221","86","1.146","74","30","64","9","24","17","19","12","0","43","12","4","4","14","18","0"
"Connecticut","W, 86-78","2022-01-12","STJN","H","221","86","1.057","82","30","63","9","22","17","26","9","0","39","17","5","14","15","13","0"
"Wagner","L, 86-88","2022-02-24","FDU","V","222","86","1.162","73","34","71","7","23","11","19","19","0","41","19","4","1","13","22","0"
"Iowa","L, 86-90","2022-01-31","PSU","V","246","86","1.020","83","27","77","11","31","21","28","14","0","42","17","7","3","8","22","0"
"Lafayette","L, 86-90","2021-12-05","NJIT","H","246","86","1.107","80","31","63","16","37","8","12","3","0","33","28","5","3","12","21","0"
"Penn","W, 85-57","2021-11-16","LAF","H","191","85","1.263","68","34","61","11","23","6","7","7","0","42","18","4","2","10","12","0"
"LSU","W, 85-46","2021-11-18","MCN","H","192","85","1.103","79","33","74","7","24","12","17","20","0","50","17","17","8","15","19","0"
"Liberty","W, 85-66","2022-02-21","UCA","V","192","85","1.121","76","34","61","10","24","7","8","4","0","34","19","9","4","15","10","0"
"Notre Dame","W, 85-52","2021-12-20","WMU","H","192","85","1.326","65","29","56","14","31","13","15","5","0","33","19","5","7","6","9","0"
"Cleveland State","W, 85-69","2022-02-04","GB","H","192","85","1.248","69","33","52","9","16","10","15","3","0","28","24","8","5","12","16","0"
"Princeton","W, 85-63","2022-02-05","COLU","V","192","85","1.226","70","32","68","16","42","5","7","12","0","43","18","4","2","10","12","0"
"Princeton","W, 85-40","2022-02-12","DART","H","192","85","1.236","68","33","68","12","26","7","10","12","0","47","18","6","2","8","18","0"
"Florida","W, 85-55","2021-12-08","UNF","H","192","85","1.073","78","29","65","5","23","22","30","10","0","34","14","21","3","10","17","0"
"Virginia Tech","W, 85-55","2021-11-18","SFPA","H","193","85","1.259","68","31","60","7","20","16","20","10","0","40","14","6","4","8","14","0"
