Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Akron,"W, 81-64",11/5/2019,ND1,H,199,81,1.056,77,30,71,11,34,10,12,11,0,35,16,5,5,11,13,0
Akron,"L, 84-94",11/8/2019,WV,V,200,84,1.015,84,24,62,10,31,26,31,10,0,36,13,6,2,16,28,0
Akron,"W, 57-47",11/15/2019,NCC,H,196,57,0.773,76,13,51,6,26,25,31,9,0,41,9,3,5,17,15,0
Akron,"W, 76-45",11/18/2019,SCU,H,200,76,1.068,71,23,54,6,19,24,34,10,0,42,11,4,6,11,14,0
Akron,"W, 82-60",11/21/2019,YSU,H,201,82,1.098,76,31,64,13,32,7,12,7,0,36,14,5,4,12,20,0
Akron,"L, 76-82",11/24/2019,UL,V,200,76,0.973,77,27,67,9,30,13,15,7,0,33,13,5,2,11,22,0
Akron,"W, 64-47",11/29/2019,MERR,H,200,64,0.981,65,25,50,5,12,9,11,6,0,33,15,7,6,16,14,0
Akron,"W, 85-73",12/4/2019,MRSH,V,200,85,1.128,78,28,60,11,22,18,26,15,0,42,15,5,3,18,18,0
Akron,"W, 72-57",12/8/2019,SOU,H,200,72,1.173,64,22,53,9,23,19,24,11,0,35,13,5,3,8,13,0
Akron,"W, 100-50",12/15/2019,ND1,H,200,100,1.179,85,34,61,10,27,22,27,9,0,48,22,11,3,20,15,0
Akron,"W, 62-61",12/20/2019,TUL,V,200,62,0.873,71,21,56,11,31,9,19,9,0,40,17,3,4,15,15,0
Akron,"L, 67-80",12/21/2019,LIB,V,199,67,1.075,62,24,54,13,27,6,7,4,0,20,13,3,0,9,14,0
Akron,"W, 85-79",12/30/2019,MASS,H,200,85,1.107,78,27,60,9,24,22,29,13,0,43,19,3,1,16,17,0
Akron,"W, 69-45",1/4/2020,EMU,V,200,69,1.119,64,24,46,11,20,10,14,5,0,26,14,6,1,14,19,0
Akron,"W, 84-69",1/7/2020,WMU,H,201,84,1.159,72,28,61,11,29,17,20,8,0,31,13,7,2,10,21,0
Akron,"W, 75-60",1/10/2020,BSU,H,202,75,1.078,71,26,57,7,19,16,18,9,0,37,11,2,3,13,17,0
Akron,"W, 72-49",1/14/2020,NIU,V,200,72,1.104,67,27,57,11,28,7,11,6,0,38,13,4,4,9,16,0
Akron,"L, 89-99",1/18/2020,TOL,H,200,89,1.201,72,32,63,13,26,12,15,7,0,26,12,3,1,11,16,0
Akron,"W, 81-60",1/21/2020,MIO,V,200,81,1.196,68,30,57,14,24,7,10,7,0,31,16,5,3,13,18,0
Akron,"W, 88-86",1/25/2020,OHIO,V,200,88,1.338,66,33,58,13,23,9,10,7,0,24,18,6,2,10,14,0
Akron,"L, 74-77",1/28/2020,BUFF,H,200,74,0.931,78,23,64,8,30,20,22,7,0,26,12,7,3,12,21,0
Akron,"L, 67-68",1/31/2020,KENT,V,200,67,1.021,65,24,60,7,21,12,14,15,0,36,12,4,2,14,16,0
Akron,"W, 59-58",2/8/2020,EMU,H,200,59,0.881,66,18,52,6,29,17,21,6,0,28,13,2,2,11,28,0
Akron,"W, 74-59",2/11/2020,BGSU,H,202,74,1.03,74,24,52,5,17,21,27,5,0,36,5,6,1,12,17,0
Akron,"W, 80-67",2/14/2020,CMU,V,200,80,1.125,72,29,55,10,27,12,15,5,0,32,10,7,3,14,21,0
Akron,"W, 71-67",2/18/2020,WMU,V,199,71,1.002,72,22,58,8,24,19,27,13,0,38,8,7,3,13,14,0
Akron,"W, 75-65",2/22/2020,MIO,H,200,75,1.149,67,23,53,9,28,20,28,7,0,39,15,1,7,6,17,0
Akron,"L, 60-78",2/25/2020,BGSU,V,200,60,0.811,73,21,71,5,35,13,19,15,0,39,6,8,4,9,21,0
Akron,"W, 86-73",2/29/2020,BUFF,V,200,86,1.098,79,30,63,8,25,18,26,10,0,45,11,5,2,13,18,0
Akron,"W, 74-67",3/3/2020,OHIO,H,201,74,1.09,68,22,47,10,26,20,25,2,0,22,12,9,0,11,19,0
Akron,"W, 79-76",3/6/2020,KENT,H,200,79,1.108,74,23,52,8,26,25,28,4,0,37,14,4,4,10,17,0
Alabama,"L, 80-81",11/5/2019,PENN,H,200,80,0.947,84,27,76,11,38,15,22,17,0,42,10,10,5,15,18,0
Alabama,"W, 78-59",11/11/2019,FAU,H,200,78,1.02,76,26,59,9,29,17,22,12,0,45,21,5,5,19,18,0
Alabama,"L, 79-93",11/15/2019,URI,V,199,79,0.902,86,31,66,5,22,12,16,8,0,36,16,4,5,22,22,0
Alabama,"W, 81-73",11/19/2019,FURM,H,200,81,0.978,82,27,53,7,21,20,27,4,0,36,11,7,6,21,19,0
Alabama,"L, 67-76",11/27/2019,UNC,H,198,67,0.856,80,26,68,11,31,4,9,8,0,27,12,6,4,14,23,0
Alabama,"L, 89-104",11/28/2019,ISU,H,200,89,1.091,82,31,74,12,26,15,18,18,0,44,13,8,3,17,20,0
Alabama,"W, 83-68",11/29/2019,SOMS,V,200,83,1.231,70,28,52,15,33,12,22,10,0,29,16,7,1,15,18,0
Alabama,"W, 78-68",12/6/2019,SFA,H,200,78,1.018,78,21,47,11,32,25,35,7,0,30,13,11,8,20,19,0
Alabama,"L, 71-73",12/14/2019,PSU,V,200,71,0.88,82,27,77,9,34,8,14,13,0,45,12,5,2,10,22,0
Alabama,"W, 105-87",12/18/2019,SAMF,V,200,105,1.26,84,33,64,17,34,22,26,9,0,35,20,10,4,16,17,0
Alabama,"W, 92-72",12/21/2019,BELM,H,200,92,1.141,80,34,67,14,32,10,16,7,0,40,20,4,4,13,14,0
Alabama,"W, 90-78",12/29/2019,RICH,H,200,90,1.185,78,31,66,12,30,16,21,15,0,46,14,4,6,15,19,0
Alabama,"L, 98-104",1/4/2020,FLA,V,250,98,1.041,94,31,76,13,34,23,34,10,0,41,11,7,2,12,29,0
Alabama,"W, 90-69",1/8/2020,MSST,H,200,90,1.214,76,28,57,10,24,24,34,9,0,39,14,3,6,10,17,0
Alabama,"L, 67-76",1/11/2020,UK,V,197,67,0.874,77,28,76,4,21,7,12,13,0,36,14,3,6,8,14,0
Alabama,"W, 83-64",1/15/2020,AUB,H,200,83,0.981,85,24,56,6,21,29,37,4,0,37,9,7,2,15,23,0
Alabama,"W, 88-74",1/18/2020,MIZZ,H,200,88,1.154,76,25,56,13,39,25,30,8,0,36,18,7,5,14,21,0
Alabama,"W, 77-62",1/22/2020,VAND,V,200,77,0.977,78,24,52,10,29,19,29,11,0,49,12,5,7,24,22,0
Alabama,"W, 77-74",1/25/2020,KSU,H,200,77,1.033,75,21,43,8,22,27,37,2,0,29,9,9,8,16,17,0
Alabama,"L, 76-90",1/29/2020,LSU,V,200,76,0.99,78,30,73,10,38,6,10,10,0,30,14,3,5,9,17,0
Alabama,"L, 78-82",2/1/2020,ARK,H,200,78,1.063,74,27,60,8,31,16,24,15,0,39,11,7,6,17,25,0
Alabama,"L, 68-69",2/4/2020,TENN,H,200,68,0.909,74,26,57,11,27,5,8,6,0,30,14,9,4,20,26,0
Alabama,"W, 105-102",2/8/2020,UGA,V,225,105,1.163,90,38,72,8,25,21,30,9,0,35,17,6,3,13,19,0
Alabama,"L, 91-95",2/12/2020,AUB,V,226,91,1.039,86,30,84,22,59,9,16,12,0,38,20,3,6,8,27,0
Alabama,"W, 88-82",2/15/2020,LSU,H,200,88,1.168,76,28,66,13,35,19,26,12,0,39,15,6,4,9,16,0
Alabama,"L, 68-74",2/19/2020,TAMU,H,200,68,0.954,72,24,59,16,44,4,9,10,0,27,17,11,3,18,21,0
Alabama,"W, 103-78",2/22/2020,MISS,V,200,103,1.267,79,37,66,13,29,16,28,9,0,29,25,4,4,11,22,0
Alabama,"L, 73-80",2/25/2020,MSST,V,201,73,0.985,72,27,70,11,32,8,15,14,0,34,12,8,4,11,15,0
Alabama,"W, 90-86",2/29/2020,SC,H,200,90,1.164,79,24,55,9,24,33,47,11,0,42,11,6,3,11,23,0
Alabama,"L, 79-87",3/3/2020,VAND,H,200,79,1.113,72,26,63,12,36,15,21,14,0,32,13,5,3,12,18,0
Alabama,"L, 50-69",3/7/2020,MIZZ,V,199,50,0.754,67,14,46,4,25,18,26,10,0,25,7,6,1,18,21,0
Alabama A&M,"L, 66-106",11/5/2019,TSU,V,200,66,0.846,78,24,66,8,25,10,19,11,0,29,7,6,0,14,17,0
Alabama A&M,"L, 52-74",11/11/2019,UAB,V,200,52,0.74,70,22,57,3,24,5,9,6,0,19,5,11,2,15,16,0
Alabama A&M,"L, 53-85",11/14/2019,CINC,V,200,53,0.673,78,21,67,6,24,5,8,5,0,22,10,11,1,13,23,0
Alabama A&M,"L, 63-79",11/16/2019,MIO,V,200,63,0.916,68,23,58,8,22,9,10,3,0,29,10,4,2,9,16,0
Alabama A&M,"L, 51-87",11/21/2019,CLEM,V,200,51,0.71,72,19,56,10,25,3,6,5,0,30,8,8,0,18,14,0
Alabama A&M,"W, 80-66",11/25/2019,TROY,H,200,80,1.342,64,28,57,11,27,13,16,13,0,33,15,5,5,8,18,0
Alabama A&M,"W, 67-62",12/7/2019,JXST,H,225,67,0.87,78,24,65,3,23,16,21,7,0,31,12,7,2,9,15,0
Alabama A&M,"L, 74-88",12/14/2019,MIA,V,200,74,1.045,72,31,60,7,21,5,8,4,0,26,20,5,2,11,23,0
Alabama A&M,"L, 79-89",12/17/2019,USA,V,199,79,0.996,80,27,69,3,17,22,26,11,0,26,8,9,4,9,19,0
Alabama A&M,"W, 92-80",12/20/2019,NAL,H,200,92,1.223,74,30,66,9,18,23,30,8,0,29,14,4,3,3,25,0
Alabama A&M,"L, 56-82",12/29/2019,ND,V,200,56,0.724,74,23,76,7,23,3,5,10,0,38,14,6,2,9,8,0
Alabama A&M,"L, 60-70",1/4/2020,GRAM,V,199,60,0.786,75,21,60,3,24,15,26,8,0,35,12,5,1,12,18,0
Alabama A&M,"W, 66-57",1/6/2020,JSU,V,200,66,0.94,70,20,59,1,13,25,30,9,0,35,10,4,3,6,21,0
Alabama A&M,"W, 59-49",1/11/2020,UAPB,H,200,59,0.901,64,20,60,5,15,14,22,15,0,35,10,10,1,10,17,0
Alabama A&M,"L, 66-72",1/13/2020,MVSU,H,200,66,0.948,69,25,63,6,24,10,16,13,0,34,15,4,5,12,10,0
Alabama A&M,"L, 56-65",1/18/2020,ALST,H,200,56,0.859,66,24,54,2,14,6,13,8,0,34,10,3,2,13,19,0
Alabama A&M,"L, 58-59",1/25/2020,ALC,V,200,58,0.824,68,25,64,4,18,4,5,7,0,32,14,9,2,11,15,0
Alabama A&M,"L, 46-67",1/27/2020,SOU,V,200,46,0.656,72,18,44,3,13,7,13,2,0,26,3,5,2,22,17,0
Alabama A&M,"L, 73-82",2/1/2020,TXSO,H,200,73,1.085,69,20,54,10,19,23,28,5,0,26,16,3,0,5,15,0
Alabama A&M,"L, 54-69",2/3/2020,PVAM,H,200,54,0.788,66,17,58,3,17,17,20,13,0,33,6,2,1,14,23,0
Alabama A&M,"W, 58-54",2/8/2020,UAPB,V,200,58,0.925,60,17,40,4,12,20,31,5,0,26,7,6,3,13,21,0
Alabama A&M,"L, 61-67",2/10/2020,MVSU,V,200,61,0.82,74,20,56,5,16,16,26,8,0,37,11,5,1,14,17,0
Alabama A&M,"L, 58-61",2/15/2020,ALST,V,200,58,0.824,69,21,53,5,20,11,24,9,0,40,12,4,1,15,32,0
Alabama A&M,"W, 71-61",2/22/2020,ALC,H,201,71,1.088,66,23,52,4,12,21,30,11,0,36,11,6,0,10,12,0
Alabama A&M,"L, 37-64",2/24/2020,SOU,H,200,36,0.568,65,10,42,3,13,13,24,9,0,28,5,4,6,19,15,0
Alabama A&M,"L, 58-85",2/29/2020,TXSO,V,200,58,0.753,79,20,58,7,15,11,19,6,0,28,9,7,7,16,22,0
Alabama A&M,"L, 62-73",3/2/2020,PVAM,V,199,62,0.901,71,19,49,4,15,20,27,5,0,25,10,5,1,12,18,0
Alabama A&M,"W, 58-57",3/5/2020,GRAM,H,200,58,0.927,62,22,55,5,14,9,16,14,0,34,15,5,2,14,15,0
Alabama A&M,"L, 51-54",3/7/2020,JSU,H,203,51,0.738,67,20,52,3,11,8,15,6,0,28,9,6,2,16,21,0
Alabama A&M,"L, 60-82",3/10/2020,PVAM,V,199,60,0.764,77,22,50,2,10,14,20,3,0,32,15,3,2,22,16,0
Alabama State,"L, 64-95",11/5/2019,GONZ,V,200,64,0.905,71,24,49,9,16,7,12,4,0,19,14,3,1,20,24,0
Alabama State,"L, 50-59",11/10/2019,MOST,V,200,50,0.703,68,17,53,5,20,11,15,5,0,25,5,9,3,16,19,0
Alabama State,"L, 56-84",11/12/2019,HOU,V,200,56,0.79,70,17,49,7,21,15,23,1,0,16,7,5,0,12,16,0
Alabama State,"L, 41-76",11/20/2019,TENN,V,200,41,0.568,72,14,50,4,20,9,13,3,0,25,4,7,0,19,22,0
Alabama State,"L, 62-78",11/25/2019,VCU,V,198,62,0.872,70,21,55,8,22,12,17,8,0,35,12,4,3,16,21,0
Alabama State,"L, 56-74",11/29/2019,CHAT,V,200,56,0.778,74,20,52,4,19,12,19,6,0,29,6,7,5,17,18,0
Alabama State,"W, 67-54",11/30/2019,CHIS,H,200,67,0.849,80,21,57,5,21,20,25,8,0,29,10,13,4,18,20,0
Alabama State,"L, 59-73",12/9/2019,SDAK,V,200,59,0.873,67,21,60,6,24,11,16,12,0,30,9,6,2,12,23,0
Alabama State,"L, 41-86",12/11/2019,KSU,V,200,41,0.596,68,15,55,6,21,5,10,6,0,23,8,5,1,15,8,0
Alabama State,"L, 57-100",12/14/2019,BOIS,V,199,57,0.767,74,23,64,5,28,6,7,5,0,25,6,8,2,12,21,0
Alabama State,"L, 63-71",12/21/2019,UAB,H,200,63,0.899,70,24,59,7,24,8,17,8,0,24,13,9,2,11,28,0
Alabama State,"L, 69-80",12/22/2019,APSU,V,200,69,0.977,68,24,53,9,18,12,16,3,0,17,10,5,1,13,21,0
Alabama State,"L, 59-98",12/29/2019,ORE,V,200,59,0.824,70,21,55,6,17,11,16,11,0,27,7,4,1,20,16,0
Alabama State,"L, 67-70",1/4/2020,JSU,V,200,67,1.02,66,21,47,5,17,20,33,7,0,31,8,1,1,10,25,0
Alabama State,"L, 63-68",1/6/2020,GRAM,V,200,63,0.844,76,24,61,6,19,9,14,8,0,32,15,6,2,15,20,0
Alabama State,"W, 81-75",1/11/2020,MVSU,H,200,81,1.041,77,28,61,11,21,14,27,9,0,42,18,2,2,13,18,0
Alabama State,"L, 56-61",1/13/2020,UAPB,H,200,56,0.862,64,20,54,3,23,13,21,12,0,35,10,8,0,13,20,0
Alabama State,"W, 65-56",1/18/2020,ALAM,V,200,65,0.984,66,24,55,5,18,12,19,7,0,27,15,8,2,9,16,0
Alabama State,"L, 71-80",1/25/2020,SOU,V,200,71,1.01,68,24,52,6,23,17,28,8,0,24,4,7,0,13,21,0
Alabama State,"L, 60-63",1/27/2020,ALC,V,200,60,0.997,60,23,51,9,18,5,13,10,0,33,16,3,2,13,17,0
Alabama State,"W, 52-49",2/1/2020,PVAM,H,200,52,0.763,68,17,51,9,27,9,15,9,0,37,12,3,2,19,17,0
Alabama State,"W, 79-55",2/3/2020,TXSO,H,200,79,0.914,82,28,65,9,27,14,22,7,0,36,19,7,2,18,24,0
Alabama State,"W, 87-74",2/8/2020,MVSU,V,200,87,1.121,78,32,66,14,31,9,16,16,0,49,15,0,2,20,12,0
Alabama State,"W, 57-49",2/10/2020,UAPB,V,200,57,0.819,68,17,40,3,15,20,35,9,0,32,6,8,3,22,19,0
Alabama State,"W, 61-58",2/15/2020,ALAM,H,200,61,0.898,69,15,45,4,18,27,42,8,0,37,4,9,2,11,24,0
Alabama State,"L, 44-56",2/22/2020,SOU,H,200,44,0.662,66,12,47,4,17,16,22,12,0,36,3,8,4,21,18,0
Alabama State,"L, 77-80",2/24/2020,ALC,H,200,77,0.969,78,30,72,8,28,9,20,15,0,34,10,8,2,13,20,0
Alabama State,"L, 58-65",2/29/2020,PVAM,V,199,58,0.783,72,21,52,8,19,8,17,4,0,28,17,6,4,18,18,0
Alabama State,"L, 73-78",3/2/2020,TXSO,V,200,73,0.892,81,25,61,5,24,18,25,10,0,31,14,10,4,19,28,0
Alabama State,"L, 59-71",3/5/2020,JSU,H,200,59,0.868,69,19,59,6,24,15,21,15,0,34,10,7,3,14,16,0
Alabama State,"L, 58-70",3/7/2020,GRAM,H,200,58,0.763,76,18,61,9,31,13,21,17,0,38,11,10,7,22,27,0
Alabama State,"L, 53-67",3/10/2020,SOU,V,200,53,0.795,66,23,52,3,16,4,12,7,0,31,7,4,1,16,21,0
Albany,"L, 70-74",11/9/2019,LEH,H,201,70,0.889,78,19,58,8,29,24,31,9,0,32,11,5,0,15,17,0
Albany,"W, 83-57",11/13/2019,CANI,H,200,83,1.169,71,31,55,7,19,14,19,6,0,34,15,5,4,13,18,0
Albany,"L, 51-57",11/16/2019,MAN,V,200,51,0.75,66,15,53,5,24,16,21,6,0,31,11,3,5,11,20,0
Albany,"W, 78-52",11/19/2019,ND1,H,200,78,0.995,78,28,61,10,23,12,24,10,0,49,16,6,7,16,14,0
Albany,"L, 69-86",11/22/2019,QUIN,V,200,69,0.995,68,29,68,7,29,4,7,11,0,32,23,7,1,9,15,0
Albany,"W, 72-65",11/23/2019,SHU,V,200,72,1.01,72,29,61,7,14,7,9,4,0,31,20,7,4,10,22,0
Albany,"W, 65-60",11/24/2019,PRES,V,200,65,1.025,64,20,50,5,20,20,24,9,0,34,12,4,4,11,13,0
Albany,"W, 68-64",11/30/2019,AMER,H,200,68,1.001,70,22,49,7,17,17,23,4,0,32,12,6,7,12,11,0
Albany,"L, 52-61",12/4/2019,YALE,H,200,52,0.848,62,19,53,7,26,7,7,5,0,27,14,7,4,10,11,0
Albany,"L, 64-65",12/7/2019,BUCK,V,200,64,0.923,72,20,43,7,19,17,26,6,0,35,11,6,1,20,21,0
Albany,"L, 51-72",12/10/2019,BC,V,198,51,0.773,69,17,48,6,24,11,21,9,0,38,9,4,2,17,21,0
Albany,"W, 84-80",12/14/2019,NIAG,H,200,84,1.255,68,28,50,9,19,19,23,5,0,29,19,1,2,11,13,0
Albany,"L, 57-85",12/18/2019,STJN,V,200,57,0.735,80,20,56,6,27,11,16,7,0,27,11,8,1,21,13,0
Albany,"L, 70-72",12/21/2019,MON,V,200,70,0.98,71,25,52,7,20,13,24,7,0,35,11,3,4,15,21,0
Albany,"W, 67-66",12/30/2019,COLU,V,200,67,0.995,67,25,58,13,27,4,7,6,0,31,10,3,0,12,20,0
Albany,"W, 74-62",1/4/2020,BING,V,200,74,1.006,74,26,56,9,20,13,18,5,0,35,12,6,2,14,17,0
Albany,"W, 76-70",1/11/2020,UME,H,200,76,1.081,72,17,46,6,24,36,47,9,0,34,10,10,1,11,20,0
Albany,"W, 76-73",1/15/2020,UNH,V,225,76,0.976,78,24,54,9,17,19,25,4,0,34,7,5,2,16,20,0
Albany,"L, 62-70",1/18/2020,SBRK,V,200,62,0.848,72,22,59,8,29,10,15,9,0,28,13,7,2,16,19,0
