Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Air Force,"L, 58-89",2/25/2017,USU,V,200,58,0.878,67,22,54,6,21,8,17,8,1,27,11,6,1,12,15,0
Air Force,"L, 38-51",3/1/2017,SDSU,V,200,38,0.588,64,11,44,3,21,13,16,2,6,33,10,5,2,15,20,0
Air Force,"L, 70-98",3/4/2017,BOIS,H,200,70,0.912,76,22,55,9,29,17,29,5,6,27,12,8,1,13,12,0
Air Force,"W, 83-68",3/8/2017,WYO,V,200,83,1.119,76,23,56,8,21,29,34,9,3,36,15,10,0,11,22,0
Air Force,"L, 55-81",3/9/2017,COST,V,200,55,0.857,64,20,52,4,21,11,13,5,0,26,11,4,1,11,11,0
Akron,"L, 82-90",11/12/2016,YSU,V,200,82,1.019,79,29,65,10,31,14,22,9,5,38,14,5,4,14,16,0
Akron,"W, 72-62",11/17/2016,AMER,H,198,72,1.056,68,20,55,5,21,27,34,13,1,44,7,5,1,10,16,0
Akron,"W, 88-41",11/20/2016,RAD,H,200,88,1.258,70,30,53,13,26,15,21,7,2,36,15,8,3,14,20,0
Akron,"W, 75-67",11/22/2016,GASO,H,201,75,1.062,72,26,56,11,36,12,16,6,3,35,20,4,4,13,16,0
Akron,"W, 84-75",11/25/2016,AFA,V,200,84,1.204,69,26,58,12,37,20,29,13,1,34,12,5,3,11,25,0
Akron,"W, 65-63",11/26/2016,MERC,H,200,65,1.14,58,20,43,10,20,15,19,5,3,24,8,1,2,10,20,0
Akron,"L, 70-82",12/3/2016,CREI,V,200,70,1.017,70,27,57,12,31,4,8,8,4,33,15,6,3,16,18,0
Akron,"W, 87-63",12/7/2016,COPP,H,200,87,1.245,72,29,51,12,26,17,25,10,3,40,21,5,10,17,16,0
Akron,"L, 43-61",12/10/2016,GONZ,V,200,43,0.665,64,16,60,5,25,6,14,14,8,42,7,7,3,12,16,0
Akron,"W, 99-88",12/17/2016,MRSH,H,200,99,1.311,77,34,58,15,28,16,20,7,2,36,21,2,1,15,20,0
Akron,"W, 88-80",12/21/2016,UCI,V,200,88,1.307,68,27,54,15,31,19,26,6,1,27,13,7,0,7,20,0
Akron,"W, 76-60",12/22/2016,UMES,V,200,76,1.183,63,30,57,10,27,6,11,12,6,45,19,2,4,14,15,0
Akron,"W, 89-84",1/3/2017,BGSU,H,200,89,1.23,71,30,53,10,22,19,26,9,0,31,19,2,3,16,18,0
Akron,"W, 66-59",1/7/2017,WMU,H,200,66,0.983,66,25,56,7,29,9,15,8,0,36,16,3,1,12,16,0
Akron,"W, 89-85",1/10/2017,CMU,V,200,89,1.211,74,31,68,15,35,12,20,14,2,41,14,9,5,10,18,0
Akron,"W, 74-70",1/14/2017,MIO,V,200,74,1.084,68,22,47,10,24,20,30,6,3,33,10,13,4,13,19,0
Akron,"W, 83-68",1/17/2017,OHIO,H,200,83,1.245,68,31,56,9,19,12,14,7,0,34,19,4,5,11,19,0
Akron,"W, 70-63",1/21/2017,EMU,H,200,70,0.92,76,23,54,7,26,17,38,6,6,36,16,7,2,10,16,0
Akron,"W, 90-80",1/24/2017,WMU,V,200,90,1.271,72,29,53,12,23,20,27,3,2,31,15,2,5,8,23,0
Akron,"W, 91-90",1/28/2017,BUFF,H,200,91,1.213,74,27,57,11,31,26,40,8,3,36,15,2,1,7,21,0
Akron,"W, 76-73",1/31/2017,NIU,V,200,76,1.094,70,26,57,11,28,13,20,5,2,28,13,11,3,8,16,0
Akron,"L, 70-85",2/4/2017,OHIO,V,200,70,0.951,74,25,66,9,37,11,16,10,2,36,10,5,2,10,30,0
Akron,"W, 65-63",2/7/2017,BSU,H,200,65,0.975,66,26,61,5,23,8,12,9,3,33,11,5,2,9,14,0
Akron,"W, 87-76",2/10/2017,EMU,V,200,87,1.38,64,27,51,18,34,15,19,5,1,26,22,6,1,8,17,0
Akron,"W, 71-65",2/14/2017,TOL,H,200,71,1.058,66,26,63,11,31,8,15,10,6,40,17,2,4,7,15,0
Akron,"L, 67-70",2/17/2017,KENT,H,200,67,1.032,66,22,53,5,22,18,23,8,4,36,13,3,0,9,18,0
Akron,"L, 65-66",2/21/2017,BGSU,V,200,65,0.893,71,23,64,9,30,10,10,10,3,42,14,6,5,14,16,0
Akron,"W, 89-83",2/24/2017,BUFF,V,200,89,1.223,72,28,50,13,22,20,29,3,3,22,16,7,5,12,23,0
Akron,"L, 75-79",2/28/2017,MIO,H,200,75,1.078,70,28,54,10,31,9,16,5,2,23,17,11,4,13,17,0
Akron,"W, 66-56",3/3/2017,KENT,V,200,66,1.036,65,25,61,8,23,8,12,15,3,40,9,6,4,12,19,0
Akron,"W, 79-62",3/9/2017,EMU,H,200,79,1.14,68,25,55,9,28,20,28,9,7,35,12,7,5,10,21,0
Akron,"W, 74-70",3/10/2017,BSU,H,200,74,1.04,71,28,54,8,21,10,15,5,4,31,13,8,3,15,17,0
Akron,"L, 65-70",3/11/2017,KENT,H,200,65,0.997,62,26,57,6,22,7,13,8,6,31,15,3,1,10,14,0
Akron,"W, 78-75",3/15/2017,HOU,V,200,78,1.095,71,23,53,9,22,23,30,5,5,34,10,6,4,9,19,0
Akron,"L, 69-85",3/20/2017,UTA,V,200,69,0.863,79,22,65,10,35,15,23,13,5,39,8,7,4,17,18,0
Alabama,"W, 70-53",11/11/2016,CCAR,H,200,70,1.088,68,21,48,10,26,18,26,7,3,39,13,8,8,11,19,0
Alabama,"L, 72-77",11/15/2016,UD,H,200,72,1.011,69,23,59,6,23,20,30,12,9,40,11,4,3,10,25,0
Alabama,"W, 77-59",11/18/2016,BSU,H,198,77,1.093,70,26,61,12,23,13,22,12,2,36,12,14,5,11,12,0
Alabama,"L, 60-68",11/21/2016,VALP,V,200,60,0.935,66,23,56,6,21,8,13,11,2,35,13,4,5,13,20,0
Alabama,"W, 62-57",11/23/2016,SLU,H,200,62,0.939,67,20,47,7,21,15,19,3,3,27,11,8,5,13,18,0
Alabama,"W, 76-46",11/29/2016,CHSO,H,200,76,1.029,74,26,57,9,25,15,25,7,2,41,15,11,6,12,15,0
Alabama,"L, 68-77",12/2/2016,TEX,V,200,68,1.037,68,24,52,10,25,10,18,7,2,27,12,3,6,12,24,0
Alabama,"L, 56-65",12/11/2016,ORE,V,200,56,0.797,68,24,58,2,19,6,9,10,2,33,8,7,4,18,18,0
Alabama,"W, 78-61",12/15/2016,SCU,H,200,78,1.172,70,31,58,6,20,10,18,10,3,44,16,3,4,10,16,0
Alabama,"L, 54-67",12/18/2016,CLEM,H,200,54,0.796,68,16,50,3,20,19,25,10,3,37,7,9,3,16,15,0
Alabama,"W, 67-52",12/21/2016,ARST,H,200,67,0.951,70,25,57,4,13,13,22,11,4,43,13,6,9,14,17,0
Alabama,"W, 83-60",12/29/2016,STET,H,200,83,1.135,75,33,69,8,24,9,15,19,4,53,18,9,7,16,17,0
Alabama,"W, 68-58",1/3/2017,MSST,V,200,68,0.952,70,24,54,3,13,17,22,10,3,43,9,3,3,17,20,0
Alabama,"W, 59-56",1/7/2017,VAND,H,200,59,0.928,64,20,63,7,25,12,18,18,4,50,13,6,5,10,13,0
Alabama,"L, 67-80",1/10/2017,FLA,H,200,67,0.879,76,23,50,5,13,16,32,7,4,37,8,5,4,18,24,0
Alabama,"W, 81-66",1/14/2017,LSU,V,200,81,1.063,76,25,63,10,28,21,32,12,6,41,15,9,3,10,20,0
Alabama,"W, 68-56",1/18/2017,MIZZ,H,200,68,1.058,66,23,53,9,27,13,28,14,2,39,9,7,2,12,21,0
Alabama,"L, 64-84",1/21/2017,AUB,V,200,64,0.941,70,24,58,6,21,10,19,15,2,34,13,6,3,16,26,0
Alabama,"W, 80-60",1/25/2017,UGA,V,200,80,1.209,66,24,47,9,15,23,34,10,4,40,8,3,5,13,21,0
Alabama,"W, 71-62",1/28/2017,MSST,H,200,71,1.013,70,17,52,6,18,31,36,11,2,37,11,11,7,12,18,0
Alabama,"L, 68-87",2/1/2017,ARK,V,200,68,0.933,74,21,53,6,18,20,25,9,3,36,13,4,2,17,22,0
Alabama,"L, 77-82",2/4/2017,AUB,H,200,77,1.048,72,28,65,8,32,13,22,17,4,47,10,9,3,15,20,0
Alabama,"W, 90-86",2/7/2017,SC,V,300,90,0.894,102,30,71,8,27,22,33,10,6,62,11,6,5,24,36,0
Alabama,"L, 58-67",2/11/2017,UK,H,200,58,0.824,71,23,51,3,14,9,26,9,0,38,4,3,0,16,20,0
Alabama,"W, 57-54",2/15/2017,MIZZ,V,200,57,0.935,62,19,53,5,20,14,21,13,2,39,7,5,1,11,20,0
Alabama,"W, 90-72",2/18/2017,LSU,H,200,90,1.316,68,32,60,10,25,16,24,13,2,33,20,7,0,10,15,0
Alabama,"L, 55-60",2/23/2017,UGA,H,200,55,0.891,62,21,63,4,23,9,12,17,0,42,7,5,4,10,17,0
Alabama,"L, 53-56",2/25/2017,TAMU,V,200,53,0.8,65,20,59,6,23,7,9,12,7,37,9,5,5,15,25,0
Alabama,"W, 70-55",3/1/2017,MISS,H,200,70,0.994,73,24,51,6,21,16,24,8,3,40,12,5,7,16,17,0
Alabama,"L, 54-59",3/4/2017,TENN,V,200,54,0.869,61,19,47,8,17,8,13,4,3,32,10,4,6,13,19,0
Alabama,"W, 75-55",3/9/2017,MSST,H,200,75,1.097,68,25,53,8,16,17,26,6,2,36,16,4,6,9,10,0
Alabama,"W, 64-53",3/10/2017,SC,V,200,64,1.05,62,22,49,5,15,15,21,10,2,42,13,1,0,12,22,0
Alabama,"L, 74-79",3/11/2017,UK,V,200,74,1.021,71,28,62,3,14,15,20,10,5,33,10,4,3,11,28,0
Alabama,"L, 64-71",3/14/2017,RICH,H,200,64,0.951,66,25,60,7,24,7,7,11,2,33,13,2,2,15,14,0
Alabama A&M,"L, 62-96",11/11/2016,MOST,V,200,62,0.974,64,23,54,5,14,11,14,9,1,23,12,3,1,12,11,0
Alabama A&M,"L, 44-99",11/13/2016,MIZZ,V,200,44,0.637,70,16,60,1,13,11,15,11,3,29,4,5,1,13,22,0
Alabama A&M,"L, 61-95",11/17/2016,TTU,V,200,61,0.917,68,20,53,7,19,14,18,10,2,31,10,1,4,15,20,0
Alabama A&M,"L, 55-63",11/21/2016,SOMS,V,200,55,0.889,62,22,54,7,20,4,4,2,3,22,15,4,3,8,20,0
Alabama A&M,"L, 54-91",11/26/2016,MURR,V,200,54,0.863,62,19,46,5,14,11,18,10,2,27,6,4,1,18,12,0
Alabama A&M,"L, 45-75",11/29/2016,UAB,V,200,45,0.656,70,17,52,3,17,8,18,6,6,28,9,5,4,14,18,0
Alabama A&M,"L, 74-79",12/3/2016,TTU,H,200,74,1.241,64,22,41,3,10,27,35,5,3,16,7,3,1,7,23,0
Alabama A&M,"L, 59-88",12/10/2016,TROY,V,200,59,0.834,70,18,56,3,11,20,29,9,3,35,10,5,1,10,15,0
Alabama A&M,"L, 79-94",12/14/2016,GSU,V,200,79,1.074,74,29,59,6,22,15,18,7,2,27,23,6,2,13,19,0
Alabama A&M,"L, 61-74",12/22/2016,BGSU,V,200,61,0.813,74,21,57,5,17,14,19,11,3,44,12,8,3,20,18,0
Alabama A&M,"L, 50-80",12/29/2016,WMU,V,201,50,0.723,68,19,52,4,22,8,13,4,5,24,10,3,0,15,16,0
Alabama A&M,"L, 51-63",1/2/2017,JSU,H,200,51,0.831,60,14,45,4,18,19,26,3,4,29,3,2,3,7,17,0
Alabama A&M,"L, 67-69",1/4/2017,GRAM,H,200,67,0.954,69,23,53,3,15,18,30,8,7,38,13,4,1,11,20,0
Alabama A&M,"W, 79-76",1/7/2017,MVSU,V,200,79,1.065,73,29,55,12,23,9,13,10,1,35,10,1,3,23,21,0
Alabama A&M,"L, 65-81",1/9/2017,UAPB,V,200,65,0.951,68,20,45,6,14,19,26,7,3,32,10,3,0,18,16,0
Alabama A&M,"L, 55-57",1/14/2017,ALST,H,200,55,1.045,52,22,57,2,11,9,14,14,2,36,10,5,0,3,12,0
Alabama A&M,"L, 52-53",1/21/2017,SOU,H,200,52,0.782,62,20,57,2,13,10,20,11,2,37,8,3,2,11,20,0
Alabama A&M,"L, 70-81",1/23/2017,ALC,H,200,70,0.995,68,25,52,4,14,16,26,6,4,25,12,2,2,12,15,0
Alabama A&M,"L, 65-70",1/28/2017,PVAM,V,200,65,0.844,74,23,59,7,24,12,21,5,5,32,14,5,2,13,20,0
Alabama A&M,"L, 47-92",1/30/2017,TXSO,V,200,45,0.62,72,19,59,0,10,7,16,6,3,24,11,1,0,12,24,0
Alabama A&M,"L, 66-68",2/4/2017,MVSU,H,200,66,0.95,68,25,59,3,16,13,22,12,1,35,14,4,1,12,16,0
Alabama A&M,"L, 49-65",2/6/2017,UAPB,H,200,49,0.832,59,16,39,2,13,15,25,4,3,24,14,4,1,12,11,0
Alabama A&M,"L, 89-97",2/11/2017,ALST,V,275,89,0.908,99,32,86,2,19,23,38,17,4,54,12,7,3,11,34,0
Alabama A&M,"L, 64-77",2/18/2017,SOU,V,200,64,0.927,67,24,59,3,13,13,19,8,7,34,12,1,1,9,14,0
Alabama A&M,"L, 59-74",2/20/2017,ALC,V,200,59,0.88,65,21,47,3,12,14,19,5,4,26,19,3,3,16,16,0
Alabama A&M,"W, 87-74",2/25/2017,PVAM,H,201,87,1.135,76,26,51,9,16,26,33,7,6,48,19,2,2,17,23,0
Alabama A&M,"L, 64-74",2/27/2017,TXSO,H,199,64,1.105,58,22,44,5,12,15,23,8,1,27,10,2,1,11,21,0
Alabama A&M,"L, 64-72",3/2/2017,JSU,V,200,64,1.031,61,23,51,5,12,13,17,7,4,31,7,1,2,10,13,0
Alabama A&M,"L, 57-78",3/4/2017,GRAM,V,200,57,0.872,66,18,47,4,13,17,24,10,7,41,10,3,2,17,18,0
Alabama State,"L, 66-79",11/12/2016,WKU,V,200,66,0.837,78,26,74,9,29,5,6,10,7,39,12,7,2,12,27,0
Alabama State,"L, 62-98",11/14/2016,TCU,V,200,62,0.851,74,22,50,5,16,13,25,10,1,25,9,6,5,21,23,0
Alabama State,"L, 56-87",11/16/2016,LTU,V,200,56,0.76,76,20,55,5,21,11,14,11,4,36,10,7,2,23,21,0
Alabama State,"L, 72-79",11/22/2016,KENN,V,200,72,1.065,70,28,63,8,24,8,16,11,4,33,7,6,1,8,23,0
Alabama State,"L, 57-71",11/25/2016,NAU,H,200,57,0.812,69,23,63,2,23,9,13,12,4,37,8,1,2,13,24,0
Alabama State,"W, 76-67",11/26/2016,CSF,H,225,76,0.902,84,23,60,9,24,21,28,12,6,44,13,9,2,23,30,0
Alabama State,"L, 69-72",11/29/2016,JXST,H,200,69,0.976,71,28,68,5,15,8,12,15,1,40,6,3,5,12,18,0
Alabama State,"L, 65-83",12/4/2016,TROY,V,199,65,0.879,74,19,60,12,29,15,23,10,5,35,10,5,1,13,20,0
Alabama State,"L, 41-73",12/12/2016,SDSU,V,200,41,0.643,63,15,60,7,28,4,8,13,3,29,8,6,0,13,22,0
Alabama State,"L, 46-68",12/14/2016,TSU,V,200,46,0.562,78,15,59,3,21,13,27,11,8,42,6,11,0,21,17,0
Alabama State,"L, 48-73",12/22/2016,BSU,V,200,48,0.643,76,18,59,4,24,8,16,8,3,34,10,7,4,16,21,0
Alabama State,"W, 73-69",1/2/2017,GRAM,H,200,73,1.044,72,27,64,5,22,14,23,18,2,44,8,4,2,13,20,0
Alabama State,"L, 60-63",1/4/2017,JSU,H,200,60,0.925,64,19,50,7,26,15,25,8,4,36,10,2,4,11,16,0
Alabama State,"L, 63-71",1/7/2017,UAPB,V,200,63,0.754,82,23,63,7,23,10,16,16,3,41,11,15,3,29,19,0
Alabama State,"L, 70-73",1/9/2017,MVSU,V,200,70,0.952,73,26,63,5,23,13,20,13,5,44,5,8,3,14,22,0
Alabama State,"W, 57-55",1/14/2017,ALAM,V,200,57,1.095,52,19,47,7,20,12,17,10,2,30,7,0,2,7,12,0
Alabama State,"L, 71-78",1/21/2017,ALC,H,200,71,0.941,75,25,71,5,23,16,22,17,5,50,9,4,3,11,18,0
Alabama State,"W, 79-65",1/23/2017,SOU,H,200,79,1.213,66,31,59,9,24,8,15,6,3,32,13,3,3,5,16,0
Alabama State,"L, 68-70",1/28/2017,TXSO,V,200,68,0.961,72,28,63,8,20,4,10,9,4,39,11,2,5,12,24,0
Alabama State,"L, 52-72",1/30/2017,PVAM,V,201,52,0.812,64,16,49,8,26,12,19,10,5,33,10,1,3,16,12,0
Alabama State,"W, 77-65",2/4/2017,UAPB,H,200,77,1.157,68,23,47,7,22,24,37,9,0,36,14,8,2,11,13,0
Alabama State,"W, 71-66",2/6/2017,MVSU,H,200,71,0.925,74,25,51,4,16,17,31,10,2,43,13,3,7,21,19,0
Alabama State,"W, 97-89",2/11/2017,ALAM,H,275,97,0.967,99,28,76,8,24,33,47,16,11,63,12,7,7,18,26,0
Alabama State,"L, 67-75",2/18/2017,ALC,V,200,67,0.883,74,22,58,7,23,16,25,12,3,36,9,7,2,18,16,0
Alabama State,"L, 73-79",2/20/2017,SOU,V,200,73,0.942,74,27,76,7,24,12,20,19,5,49,10,3,3,11,22,0
Alabama State,"L, 73-86",2/25/2017,TXSO,H,200,73,0.916,78,23,54,3,14,24,33,7,3,36,7,3,2,17,24,0
Alabama State,"L, 58-77",2/27/2017,PVAM,H,200,58,0.972,60,23,46,6,15,6,12,9,4,31,9,1,3,17,14,0
Alabama State,"L, 69-82",3/2/2017,GRAM,V,200,69,1.014,66,24,52,8,17,13,17,5,5,31,7,3,5,13,25,0
Alabama State,"L, 59-65",3/4/2017,JSU,V,200,59,0.874,66,20,46,5,17,14,20,5,7,36,7,1,3,17,21,0
Alabama State,"L, 72-87",3/7/2017,TXSO,V,200,72,1.006,71,27,74,6,16,12,18,23,7,48,13,3,4,12,28,0
Albany,"W, 87-81",11/11/2016,PSU,V,200,87,1.132,80,30,61,7,14,20,25,10,3,43,16,4,3,14,22,0
Albany,"L, 51-74",11/14/2016,CINC,V,200,51,0.777,67,20,48,2,14,9,14,11,1,33,8,4,1,22,19,0
Albany,"L, 77-82",11/19/2016,GCU,V,200,77,1.07,70,27,59,8,21,15,21,9,4,36,10,6,1,12,21,0
Albany,"W, 80-76",11/20/2016,BRWN,H,200,80,1.091,73,26,52,6,14,22,28,9,3,37,9,3,2,17,25,0
Albany,"W, 81-72",11/27/2016,SIE,H,200,81,1.188,67,27,52,6,12,21,32,5,2,29,15,3,0,6,21,0
Albany,"L, 49-55",11/30/2016,HC,H,200,49,0.82,59,21,45,1,9,6,10,8,5,37,12,4,2,18,15,0
Albany,"L, 55-59",12/3/2016,YALE,V,200,55,0.876,62,22,50,2,12,9,10,4,3,31,13,4,0,12,11,0
Albany,"W, 78-66",12/7/2016,MAR,H,200,78,1.11,70,26,60,5,14,21,28,12,1,34,13,9,2,9,14,0
Albany,"W, 74-66",12/10/2016,COLG,V,200,74,1.206,60,26,51,3,9,19,26,11,1,29,8,9,1,9,11,0
Albany,"L, 64-77",12/12/2016,CANI,V,200,64,0.867,74,27,66,2,11,8,8,9,1,37,11,5,1,13,20,0
Albany,"W, 87-60",12/17/2016,SFNY,H,200,87,1.162,73,29,61,8,17,21,25,13,7,50,19,2,3,15,19,0
Albany,"L, 53-71",12/20/2016,SMU,V,200,53,0.893,58,21,51,7,23,4,5,6,3,25,10,3,3,12,21,0
Albany,"W, 70-67",12/30/2016,COLU,V,200,70,0.996,69,21,52,4,12,24,28,10,6,39,8,4,1,15,22,0
Albany,"W, 69-59",1/2/2017,CORN,H,199,69,1.006,66,27,62,4,16,11,16,11,6,43,14,4,0,10,13,0
Albany,"L, 79-85",1/5/2017,UML,V,200,79,1.193,66,32,56,7,16,8,11,7,2,28,13,4,0,12,18,0
Albany,"L, 70-72",1/8/2017,SBRK,V,200,70,1.081,66,28,50,7,13,7,10,8,4,32,14,3,1,18,21,0
Albany,"L, 67-75",1/11/2017,UNH,H,200,67,1.066,62,22,51,5,19,18,25,6,2,31,8,5,3,6,15,0
Albany,"W, 77-50",1/16/2017,UMBC,V,201,77,1.232,62,28,54,5,11,16,20,11,2,41,8,8,1,10,17,0
Albany,"W, 84-65",1/19/2017,BING,H,200,84,1.418,58,35,54,7,12,7,11,8,4,26,17,4,1,8,15,0
Albany,"W, 81-63",1/22/2017,UME,H,200,81,1.201,68,30,55,4,14,17,22,8,2,34,16,8,4,10,17,0
Albany,"L, 49-60",1/25/2017,UVM,H,199,49,0.729,68,19,64,1,8,10,13,12,6,43,8,8,1,9,20,0
Albany,"W, 74-61",1/28/2017,HART,V,200,74,1.124,69,25,55,5,14,19,27,14,1,44,11,6,0,12,16,0
