GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,Division,Conference,Playoffs,WinOrLoss,PlayerType,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
11/17/2023,1248380,372,Harvard,494,Massachusetts,V,,,,W,,220,78,27,61,11,24,13,18,40,17,6,7,10,16,21
11/17/2023,1248380,494,Massachusetts,372,Harvard,H,,,,L,,220,75,29,78,7,28,10,25,45,14,10,4,20,12,19
11/17/2023,1248448,452,Winthrop,457,Holy Cross,H,,,,W,,193,89,29,54,14,26,17,23,35,14,5,4,7,10,17
11/17/2023,1248448,457,Holy Cross,452,Winthrop,V,,,,L,,194,51,17,52,4,25,13,18,22,10,7,1,5,13,18
11/17/2023,1248554,241,Idaho,4000,ND1,H,,,,W,,192,96,36,64,7,20,17,23,37,20,6,4,15,6,15
11/17/2023,1248729,473,Pittsburgh,485,Jacksonville,H,,,,W,,195,107,33,72,15,35,26,35,47,24,7,8,16,5,20
11/17/2023,1248729,485,Jacksonville,473,Pittsburgh,V,,,,L,,195,56,17,52,1,15,21,25,29,4,4,5,3,14,26
11/17/2023,1248771,375,James Madison,490,Radford,H,,,,W,,195,76,27,62,6,24,16,21,31,12,11,3,12,9,11
11/17/2023,1248771,490,Radford,375,James Madison,V,,,,L,,195,73,30,59,7,19,6,8,35,12,6,0,10,16,18
11/17/2023,1248806,289,Providence,377,Kansas State,V,,,,L,,221,70,24,68,5,22,17,24,38,8,5,8,15,15,23
11/17/2023,1248806,377,Kansas State,289,Providence,H,,,,W,,222,73,21,57,8,22,23,27,32,11,7,4,8,19,22
11/17/2023,1248850,332,Kentucky,11204,Stonehill,H,,,,W,,195,101,39,61,17,32,6,8,35,26,8,6,4,14,8
11/17/2023,1248850,11204,Stonehill,332,Kentucky,V,,,,L,,192,67,24,64,11,39,8,12,23,14,9,3,7,13,8
11/17/2023,1248944,512,San Diego,2028841,Le Moyne,H,,,,W,,194,80,29,53,8,18,14,22,35,16,8,0,7,17,16
11/17/2023,1248944,2028841,Le Moyne,512,San Diego,V,,,,L,,195,71,27,61,11,33,6,14,28,19,11,2,7,13,19
11/17/2023,1248993,87,Lindenwood,577,Omaha,H,,,,W,,195,72,26,55,4,14,16,21,30,9,9,5,7,12,19
11/17/2023,1248993,577,Omaha,87,Lindenwood,V,,,,L,,196,70,24,56,5,23,17,23,31,8,8,2,8,11,15
11/17/2023,1249459,519,Milwaukee,4000,ND1,H,,,,W,,194,85,30,75,10,31,15,23,36,18,15,6,9,3,17
11/17/2023,1249474,251,Sam Houston,465,Mississippi,V,,,,L,,195,67,24,58,10,26,9,14,28,17,11,1,10,12,23
11/17/2023,1249474,465,Mississippi,251,Sam Houston,H,,,,W,,196,70,20,46,3,18,27,34,30,15,6,7,7,13,13
11/17/2023,1249506,272,Texas Christian,277,Mississippi Valley State,H,,,,W,,193,86,30,56,6,17,20,30,33,21,15,4,10,10,16
11/17/2023,1249506,277,Mississippi Valley State,272,Texas Christian,V,,,,L,,195,52,20,52,3,11,9,15,25,7,6,1,8,19,19
11/17/2023,1249829,324,North Carolina,549,UC Riverside,H,,,,W,,192,77,28,61,6,21,15,21,36,14,9,8,10,9,13
11/17/2023,1249829,549,UC Riverside,324,North Carolina,V,,,,L,,195,52,19,62,9,30,5,9,32,15,7,1,9,15,20
11/17/2023,1249919,476,Northwestern State,564,North Florida,V,,,,L,,197,74,24,67,3,18,23,27,36,6,4,7,14,7,13
11/17/2023,1249919,564,North Florida,476,Northwestern State,H,,,,W,,196,80,29,62,12,30,10,12,37,16,4,4,9,11,17
11/17/2023,1250049,404,Texas-Rio Grande Valley,446,Oklahoma,V,,,,L,,195,66,22,53,5,16,17,27,25,8,10,2,4,15,20
11/17/2023,1250049,446,Oklahoma,404,Texas-Rio Grande Valley,H,,,,W,,194,90,33,68,7,23,17,21,40,17,8,4,13,13,23
11/17/2023,1250099,233,Texas A&M,527,Oral Roberts,H,,,,W,,196,74,26,73,2,22,20,24,49,13,5,5,26,4,11
11/17/2023,1250099,527,Oral Roberts,233,Texas A&M,V,,,,L,,197,66,22,52,11,28,11,15,28,12,2,8,5,6,19
11/17/2023,1250112,308,Tennessee State,326,Oregon,V,,,,L,,194,67,27,54,4,20,9,15,21,9,2,7,4,14,19
11/17/2023,1250112,326,Oregon,308,Tennessee State,H,,,,W,,193,92,35,66,9,20,13,18,33,22,10,2,9,6,11
11/17/2023,1250163,287,Pepperdine,424,UNLV,H,,,,L,,195,68,26,59,7,22,9,13,30,11,3,2,13,14,16
11/17/2023,1250163,424,UNLV,287,Pepperdine,V,,,,W,,196,82,32,55,6,15,12,13,23,8,8,2,5,10,19
11/17/2023,1250362,313,Tulane,520,Sacramento State,H,,,,W,,192,92,33,56,11,25,15,19,21,15,13,3,0,9,16
11/17/2023,1250362,520,Sacramento State,313,Tulane,V,,,,L,,196,57,19,54,8,30,11,15,32,13,5,0,9,22,16
11/17/2023,1250402,498,Saint Joseph`s,11202,Texas A&M-Commerce,H,,,,L,,196,54,18,66,6,30,12,16,42,7,7,3,14,11,18
11/17/2023,1250402,11202,Texas A&M-Commerce,498,Saint Joseph`s,V,,,,W,,194,57,21,58,7,26,8,17,37,11,8,6,8,12,17
11/17/2023,1250449,297,Samford,491,South Carolina State,H,,,,W,,195,89,25,56,7,20,32,41,34,13,11,11,9,15,22
11/17/2023,1250449,491,South Carolina State,297,Samford,V,,,,L,,194,72,21,64,4,17,26,33,36,10,12,5,13,16,28
11/17/2023,1250562,411,Virginia Military Institute,568,South Dakota,V,,,,L,,196,81,28,59,7,19,18,24,35,9,5,6,7,15,25
11/17/2023,1250562,568,South Dakota,411,Virginia Military Institute,H,,,,W,,196,85,31,67,5,15,18,30,36,11,9,3,11,12,21
11/17/2023,1250611,353,Western Illinois,518,Southern,H,,,,W,,219,88,30,54,6,17,22,34,40,13,4,8,9,20,17
11/17/2023,1250611,518,Southern,353,Western Illinois,V,,,,L,,221,80,32,72,3,15,13,23,30,11,15,0,10,13,27
11/17/2023,1250792,405,Texas State,406,Texas-San Antonio,H,,,,W,,197,72,21,50,3,14,27,43,37,10,7,4,9,9,21
11/17/2023,1250792,406,Texas-San Antonio,405,Texas State,V,,,,L,,195,62,19,60,8,27,16,22,36,8,6,5,12,13,29
11/17/2023,1250859,314,UC Irvine,4000,ND1,H,,,,W,,195,111,48,78,8,23,7,9,44,29,14,6,13,7,10
11/17/2023,1250926,441,Youngstown State,11200,Utah Tech,H,,,,W,,195,75,25,63,7,24,18,24,36,13,5,3,8,8,17
11/17/2023,1250926,11200,Utah Tech,441,Youngstown State,V,,,,L,,197,68,25,62,8,20,10,17,34,14,4,7,8,10,22
11/17/2023,1257985,429,San Jose State,581,Abilene Christian,H,,,,L,,196,71,28,61,8,25,7,12,35,13,4,3,9,6,18
11/17/2023,1257985,581,Abilene Christian,429,San Jose State,V,,,,W,,194,77,25,59,7,15,20,26,27,13,1,3,7,5,14
11/17/2023,1257986,318,Georgia,334,Miami (Fla.),V,,,,L,,194,67,22,60,9,31,14,22,33,12,4,2,9,15,20
11/17/2023,1257986,334,Miami (Fla.),318,Georgia,H,,,,W,,196,79,27,60,7,24,18,19,35,11,5,1,7,12,19
11/17/2023,1257987,275,Maine,573,Presbyterian,V,,,,W,,196,80,25,46,7,13,23,26,23,9,9,2,3,10,18
11/17/2023,1257987,573,Presbyterian,275,Maine,H,,,,L,,195,66,24,48,9,18,9,16,22,14,4,2,6,15,19
11/17/2023,1257988,322,Northern Arizona,550,Fort Wayne,H,,,,L,,195,67,27,59,8,28,5,10,34,19,12,5,6,22,21
11/17/2023,1257988,550,Fort Wayne,322,Northern Arizona,V,,,,W,,196,77,27,58,7,24,16,26,34,10,14,1,9,19,16
11/17/2023,1257989,232,Kent State,530,Hampton,H,,,,W,,194,100,35,65,12,26,18,23,38,19,8,1,12,9,17
11/17/2023,1257989,530,Hampton,232,Kent State,V,,,,L,,196,62,19,52,9,25,15,20,22,14,6,0,7,15,18
11/17/2023,1257990,321,Yale,391,Colgate,H,,,,W,,191,68,29,66,8,21,2,4,34,13,1,2,6,4,6
11/17/2023,1257990,391,Colgate,321,Yale,V,,,,L,,193,50,21,58,4,23,4,4,35,14,0,2,5,9,5
11/17/2023,1257991,403,Grambling,492,Delaware State,H,,,,L,,198,63,23,56,4,17,13,21,27,8,8,2,8,17,19
11/17/2023,1257991,492,Delaware State,403,Grambling,V,,,,W,,200,71,26,58,5,12,14,22,29,12,12,0,8,14,15
11/17/2023,1257992,247,Nicholls State,572,SIU Edwardsville,V,,,,L,,196,51,14,53,7,27,16,18,26,5,4,4,4,4,14
11/17/2023,1257992,572,SIU Edwardsville,247,Nicholls State,H,,,,W,,196,60,22,62,7,24,9,14,42,12,3,8,13,6,12
11/17/2023,1257993,529,Cal Poly,16670,Saint Thomas (Minn.),V,,,,W,,196,61,23,50,5,13,10,11,24,8,5,2,5,8,17
11/17/2023,1257993,16670,Saint Thomas (Minn.),529,Cal Poly,H,,,,L,,195,60,22,44,4,10,12,17,17,7,2,1,2,9,14
11/17/2023,1257995,320,Saint Mary`s,323,San Diego State,V,,,,L,,195,54,21,61,6,24,6,14,29,10,3,3,14,8,17
11/17/2023,1257995,323,San Diego State,320,Saint Mary`s,H,,,,W,,195,79,29,56,6,14,15,23,35,19,5,7,10,7,14
11/17/2023,1257996,330,Xavier,415,Washington,H,,,,L,,196,71,24,61,5,16,18,31,38,14,3,3,10,17,22
11/17/2023,1257996,415,Washington,330,Xavier,V,,,,W,,196,74,24,66,3,16,23,33,38,11,10,8,11,10,22
11/17/2023,1257997,537,IUPUI,539,Elon,V,,,,L,,196,72,29,58,4,12,10,11,28,11,4,3,11,11,16
11/17/2023,1257997,539,Elon,537,IUPUI,H,,,,W,,197,86,27,58,14,28,18,26,27,18,5,1,8,8,11
11/17/2023,1258023,259,Dayton,305,Saint John`s,H,,,,W,,195,88,29,56,7,17,23,28,28,12,8,3,7,11,17
11/17/2023,1258023,305,Saint John`s,259,Dayton,V,,,,L,,196,81,30,62,7,18,14,18,35,13,4,1,12,14,22
11/17/2023,1258024,327,LSU,390,North Texas,H,,,,W,,196,66,24,48,4,13,14,18,31,10,8,1,6,13,12
11/17/2023,1258024,390,North Texas,327,LSU,V,,,,L,,196,62,19,60,12,32,12,12,30,9,4,3,11,10,17
11/17/2023,1258025,356,Maryland-Baltimore County,542,Sacred Heart,H,,,,W,,196,85,30,59,6,19,19,26,32,15,5,3,4,16,14
11/17/2023,1258025,542,Sacred Heart,356,Maryland-Baltimore County,V,,,,L,,195,80,29,74,8,25,14,18,40,14,12,2,12,14,25
11/17/2023,1258026,295,Saint Louis,514,Vermont,H,,,,L,,195,68,23,55,10,18,12,19,28,14,4,0,6,8,15
11/17/2023,1258026,514,Vermont,295,Saint Louis,V,,,,W,,195,78,29,52,11,24,9,14,29,14,6,4,3,8,14
11/17/2023,1258027,423,Wyoming,522,College of Charleston,H,,,,W,,197,67,21,39,6,15,19,25,28,8,11,6,3,20,14
11/17/2023,1258027,522,College of Charleston,423,Wyoming,V,,,,L,,194,60,23,73,7,37,7,10,33,11,7,2,21,14,21
11/17/2023,1258034,237,Notre Dame,392,Oklahoma State,V,,,,W,,221,66,24,57,8,25,10,16,35,13,5,3,8,11,17
11/17/2023,1258034,392,Oklahoma State,237,Notre Dame,H,,,,L,,221,64,21,58,5,25,17,23,35,10,6,4,10,12,18
11/17/2023,1258036,317,Wake Forest,361,Towson,H,,,,W,,196,71,26,53,8,20,11,17,20,8,7,5,4,5,12
11/17/2023,1258036,361,Towson,317,Wake Forest,V,,,,L,,195,61,23,63,2,11,13,16,42,4,3,5,20,10,16
11/17/2023,1258037,348,Auburn,488,Saint Bonaventure,V,,,,W,,194,77,25,52,8,24,19,27,32,20,4,3,10,13,17
11/17/2023,1258037,488,Saint Bonaventure,348,Auburn,H,,,,L,,196,60,23,58,3,24,11,13,27,12,5,1,9,14,20
11/17/2023,1258050,274,Liberty,319,Wichita State,H,,,,W,,193,83,28,67,14,40,13,18,35,18,9,2,11,10,17
11/17/2023,1258050,319,Wichita State,274,Liberty,V,,,,L,,196,66,24,57,2,14,16,21,34,3,4,4,8,14,19
11/17/2023,1258052,341,Houston,481,Utah,V,,,,W,,196,76,28,62,8,24,12,24,39,12,10,3,12,7,21
11/17/2023,1258052,481,Utah,341,Houston,H,,,,L,,197,66,19,53,10,31,18,25,35,16,5,3,10,15,15
11/17/2023,1258053,226,Furman,420,Coastal Carolina,V,,,,W,,197,89,32,63,12,36,13,17,29,27,12,4,7,13,10
11/17/2023,1258053,420,Coastal Carolina,226,Furman,H,,,,L,,196,80,33,69,10,23,4,7,36,15,6,2,13,17,16
11/18/2023,1245378,316,Howard,493,Rutgers,V,,,,L,,194,63,22,55,10,21,9,14,28,13,5,4,7,20,22
11/18/2023,1245378,493,Rutgers,316,Howard,H,,,,W,,195,85,32,59,5,17,16,26,35,19,11,7,10,11,14
11/18/2023,1245571,464,Minnesota,575,South Carolina Upstate,H,,,,W,,195,67,23,58,5,23,16,19,37,16,2,8,5,10,14
11/18/2023,1245571,575,South Carolina Upstate,464,Minnesota,V,,,,L,,196,53,21,62,6,21,5,11,32,12,7,3,6,9,17
11/18/2023,1245773,545,Alabama A&M,555,Lipscomb,V,,,,L,,192,81,29,69,6,21,17,27,37,12,10,4,16,15,16
11/18/2023,1245773,555,Lipscomb,545,Alabama A&M,H,,,,W,,193,106,36,64,18,32,16,19,30,26,10,7,6,14,18
11/18/2023,1246083,535,Arkansas-Pine Bluff,582,Incarnate Word,H,,,,L,,194,81,26,56,8,22,21,29,18,18,5,2,4,7,21
11/18/2023,1246083,582,Incarnate Word,535,Arkansas-Pine Bluff,V,,,,W,,194,100,34,56,7,18,25,30,37,18,4,2,10,15,19
11/18/2023,1246183,288,Morgan State,352,BYU,V,,,,L,,194,50,22,63,3,14,3,5,20,8,7,2,8,13,15
11/18/2023,1246183,352,BYU,288,Morgan State,H,,,,W,,193,93,33,59,10,29,17,19,38,24,8,5,9,10,13
11/18/2023,1246212,384,Evansville,454,Ball State,H,,,,W,,195,74,27,59,5,15,15,20,34,18,9,5,7,8,17
11/18/2023,1246212,454,Ball State,384,Evansville,V,,,,L,,194,50,16,51,5,14,13,18,30,6,4,3,7,17,16
11/18/2023,1246345,374,Marist,547,Binghamton,V,,,,L,,194,59,21,55,5,19,12,27,22,6,8,1,7,8,20
11/18/2023,1246345,547,Binghamton,374,Marist,H,,,,W,,194,82,28,48,8,16,18,24,40,14,3,3,6,15,19
11/18/2023,1246397,372,Harvard,427,Boston College,V,,,,L,,197,64,24,61,8,22,8,9,33,13,4,9,7,14,15
11/18/2023,1246397,427,Boston College,372,Harvard,H,,,,W,,196,73,28,73,6,24,11,15,44,12,9,8,16,8,13
11/18/2023,1246531,526,Florida Atlantic,567,Bryant,H,,,,L,,195,52,17,65,5,30,13,20,40,7,7,3,9,12,17
11/18/2023,1246531,567,Bryant,526,Florida Atlantic,V,,,,W,,196,61,22,63,8,29,9,13,44,8,5,6,11,13,17
11/18/2023,1246765,5049,California Baptist,16670,Saint Thomas (Minn.),H,,,,W,,194,66,23,53,7,15,13,22,36,16,4,2,10,7,15
11/18/2023,1246765,16670,Saint Thomas (Minn.),5049,California Baptist,V,,,,L,,195,62,23,57,7,23,9,13,29,12,2,4,7,8,18
11/18/2023,1247112,359,Cleveland State,433,Eastern Michigan,V,,,,L,,195,62,23,67,5,21,11,18,37,7,8,8,15,11,21
11/18/2023,1247112,433,Eastern Michigan,359,Cleveland State,H,,,,W,,195,69,25,53,5,15,14,25,37,8,3,3,8,12,13
11/18/2023,1247246,501,Temple,508,Columbia,H,,,,L,,195,73,22,62,10,30,19,22,31,11,7,4,10,11,16
11/18/2023,1247246,508,Columbia,501,Temple,V,,,,W,,195,78,27,55,12,26,12,17,36,19,6,0,7,12,18
11/18/2023,1247341,347,Texas Southern,456,Creighton,V,,,,L,,193,50,21,70,4,15,4,6,34,3,4,1,12,5,12
11/18/2023,1247341,456,Creighton,347,Texas Southern,H,,,,W,,195,82,29,63,14,40,10,12,44,21,4,4,10,7,7
11/18/2023,1247530,472,Ohio,475,Detroit,H,,,,W,,195,71,25,63,10,33,11,12,38,17,6,4,10,9,13
11/18/2023,1247530,475,Detroit,472,Ohio,V,,,,L,,196,52,20,63,4,23,8,10,36,8,5,3,9,14,13
11/18/2023,1247832,434,Fairfield,11201,Queens (N.C.),H,,,,L,,196,63,22,52,6,23,13,17,26,10,4,2,3,15,18
11/18/2023,1247832,11201,Queens (N.C.),434,Fairfield,V,,,,W,,193,69,24,58,7,25,14,18,34,15,7,1,8,9,18
11/18/2023,1248152,378,George Washington,409,New Hampshire,H,,,,W,,197,79,25,56,9,23,20,25,42,15,5,10,7,16,15
11/18/2023,1248152,409,New Hampshire,378,George Washington,V,,,,L,,196,67,26,72,4,31,11,17,33,8,9,0,9,7,15
11/18/2023,1248172,329,Mount Saint Mary`s,426,Georgetown,V,,,,L,,196,72,30,69,3,15,9,16,24,14,13,5,9,10,16
11/18/2023,1248172,426,Georgetown,329,Mount Saint Mary`s,H,,,,W,,197,83,30,59,8,22,15,22,39,17,7,4,9,19,12
11/18/2023,1248749,531,Jacksonville State,5050,North Alabama,V,,,,L,,193,59,22,49,3,12,12,21,27,11,8,3,4,19,23
11/18/2023,1248749,5050,North Alabama,531,Jacksonville State,H,,,,W,,195,61,17,41,2,9,25,31,26,8,6,0,2,20,22
11/18/2023,1248887,500,La Salle,11203,Southern Indiana,H,,,,W,,196,79,27,57,7,18,18,21,23,13,4,3,3,7,13
11/18/2023,1248887,11203,Southern Indiana,500,La Salle,V,,,,L,,195,78,32,60,10,23,4,6,28,20,3,3,4,11,19
11/18/2023,1248921,296,Lamar,386,Pacific,V,,,,L,,195,76,30,62,5,17,11,16,32,19,9,2,5,12,25
11/18/2023,1248921,386,Pacific,296,Lamar,H,,,,W,,194,77,27,56,6,22,17,28,29,19,8,1,5,14,16
11/18/2023,1249065,556,Longwood,569,North Carolina Central,H,,,,W,,192,73,22,58,5,25,24,31,37,9,3,5,16,7,18
11/18/2023,1249065,569,North Carolina Central,556,Longwood,V,,,,L,,194,66,25,54,6,20,10,15,23,9,5,2,7,9,24
11/18/2023,1249157,418,Loyola Chicago,439,New Orleans,H,,,,W,,193,73,25,58,6,20,17,24,43,17,4,8,10,14,19
11/18/2023,1249157,439,New Orleans,418,Loyola Chicago,V,,,,L,,195,70,23,66,9,25,15,22,32,13,6,3,11,7,19
11/18/2023,1249204,275,Maine,564,North Florida,V,,,,L,,196,58,26,58,2,16,4,4,22,11,6,2,4,5,12
11/18/2023,1249204,564,North Florida,275,Maine,H,,,,W,,195,67,25,54,9,25,8,8,33,13,3,5,9,10,9
11/18/2023,1249297,331,Penn,383,Maryland-Eastern Shore,V,,,,L,,219,80,27,61,8,29,18,30,41,14,11,4,14,21,16
11/18/2023,1249297,383,Maryland-Eastern Shore,331,Penn,H,,,,W,,219,83,31,67,8,24,13,17,31,14,9,1,8,15,19
11/18/2023,1249341,510,McNeese State,515,Western Carolina,V,,,,L,,197,74,29,56,7,15,9,18,29,5,7,2,9,4,12
11/18/2023,1249341,515,Western Carolina,510,McNeese State,H,,,,W,,196,76,29,56,11,25,7,10,29,16,2,2,6,9,14
11/18/2023,1249441,276,Middle Tennessee,4000,ND1,H,,,,W,,194,88,32,64,8,24,16,21,45,16,9,5,16,17,15
11/18/2023,1249563,304,Monmouth,358,Princeton,H,,,,L,,190,57,20,57,5,17,12,15,35,10,4,5,10,12,20
11/18/2023,1249563,358,Princeton,304,Monmouth,V,,,,W,,195,82,26,64,11,34,19,23,39,9,8,2,11,8,13
11/18/2023,1249685,364,Navy,11199,UC San Diego,V,,,,L,,195,55,18,54,6,24,13,15,29,11,4,0,8,12,21
11/18/2023,1249685,11199,UC San Diego,364,Navy,H,,,,W,,194,73,26,55,8,29,13,19,23,8,5,2,5,11,14
11/18/2023,1249696,302,Nevada,414,Portland,H,,,,W,,196,108,36,59,13,24,23,33,39,31,2,3,9,9,22
11/18/2023,1249696,414,Portland,302,Nevada,V,,,,L,,193,83,29,61,12,27,13,25,23,18,4,1,6,8,28
11/18/2023,1249743,438,New Mexico State,557,Northern Colorado,H,,,,W,,195,76,21,54,9,23,25,34,33,11,15,4,7,14,23
11/18/2023,1249743,557,Northern Colorado,438,New Mexico State,V,,,,L,,194,71,23,53,7,25,18,28,33,10,10,2,7,17,23
11/18/2023,1250009,476,Northwestern State,573,Presbyterian,H,,,,L,,197,75,27,58,5,20,16,26,31,10,5,1,8,7,25
11/18/2023,1250009,573,Presbyterian,476,Northwestern State,V,,,,W,,196,78,27,54,7,20,17,29,33,15,4,5,8,10,23
11/18/2023,1250500,249,Southeastern Louisiana,301,Santa Clara,V,,,,L,,194,63,18,53,9,20,18,19,29,15,7,1,9,13,14
11/18/2023,1250500,301,Santa Clara,249,Southeastern Louisiana,H,,,,W,,195,65,27,53,6,23,5,11,28,16,8,4,6,13,16
11/18/2023,1250505,410,VCU,565,Seattle,H,,,,W,,196,60,19,49,5,22,17,22,35,11,7,3,9,12,14
11/18/2023,1250505,565,Seattle,410,VCU,V,,,,L,,197,56,18,55,6,24,14,19,31,9,8,0,9,9,21
11/18/2023,1250524,338,Seton Hall,459,Wagner,H,,,,W,,196,72,28,58,6,19,10,11,42,15,5,1,12,12,12
11/18/2023,1250524,459,Wagner,338,Seton Hall,V,,,,L,,195,51,19,61,6,26,7,9,25,10,8,2,9,8,15
11/18/2023,1250890,496,UNC Asheville,4000,ND1,H,,,,W,,192,114,40,76,19,48,15,25,50,29,9,12,16,8,21
11/18/2023,1250977,399,Western Kentucky,4000,ND1,H,,,,W,,194,95,32,74,9,31,22,36,53,15,7,4,10,12,17
11/18/2023,1254235,391,Colgate,552,Gardner-Webb,H,,,,W,,195,59,21,53,7,20,10,12,31,11,6,1,5,13,10
11/18/2023,1254235,552,Gardner-Webb,391,Colgate,V,,,,L,,194,52,18,54,6,22,10,12,33,7,4,2,9,12,15
11/18/2023,1257905,321,Yale,417,Weber State,V,,,,L,,220,65,27,61,3,19,8,16,29,10,3,6,4,8,20
11/18/2023,1257905,417,Weber State,321,Yale,H,,,,W,,220,75,24,61,8,20,19,20,35,11,2,0,5,9,16
11/18/2023,1258002,407,Coppin State,447,Eastern Illinois,V,,,,L,,197,46,16,49,4,19,10,14,27,8,13,3,10,14,14
11/18/2023,1258002,447,Eastern Illinois,407,Coppin State,H,,,,W,,195,48,18,40,5,14,7,10,29,11,7,3,5,17,13
11/18/2023,1258004,452,Winthrop,537,IUPUI,V,,,,W,,192,74,22,45,7,18,23,34,30,9,12,1,11,17,14
11/18/2023,1258004,537,IUPUI,452,Winthrop,H,,,,L,,195,61,23,58,3,17,12,13,32,3,10,1,13,17,24
11/18/2023,1258005,529,Cal Poly,534,Portland State,V,,,,L,,194,57,22,59,7,17,6,11,25,13,2,4,4,9,16
11/18/2023,1258005,534,Portland State,529,Cal Poly,H,,,,W,,195,73,26,58,10,24,11,16,40,14,5,6,9,10,15
11/18/2023,1258006,457,Holy Cross,539,Elon,H,,,,L,,193,69,28,63,9,22,4,6,23,16,4,1,5,8,10
11/18/2023,1258006,539,Elon,457,Holy Cross,V,,,,W,,194,83,33,59,11,27,6,11,33,18,5,5,6,7,10
11/18/2023,1258063,11200,Utah Tech,4000,ND1,V,,,,W,,195,81,27,51,5,14,22,26,34,13,13,3,6,20,19
11/18/2023,1258064,379,Loyola Maryland,542,Sacred Heart,H,,,,L,,194,51,22,58,5,22,2,7,38,12,6,5,13,20,16
11/18/2023,1258064,542,Sacred Heart,379,Loyola Maryland,V,,,,W,,195,66,22,60,6,21,16,20,33,6,15,2,11,16,16
11/18/2023,1258069,530,Hampton,566,Florida Gulf Coast,V,,,,W,,196,92,28,58,12,23,24,32,27,15,8,2,5,9,24
11/18/2023,1258069,566,Florida Gulf Coast,530,Hampton,H,,,,L,,196,85,26,64,6,20,27,31,40,9,5,2,15,11,24
11/18/2023,1258081,322,Northern Arizona,411,Virginia Military Institute,H,,,,W,,195,78,28,60,6,23,16,27,30,13,5,4,9,10,19
11/18/2023,1258081,411,Virginia Military Institute,322,Northern Arizona,V,,,,L,,197,69,29,63,3,19,8,12,39,8,6,0,14,14,23
11/18/2023,1258086,486,Washington State,495,Mississippi State,V,,,,L,,198,64,24,59,7,23,9,12,30,14,4,4,7,12,19
11/18/2023,1258086,495,Mississippi State,486,Washington State,H,,,,W,,196,76,25,57,5,19,21,25,33,7,10,2,5,8,13
11/18/2023,1258087,429,San Jose State,533,Norfolk State,H,,,,W,,195,77,25,49,16,32,11,15,35,17,3,5,4,14,18
11/18/2023,1258087,533,Norfolk State,429,San Jose State,V,,,,L,,194,53,20,56,2,15,11,21,27,8,5,4,7,11,19
11/18/2023,1258088,550,Fort Wayne,568,South Dakota,V,,,,W,,195,93,32,70,14,35,15,18,23,16,9,3,7,6,22
11/18/2023,1258088,568,South Dakota,550,Fort Wayne,H,,,,L,,195,81,29,55,9,19,14,20,39,13,1,2,11,16,18
11/18/2023,1258099,470,Northern Illinois,487,Arkansas-Little Rock,V,,,,W,,197,98,28,48,9,16,33,44,32,15,1,3,4,15,17
11/18/2023,1258099,487,Arkansas-Little Rock,470,Northern Illinois,H,,,,L,,196,93,34,75,9,32,16,24,27,22,8,3,11,4,29
11/18/2023,1258100,471,Northwestern,474,Rhode Island,V,,,,W,,195,72,27,62,8,19,10,13,37,17,8,6,17,9,21
11/18/2023,1258100,474,Rhode Island,471,Northwestern,H,,,,L,,194,61,19,49,8,19,15,22,27,6,4,4,9,14,15
11/18/2023,1258101,294,Nebraska,504,Oregon State,H,,,,W,,192,84,30,65,8,24,16,26,41,16,8,3,15,6,19
11/18/2023,1258101,504,Oregon State,294,Nebraska,V,,,,L,,192,63,19,54,6,22,19,21,29,11,4,3,9,9,23
11/19/2023,1245347,227,Michigan State,242,Alcorn State,H,,,,W,,194,81,30,57,10,25,11,21,36,24,7,9,9,9,18
11/19/2023,1245347,242,Alcorn State,227,Michigan State,V,,,,L,,193,49,16,61,5,18,12,20,36,9,5,1,12,11,17
11/19/2023,1245382,388,Illinois,518,Southern,H,,,,W,,194,88,36,63,5,22,11,17,48,18,4,3,15,21,12
11/19/2023,1245382,518,Southern,388,Illinois,V,,,,L,,197,60,23,61,5,24,9,14,16,10,13,1,4,12,14
11/19/2023,1245690,440,Air Force,577,Omaha,H,,,,W,,196,58,19,44,7,25,13,17,33,10,4,6,4,13,17
11/19/2023,1245690,577,Omaha,440,Air Force,V,,,,L,,194,56,20,57,5,14,11,16,25,8,8,0,8,10,17
11/19/2023,1245834,538,Quinnipiac,540,Albany,H,,,,W,,195,85,30,68,1,7,24,30,39,13,3,7,14,11,16
11/19/2023,1245834,540,Albany,538,Quinnipiac,V,,,,L,,193,82,29,73,7,20,17,23,38,11,7,6,14,10,21
11/19/2023,1245893,426,Georgetown,516,American,H,,,,W,,221,88,30,61,10,28,18,26,31,13,5,4,10,10,19
11/19/2023,1245893,516,American,426,Georgetown,V,,,,L,,221,83,29,62,9,27,16,21,38,12,6,1,12,12,20
11/19/2023,1245954,234,Arizona,282,Texas-Arlington,H,,,,W,,193,101,38,73,11,24,14,15,42,27,12,7,10,11,13
11/19/2023,1245954,282,Texas-Arlington,234,Arizona,V,,,,L,,194,56,22,61,7,25,5,12,24,15,6,5,5,18,18
11/19/2023,1246054,369,Georgia State,487,Arkansas-Little Rock,H,,,,W,,196,88,28,60,9,30,23,30,34,16,6,2,11,6,22
11/19/2023,1246054,487,Arkansas-Little Rock,369,Georgia State,V,,,,L,,194,77,24,62,5,24,24,31,28,13,6,1,11,7,21
